时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744372865.511699436,.135,15416.7226,0,0,0,0
1744372866.040268018,.126,15416.7187,0,0,0,0
1744372866.570195383,.127,15416.7187,0,0,0,0
1744372867.101026645,.126,15416.7187,0,0,0,0
1744372867.629497709,.127,15416.7187,0,0,0,0
1744372868.158967353,.471,15416.7187,0,0,0,0
1744372868.689527870,.439,15416.7187,0,0,0,0
1744372869.236262468,.259,15416.7187,0,0,0,0
1744372869.764371769,.126,15416.7187,0,0,0,0
1744372870.293718103,.247,15416.7187,0,0,0,0
1744372870.823238353,.125,15416.7187,0,0,0,0
1744372871.353080286,.153,15416.7187,0,0,0,0
1744372871.884487217,.144,15416.7187,0,0,0,0
1744372872.414540167,.126,15416.7187,0,0,0,0
1744372872.943580475,.298,15416.7187,0,0,0,0
1744372873.475654811,.381,15416.8437,0,0,0,0
1744372874.009240981,.371,15416.7187,0,0,0,0
1744372874.539483546,.124,15416.7187,0,0,0,0
1744372875.067453162,.125,15416.7187,0,0,0,0
1744372875.595998314,.125,15416.7187,0,0,0,0
1744372876.124902332,.144,15416.7187,0,0,0,0
1744372876.653495006,.126,15416.7187,0,0,0,0
1744372877.183395955,.142,15416.7187,0,0,0,0
1744372877.712237941,.125,15416.7187,0,0,0,0
1744372878.240176934,.125,15416.7187,0,0,0,0
1744372878.768140454,.125,15416.7187,0,0,0,0
1744372879.296741709,.125,15416.7187,0,0,0,0
1744372879.825589075,.126,15416.7187,0,0,0,0
1744372880.352608182,.124,15416.7187,0,0,0,0
1744372880.881212789,.125,15416.7187,0,0,0,0
1744372881.409874620,.126,15416.7187,0,0,0,0
1744372881.937623957,.125,15416.7187,0,0,0,0
1744372882.465682431,.125,15416.7187,0,0,0,0
1744372882.993911929,.125,15416.7187,0,0,0,0
1744372883.525767706,.125,15416.7187,0,0,0,0
1744372884.055361614,.125,15416.7187,0,0,0,0
1744372884.584791109,.125,15416.7187,0,0,0,0
1744372885.113349979,.125,15416.7187,0,0,0,0
1744372885.640067092,.125,15416.7187,0,0,0,0
1744372886.168947038,.135,15416.7187,0,0,0,0
1744372886.699031549,.125,15416.7187,0,0,0,0
1744372887.228268253,.125,15416.7187,0,0,0,0
1744372887.756798654,.125,15416.7187,0,0,0,0
1744372888.287114548,.125,15416.7187,0,0,0,0
1744372888.815246307,.125,15416.7187,0,0,0,0
1744372889.343635769,.125,15416.7187,0,0,0,0
1744372889.872869521,.125,15416.7187,0,.0156,0,1
1744372890.400284796,.125,15416.7187,0,0,0,0
1744372890.929292307,.126,15416.7187,0,0,0,0
1744372891.458094137,.125,15416.7187,0,0,0,0
1744372891.986317782,.125,15416.7187,0,0,0,0
1744372892.519319526,.125,15416.7187,0,0,0,0
1744372893.047853372,.125,15416.7187,0,0,0,0
1744372893.576306655,.125,15416.6328,0,0,0,0
1744372894.103930342,.125,15416.6328,0,0,0,0
1744372894.632412139,.125,15416.6328,0,0,0,0
1744372895.160252073,.125,15416.6328,0,0,0,0
1744372895.688202727,.133,15416.6328,0,0,0,0
1744372896.216878966,.125,15416.6328,0,0,0,0
1744372896.744647198,.125,15416.6328,0,0,0,0
1744372897.272587165,.125,15416.6328,0,0,0,0
1744372897.800406309,.125,15416.6328,0,0,0,0
1744372898.327439882,.125,15416.6328,0,0,0,0
1744372898.857097757,.125,15416.6328,0,0,0,0
1744372899.386654621,.126,15416.6328,0,0,0,0
1744372899.915671506,.126,15416.6328,0,0,0,0
1744372900.444244540,.126,15416.6328,0,0,0,0
1744372900.974370533,.397,15416.6328,0,0,0,0
1744372901.517827663,.451,15059.1953,0,0,0,0
1744372902.046031635,.126,15059.1953,0,0,0,0
1744372902.575455682,.126,15059.1953,0,0,0,0
1744372903.104524096,.126,15059.1953,0,0,0,0
1744372903.634041361,.127,15059.1953,0,0,0,0
1744372904.162643684,.126,15059.1953,0,0,0,0
1744372904.691249276,.393,15059.1953,0,0,0,0
1744372905.219509349,.125,15059.1953,0,0,0,0
1744372905.747371720,.146,15059.1953,0,0,0,0
1744372906.274822722,.126,15059.1953,0,0,0,0
1744372906.803708450,.149,15059.1953,0,0,0,0
1744372907.331304612,.345,15059.1953,0,0,0,0
1744372907.864813010,.403,15329.3515,0,0,0,0
1744372908.399588251,.376,15329.3515,0,0,0,0
1744372908.932209597,.178,15329.3515,0,0,0,0
1744372909.459546585,.137,15329.3515,0,0,0,0
1744372909.987710158,.125,15329.3515,0,0,0,0
1744372910.523679513,.125,15329.3515,0,0,0,0
1744372911.050670257,.135,15329.3515,0,0,0,0
1744372911.579127128,.125,15329.3515,0,0,0,0
1744372912.105337335,.125,15329.3515,0,0,0,0
1744372912.633241148,.125,15329.3515,0,0,0,0
1744372913.163790820,.124,15329.3515,0,0,0,0
1744372913.694052276,.125,15329.3515,0,0,0,0
1744372914.224528580,.124,15329.3515,0,0,0,0
1744372914.756469432,.126,15329.3515,0,0,0,0
1744372915.288188506,.125,15329.3515,0,0,0,0
1744372915.822130962,.125,15329.3515,0,0,0,0
1744372916.354069921,.125,15329.3515,0,0,0,0
1744372916.887775481,.125,15329.3515,0,0,0,0
1744372917.420607536,.125,15329.3515,0,0,0,0
1744372917.953076164,.126,15329.3515,0,0,0,0
1744372918.487407064,.124,15329.3515,0,0,0,0
1744372919.020232629,.125,15329.3515,0,0,0,0
1744372919.553966012,.125,15329.3515,0,0,0,0
1744372920.088261730,.136,15329.3515,0,0,0,0
1744372920.619498689,.125,15329.3515,0,.0156,0,1
1744372921.151987200,.125,15329.3515,0,0,0,0
1744372921.684790080,.125,15329.3515,0,0,0,0
1744372922.216122289,.125,15329.3515,0,0,0,0
1744372922.748165134,.125,15329.3515,0,0,0,0
1744372923.280744990,.125,15329.3515,0,0,0,0
1744372923.812605789,.125,15329.3515,0,0,0,0
1744372924.346252151,.125,15329.3515,0,0,0,0
1744372924.878091166,.125,15329.3515,0,0,0,0
1744372925.411831149,.125,15329.3515,0,0,0,0
1744372925.944838152,.125,15329.3515,0,0,0,0
1744372926.477879784,.126,15329.3515,0,0,0,0
1744372927.010858508,.125,15329.3515,0,0,0,0
1744372927.543479830,.125,15329.3515,0,0,0,0
1744372928.075963982,.125,15329.3515,0,0,0,0
1744372928.610046257,.125,15329.3515,0,0,0,0
1744372929.142253583,.134,15329.3515,0,0,0,0
1744372929.674527922,.125,15329.3515,0,0,0,0
1744372930.207261791,.125,15329.3515,0,0,0,0
1744372930.740172510,.125,15329.3515,0,0,0,0
1744372931.273406136,.126,15329.3515,0,0,0,0
1744372931.806049984,.125,15329.3515,0,0,0,0
1744372932.352428911,.124,15329.3515,0,0,0,0
1744372932.885223945,.126,15329.3515,0,0,0,0
1744372933.417739585,.125,15329.3515,0,0,0,0
