时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377886.142739387,.137,7836.7734,0,0,0,0
1744377886.672077230,.099,7893.6171,9.5859,0,1176,0
1744377887.205132266,.376,7956.2695,0,0,0,0
1744377887.735443224,.373,8047.1171,0,0,0,0
1744377888.265259395,.376,8139.5742,0,0,0,0
1744377888.798080682,.374,8232.4648,0,0,0,0
1744377889.326392615,.374,8326.8398,0,0,0,0
1744377889.857105327,.373,8420.2148,0,0,0,0
1744377890.386072253,.377,8491.9726,0,0,0,0
1744377890.916241177,.373,8500.2226,0,0,0,0
1744377891.448917883,.316,8510.6875,0,.1328,0,34
1744377891.978511167,.140,8515.0585,0,0,0,0
1744377892.516586698,.124,8518.0585,0,0,0,0
1744377893.043424515,.126,8519.5937,0,0,0,0
1744377893.571809043,.128,8519.5859,0,0,0,0
1744377894.098381269,.129,8519.5703,0,0,0,0
1744377894.626904418,.128,8519.5585,0,0,0,0
1744377895.156784001,.129,8519.5429,0,0,0,0
1744377895.684638110,.130,8519.5273,0,0,0,0
1744377896.213983654,.131,8519.5117,0,0,0,0
1744377896.746502374,.130,8519.4960,0,0,0,0
1744377897.276534337,.131,8519.4804,0,0,0,0
1744377897.809317720,.130,8519.5859,0,0,0,0
1744377898.340925580,.130,8519.5703,0,0,0,0
1744377898.875975222,.141,7935.1484,0,0,0,0
1744377899.407722162,.210,7909.0703,0,0,0,0
1744377899.947154735,.375,8066.3125,0,0,0,0
1744377900.487209320,.374,8229.0039,0,0,0,0
1744377901.022612883,.375,8392.0039,0,0,0,0
1744377901.565788186,.375,8493.5156,0,0,0,0
1744377902.104008083,.372,8507.5351,0,0,0,0
1744377902.648732940,.377,8517.1015,0,0,0,0
1744377903.189293731,.154,8521.3046,0,0,0,0
1744377903.723420066,.128,8521.2929,0,0,0,0
1744377904.255600694,.128,8521.2773,0,0,0,0
1744377904.788557029,.128,8521.2539,0,0,0,0
1744377905.320768236,.130,8521.3632,0,0,0,0
1744377905.854701664,.130,8521.3437,0,0,0,0
1744377906.388739960,.130,8521.3242,0,0,0,0
1744377906.921660249,.132,8521.3046,0,0,0,0
1744377907.455635538,.129,8521.2851,0,0,0,0
