时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744792035.290326517,.189,15755.9843,.0117,0,2,0
1744792035.820588556,.168,13113.4843,.9335,.0429,161,6
1744792036.352530125,.120,13114.3984,.9414,0,162,0
1744792036.882706014,.139,13114.8398,.4062,0,77,0
1744792037.413082957,.117,13116.0468,1.3281,0,226,0
1744792037.944056029,.116,13117.7265,1.6289,0,267,0
1744792038.474404015,.180,13118.4726,.7734,0,121,0
1744792039.005394096,.129,13118.7226,.2031,0,38,0
1744792039.536283429,.126,13119.0234,.2539,0,53,0
1744792040.066418598,.123,13119.1015,.1484,0,38,0
1744792040.596331098,.127,13119.1015,.0117,0,3,0
1744792041.125958349,.123,13119.3281,.1992,0,51,0
1744792041.657470624,.126,13119.3281,.0117,0,3,0
1744792042.189341165,.127,13119.3281,.0078,0,2,0
1744792042.719976437,.230,13119.3281,.0156,0,4,0
1744792043.294039159,.506,13580.6914,0,0,0,0
1744792043.831278874,.554,13659.8554,.0039,0,1,0
1744792044.361793747,.123,13659.9804,.1875,0,48,0
1744792044.892327863,.123,13660.3242,.3125,0,80,0
1744792045.424844636,.123,13660.4648,.2109,0,54,0
1744792045.954854257,.126,13660.5898,.0585,0,11,0
1744792046.485840968,.125,13660.5898,.0742,0,15,0
1744792047.016538067,.126,13660.7148,.0312,0,8,0
1744792047.546724592,.126,13660.7343,.0312,0,8,0
1744792048.078239938,.185,13660.8164,.0625,0,16,0
1744792048.609357505,.127,13660.8164,.0273,0,7,0
1744792049.140831376,.126,13660.8164,.0390,.0039,10,1
1744792049.671004183,.126,13660.8164,.0195,0,5,0
1744792050.202195610,.415,13660.8164,.0156,0,4,0
1744792050.734861988,.384,13660.9335,.0195,0,5,0
1744792051.270088118,.205,13660.9335,.0234,0,6,0
1744792051.801184874,.126,13660.9335,.0351,0,9,0
1744792052.333623543,.126,13660.9453,.0351,0,8,0
1744792052.863695426,.126,13660.9453,.0039,0,1,0
1744792053.393380924,.125,13660.9453,.0078,0,2,0
1744792053.923277799,.126,13661.0742,.0195,0,5,0
1744792054.454957692,.125,13661.0742,.0468,0,12,0
1744792054.985053598,.240,13661.1367,.0156,0,4,0
1744792055.519370000,.198,13661.1523,.0273,.7343,7,184
1744792056.049679928,.125,13661.1523,.0351,0,9,0
1744792056.581376235,.125,13661.2031,.0234,0,6,0
1744792057.113657987,.126,13661.2031,.0195,0,4,0
1744792057.645882445,.125,13661.2031,.0429,0,10,0
1744792058.176159260,.126,13661.2031,.0195,0,4,0
1744792058.707611361,.126,13661.2031,.0078,0,2,0
1744792059.239147542,.127,13661.5429,.0507,0,11,0
1744792059.770012073,.125,13661.5429,0,0,0,0
1744792060.304052879,.237,13661.5625,.0078,0,2,0
1744792060.836185221,.128,13661.5625,.0078,0,2,0
1744792061.366962160,.127,13661.5625,.0039,0,1,0
1744792061.899838366,.127,13661.5781,.0078,0,2,0
1744792062.430753970,.127,13661.5781,.0195,0,5,0
1744792062.961579992,.126,13661.5781,.0195,0,5,0
1744792063.492399680,.127,13661.5781,.0156,0,4,0
1744792064.024578789,.127,13661.5781,0,.1718,0,44
1744792064.555650548,.270,13661.5117,0,0,0,0
1744792065.088658359,.380,13661.5117,0,0,0,0
1744792065.620267955,.377,13661.6367,.0039,0,1,0
1744792066.156341460,.384,13682.3789,.0039,0,1,0
1744792066.688912086,.178,13682.4257,.0117,0,3,0
1744792067.219445101,.141,13682.4257,0,0,0,0
1744792067.751211979,.127,13682.4257,.0039,0,1,0
1744792068.281069305,.126,13682.4257,.0039,0,1,0
1744792068.811565796,.127,13682.4257,.0078,0,2,0
1744792069.341964766,.125,13682.4804,.0312,0,8,0
1744792069.873211513,.326,13682.4882,.0078,0,2,0
1744792070.404830576,.126,13682.4921,.0039,0,1,0
1744792070.935441233,.126,13682.4921,0,0,0,0
1744792071.466783615,.126,13682.4921,.0117,0,3,0
1744792071.996863438,.127,13682.4921,0,0,0,0
1744792072.530690947,.126,13682.4921,0,0,0,0
1744792073.061698361,.125,13682.4921,.0039,0,1,0
1744792073.593069500,.343,14664.8515,0,0,0,0
1744792074.148286280,.261,15432.2343,.0117,0,3,0
1744792074.679583174,.165,15432.1328,.0117,0,3,0
1744792075.214196056,.141,15432.2578,.0117,0,3,0
1744792075.745203154,.139,15432.2539,.0039,0,1,0
1744792076.276057984,.125,15432.2929,.0429,0,11,0
1744792076.807186883,.125,15432.3515,.0468,0,12,0
1744792077.339338215,.123,15432.4921,.1484,0,38,0
1744792077.870294214,.119,15432.7031,.2460,0,63,0
1744792078.401262573,.121,15432.9570,.3046,0,78,0
1744792078.932231145,.120,15433.3437,.3359,0,85,0
1744792079.463254367,.201,15433.7851,.4765,0,122,0
1744792079.992812707,.117,15434.4804,.6406,0,164,0
1744792080.527488965,.119,15434.9453,.4609,0,118,0
1744792081.058845599,.120,15435.2851,.3984,0,102,0
1744792081.590029876,.122,15435.6210,.2539,0,65,0
1744792082.120386730,.126,15435.7343,.1250,0,32,0
1744792082.650290232,.126,15435.7343,.0117,0,3,0
1744792083.180916968,.128,15435.6328,0,0,0,0
1744792083.711312692,.127,15435.7578,.0078,0,2,0
1744792084.242546394,.126,15435.7578,.0039,0,1,0
1744792084.773185659,.127,15435.7578,.0078,0,2,0
1744792085.303379843,.255,15435.7460,.0039,0,1,0
1744792085.834551802,.127,15435.8710,.0195,0,5,0
1744792086.366146909,.127,15435.9062,.0234,.0234,6,3
