时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744792480.731892056,.216,16158.5039,.0195,0,4,0
1744792481.263752028,.165,13033.5351,.3789,0,79,0
1744792481.795805670,.120,13034.6601,1.1445,0,177,0
1744792482.327638155,.136,13034.6601,.0429,0,9,0
1744792482.860421863,.125,13034.9101,.1718,0,32,0
1744792483.392158081,.124,13035.0195,.1679,0,37,0
1744792483.923579331,.183,13035.0195,0,0,0,0
1744792484.455237900,.129,13035.2695,.2031,0,43,0
1744792484.987358982,.126,13035.2695,.0117,0,3,0
1744792485.526155203,.525,13035.2265,.0429,0,11,0
1744792486.160166580,.479,13035.2265,0,0,0,0
1744792486.693718596,.148,13035.3867,.0507,0,13,0
1744792487.225944661,.126,13035.3867,.0117,0,3,0
1744792487.758441158,.126,13035.3867,.0234,0,6,0
1744792488.291346516,.127,13035.3867,0,0,0,0
1744792488.823673352,.126,13035.3867,.0078,0,2,0
1744792489.356815817,.124,13035.5117,.1132,0,29,0
1744792489.889802333,.202,13035.5585,.1250,0,32,0
1744792490.427565007,.143,13035.6015,.0429,0,11,0
1744792490.959864103,.127,13035.7265,.0078,0,2,0
1744792491.492063335,.293,13035.6093,0,0,0,0
1744792492.029309872,.383,13035.6093,0,0,0,0
1744792492.567723694,.283,13035.7343,.0039,0,1,0
1744792493.100974130,.126,13035.6484,0,.1562,0,37
1744792493.633216146,.125,13035.6601,.0117,0,3,0
1744792494.166024834,.118,13039.5859,4.0937,0,374,0
1744792494.698810663,.073,13061.7812,22.1445,0,2001,0
1744792495.230608771,.145,13080.2578,18.4804,0,1709,0
1744792495.764044666,.205,13080.2695,.0039,0,1,0
1744792496.296843361,.126,13080.2695,0,0,0,0
1744792496.829477882,.126,13080.2695,0,0,0,0
1744792497.363578645,.127,13080.2695,0,0,0,0
1744792497.896066983,.126,13080.2695,0,0,0,0
1744792498.429699458,.126,13080.2695,0,0,0,0
1744792498.962615632,.199,13080.2695,0,0,0,0
1744792499.496410523,.128,13080.2695,0,0,0,0
1744792500.029686138,.127,13080.2695,0,0,0,0
1744792500.563308523,.127,13080.2695,0,0,0,0
1744792501.096180413,.127,13080.2695,0,0,0,0
1744792501.628742352,.127,13080.2695,0,0,0,0
1744792502.162226911,.225,13080.2734,.0039,0,1,0
1744792502.694898204,.128,13080.2695,0,0,0,0
1744792503.226892037,.126,13080.3945,.0078,.7148,2,180
1744792503.758082485,.125,13080.3945,0,0,0,0
1744792504.290433404,.126,13080.2773,0,0,0,0
1744792504.823346212,.241,13080.4023,.0078,0,2,0
1744792505.360166923,.375,13080.4023,0,0,0,0
1744792505.894649784,.412,13421.0937,.0039,0,1,0
1744792506.431047779,.377,13421.0937,0,0,0,0
1744792506.966231265,.147,13421.0937,0,0,0,0
1744792507.499345863,.128,13421.0937,0,0,0,0
1744792508.033436703,.164,13421.0937,0,0,0,0
1744792508.586270615,.208,13421.0976,.0039,.0117,1,2
1744792509.118485915,.127,13421.0976,0,0,0,0
1744792509.651874680,.125,13421.2226,.0117,0,3,0
1744792510.184757748,.126,13421.1093,0,0,0,0
1744792510.717861247,.128,13421.2343,.0312,0,8,0
1744792511.250435605,.128,13421.2343,.0234,0,6,0
1744792511.782424811,.126,13421.2343,.0156,0,4,0
1744792512.315775958,.251,13421.1875,.0078,0,2,0
1744792512.856269600,.141,13421.2148,.0273,0,5,0
1744792513.389016319,.126,13421.2304,.0156,.1796,4,46
1744792513.922828182,.128,13421.2304,0,0,0,0
1744792514.456767736,.127,13421.3554,.0156,0,4,0
1744792514.990238029,.127,13421.3554,.0039,0,1,0
1744792515.528710760,.210,13421.3554,.0156,0,4,0
1744792516.060415188,.126,13421.3554,.0039,0,1,0
1744792516.592937822,.126,13421.3554,0,0,0,0
1744792517.125845932,.126,13421.3554,0,0,0,0
1744792517.659671139,.218,13421.2695,0,0,0,0
1744792518.197772760,.373,13421.2695,0,0,0,0
1744792518.739372279,.391,13531.2460,.0039,0,1,0
1744792519.293697133,.431,14223.5078,0,0,0,0
1744792519.831670108,.229,14223.5078,.0039,0,1,0
1744792520.364878792,.184,14223.4960,0,0,0,0
1744792520.897656267,.126,14223.4960,0,0,0,0
1744792521.431391699,.186,14223.6210,.0039,0,1,0
1744792521.965198237,.126,14223.6210,0,0,0,0
1744792522.498397446,.126,14223.5000,0,0,0,0
1744792523.031700686,.127,14223.5000,0,0,0,0
1744792523.565220737,.126,14223.5000,0,.1132,0,29
1744792524.097897676,.126,14223.5000,0,0,0,0
1744792524.630540846,.127,14223.5000,0,0,0,0
1744792525.163576989,.126,14223.5000,0,0,0,0
1744792525.696973107,.126,14223.6250,.0039,0,1,0
1744792526.229691887,.220,14223.6289,.0039,0,1,0
1744792526.762529627,.127,14223.6289,.0039,0,1,0
1744792527.295593848,.128,14223.6289,.0039,0,1,0
1744792527.828524725,.127,14223.6289,.0039,0,1,0
1744792528.360738578,.127,14223.6289,0,0,0,0
1744792528.894321383,.127,14223.6289,.0039,.1015,1,26
1744792529.427157401,.126,14223.5273,.0039,0,1,0
1744792529.960210062,.127,14223.6523,.0039,0,1,0
1744792530.494263600,.225,14223.5312,0,0,0,0
1744792531.027680567,.126,14223.6562,.0039,0,1,0
1744792531.562577073,.126,14223.6562,.0039,0,1,0
1744792532.096168464,.126,14223.6562,.0078,0,2,0
