时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744791809.393668616,.222,15966.5859,.0039,0,1,0
1744791809.926970853,.237,15974.8867,.4296,0,79,0
1744791810.459057290,.125,15975.1171,.2148,0,42,0
1744791810.991922268,.144,15958.4023,.1250,0,24,0
1744791811.527761060,.122,15959.3437,1.0507,0,163,0
1744791812.061545866,.125,15960.7382,1.3515,.0351,284,6
1744791812.594871500,.566,15960.7617,.0351,0,7,0
1744791813.187885014,.517,15960.9140,.1523,0,21,0
1744791813.800130386,.299,15961.0390,.0195,0,5,0
1744791814.333189709,.125,15961.0390,.0859,0,22,0
1744791814.866514420,.202,15961.1484,.0078,0,2,0
1744791815.399695611,.124,15961.1484,.0898,0,23,0
1744791815.932845263,.126,15961.2460,.0078,0,2,0
1744791816.466634984,.183,15961.2460,0,0,0,0
1744791816.999391523,.126,15961.2460,.0117,0,3,0
1744791817.533631701,.125,15961.2460,.0039,.0468,1,12
1744791818.068022881,.124,15961.3710,.1210,0,31,0
1744791818.602739161,.124,15961.4960,.1445,0,37,0
1744791819.135196519,.126,15961.6835,.0507,0,13,0
1744791819.668135332,.228,15961.6835,.0351,0,9,0
1744791820.201965496,.128,15961.8203,.0234,0,6,0
1744791820.734822364,.126,15961.8203,.0429,0,11,0
1744791821.268016562,.125,15961.8203,.0468,0,12,0
1744791821.801158139,.125,15961.9218,.0234,0,6,0
1744791822.334213732,.125,15961.9218,.0312,0,8,0
1744791822.867742926,.126,15961.9218,.0273,.2109,7,50
1744791823.401048703,.128,15961.9218,.0195,0,5,0
1744791823.933661249,.126,15961.9218,.0234,0,6,0
1744791824.466298104,.125,15962.0468,.0195,0,5,0
1744791824.999240443,.289,15962.0625,.0039,0,1,0
1744791825.532390291,.127,15961.9570,.0156,0,4,0
1744791826.064258870,.127,15962.0820,.0039,0,1,0
1744791826.597758487,.129,15962.0820,.0078,0,2,0
1744791827.131072362,.129,15962.0820,.0078,0,2,0
1744791827.666871255,.126,15962.0820,.0156,0,4,0
1744791828.200976657,.126,15961.9960,.0039,.1054,1,27
1744791828.734275642,.127,15962.1210,.0039,0,1,0
1744791829.267851299,.126,15962.1210,.0078,0,2,0
1744791829.801144111,.126,15962.1328,.0078,0,2,0
1744791830.334489020,.125,15962.1679,.0429,0,11,0
1744791830.867977826,.126,15962.1835,.0312,0,8,0
1744791831.401790333,.311,15962.1835,.0039,0,1,0
1744791831.935089818,.127,15962.1835,.0273,0,7,0
1744791832.466891418,.127,15962.1835,.0156,0,4,0
1744791832.999704267,.126,15962.1640,.0273,0,7,0
1744791833.533550741,.126,15962.1914,.0273,.0195,7,5
1744791834.065472934,.126,15962.3203,.0273,0,7,0
1744791834.597400268,.127,15962.3203,.0039,0,1,0
1744791835.130251913,.126,15962.2265,.0039,0,1,0
1744791835.661806298,.139,15962.4648,.0156,0,4,0
1744791836.195598675,.127,15962.4648,.0117,0,3,0
1744791836.728993419,.125,15962.4648,.0117,0,3,0
1744791837.262178408,.126,15962.4648,.0273,0,7,0
1744791837.794982842,.127,15962.4648,.0156,0,4,0
1744791838.329078585,.309,15962.4414,.0195,0,5,0
1744791838.864424199,.135,15962.5664,.0195,.1015,5,26
1744791839.398395008,.127,15962.6054,.0429,0,11,0
1744791839.933798193,.125,15962.6054,.0390,0,10,0
1744791840.468200727,.138,15962.6054,.0156,0,4,0
1744791841.002058524,.124,15962.7304,.0546,0,14,0
1744791841.536774540,.125,15962.7539,.0468,0,12,0
1744791842.070385301,.127,15962.7500,.0195,0,5,0
1744791842.604262970,.125,15962.7500,.0273,0,7,0
1744791843.138173012,.125,15962.8476,.0468,.6914,12,177
1744791843.671383992,.126,15962.8476,.0468,0,12,0
1744791844.205269755,.124,15962.9218,.0507,.0429,13,11
