时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744359129.899219446,.537,13634.2773,.1523,0,22,0
1744359130.434073343,.526,13639.5078,.0390,0,7,0
1744359130.970454476,.209,13639.2851,0,0,0,0
1744359131.504798816,.143,13639.2851,0,0,0,0
1744359132.033684873,.142,13639.2851,0,0,0,0
1744359132.569126698,.144,13639.2851,0,0,0,0
1744359133.097594568,.133,13639.2851,0,0,0,0
1744359133.627251835,.129,13639.2851,0,0,0,0
1744359134.154913810,.129,13639.2851,0,0,0,0
1744359134.689909797,.129,13639.2851,0,0,0,0
1744359135.218214667,.130,13639.2851,0,0,0,0
1744359135.746454411,.125,13639.2851,0,0,0,0
1744359136.277814247,.130,13639.2851,0,0,0,0
1744359136.808612369,.129,13639.2929,.0078,0,1,0
1744359137.337095216,.130,13639.2929,0,0,0,0
1744359137.865699985,.131,13639.2929,0,0,0,0
1744359138.394830242,.130,13639.2929,0,0,0,0
1744359138.922886107,.131,13639.2929,0,0,0,0
1744359139.452291244,.131,13639.2929,0,0,0,0
1744359139.981609002,.131,13639.2929,0,0,0,0
1744359140.513845063,.131,13639.2929,0,0,0,0
1744359141.044053593,.133,13639.2929,0,0,0,0
1744359141.572746599,.129,13639.2929,0,0,0,0
1744359142.101664935,.130,13639.2929,0,0,0,0
1744359142.630454233,.129,13639.2929,0,0,0,0
1744359143.158635683,.129,13639.2929,0,0,0,0
1744359143.688403924,.128,13639.2929,0,0,0,0
1744359144.215721378,.129,13639.2929,0,0,0,0
1744359144.746388356,.129,13639.2929,0,0,0,0
1744359145.275205810,.129,13639.2929,0,0,0,0
1744359145.803379208,.129,13639.2929,0,0,0,0
1744359146.333463783,.129,13639.2929,0,0,0,0
1744359146.861724214,.129,13639.2929,0,0,0,0
1744359147.390448550,.151,13642.4492,.0781,0,5,0
1744359147.921214555,.248,13648.8046,0,0,0,0
1744359148.449677645,.139,13648.8046,0,0,0,0
1744359148.979132027,.127,13648.8046,0,0,0,0
1744359149.511295937,.128,13648.8046,0,0,0,0
1744359150.040974270,.128,13648.8046,0,0,0,0
1744359150.568869181,.129,13648.8046,0,0,0,0
1744359151.098874702,.130,13648.8046,0,0,0,0
1744359151.627121940,.129,13648.8046,0,0,0,0
1744359152.156509807,.133,13648.8046,0,0,0,0
1744359152.686128848,.130,13648.7460,0,0,0,0
1744359153.214642291,.130,13648.7460,0,0,0,0
1744359153.743474624,.130,13648.7460,0,0,0,0
1744359154.273344814,.131,13648.7460,0,0,0,0
1744359154.801066940,.129,13648.7460,0,0,0,0
1744359155.330297517,.131,13648.7460,0,0,0,0
1744359155.860245602,.130,13648.7460,0,0,0,0
1744359156.389527179,.131,13648.7460,0,0,0,0
1744359156.917931053,.130,13648.7460,0,0,0,0
1744359157.446002091,.129,13648.7460,0,0,0,0
1744359157.976234472,.129,13648.7460,0,.0156,0,1
1744359158.508388833,.129,13648.7460,0,0,0,0
1744359159.036510747,.129,13648.7460,0,0,0,0
1744359159.564608574,.132,13648.7460,0,0,0,0
1744359160.094187184,.129,13648.7460,0,0,0,0
1744359160.623367225,.128,13648.7460,0,0,0,0
1744359161.151945422,.129,13648.7460,0,0,0,0
1744359161.680809831,.128,13648.7460,0,0,0,0
1744359162.209403821,.128,13648.7460,0,0,0,0
1744359162.740846716,.127,13648.7460,0,0,0,0
1744359163.270067006,.130,13648.7460,0,0,0,0
1744359163.799680883,.129,13648.7460,0,0,0,0
1744359164.328219249,.128,13648.7460,0,0,0,0
1744359164.857833213,.129,13648.7460,0,0,0,0
1744359165.386247783,.128,13648.7460,0,0,0,0
