时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379109.616532627,.102,10345.2109,0,0,0,0
1744379110.143555022,.125,10345.2109,0,0,0,0
1744379110.672557132,.124,10345.1015,0,0,0,0
1744379111.200485574,.125,10373.6015,0,0,0,0
1744379111.728908560,.124,10417.2265,0,0,0,0
1744379112.257240319,.124,10439.3085,0,0,0,0
1744379112.787418545,.103,10445.6523,3.9648,0,395,0
1744379113.316980191,.109,10452.4960,3.6210,0,302,0
1744379113.846025507,.117,10458.7656,2.6054,0,206,0
1744379114.376743829,.119,10464.2968,1.8789,0,147,0
1744379114.905635446,.121,10469.5234,1.5078,0,117,0
1744379115.434287392,.122,10474.0390,.7890,0,56,0
1744379115.965669102,.124,10478.5390,.2421,0,21,0
1744379116.497778451,.125,10483.9140,0,0,0,0
1744379117.026061655,.125,10489.5390,0,0,0,0
1744379117.554653681,.125,10494.9140,0,0,0,0
1744379118.084378995,.124,10500.5390,0,0,0,0
1744379118.613881953,.125,10506.1640,0,0,0,0
1744379119.141745147,.125,10475.5117,0,0,0,0
1744379119.671415774,.124,10477.1484,0,0,0,0
1744379120.199279462,.125,10481.1484,0,0,0,0
1744379120.727751170,.124,10498.6484,0,0,0,0
1744379121.254219600,.125,10525.3984,0,0,0,0
1744379121.781487399,.125,10552.1484,0,0,0,0
1744379122.308870525,.124,10578.7070,0,0,0,0
1744379122.837204490,.124,10605.3320,0,0,0,0
1744379123.364397527,.125,10605.5820,0,0,0,0
1744379123.891414292,.125,10605.5820,0,0,0,0
1744379124.418729923,.125,10605.5820,0,0,0,0
1744379124.947506412,.124,10607.3320,0,0,0,0
1744379125.476344029,.124,10614.2070,0,110.2148,0,299
1744379126.006032175,.125,10613.0625,0,0,0,0
1744379126.539227992,.124,10618.0742,0,0,0,0
1744379127.072131519,.124,10623.0664,0,0,0,0
1744379127.605552209,.125,10624.6718,0,0,0,0
1744379128.139168840,.124,10634.2578,0,0,0,0
1744379128.678851912,.125,10629.8945,0,0,0,0
1744379129.216332540,.124,10630.0664,0,0,0,0
1744379129.750959551,.125,10633.3164,0,0,0,0
1744379130.288636173,.124,10635.0703,0,0,0,0
1744379130.825050391,.125,10640.8867,0,128.5429,0,274
1744379131.358926946,.124,10638.5468,0,0,0,0
1744379131.890532510,.126,10649.5898,0,0,0,0
1744379132.423719663,.125,10643.6171,0,0,0,0
1744379132.956938510,.123,10643.6679,0,0,0,0
1744379133.489952253,.125,10647.0429,0,0,0,0
1744379134.022209926,.124,10647.0898,0,0,0,0
1744379134.553608594,.125,10650.4023,0,0,0,0
1744379135.086203323,.124,10650.5312,0,0,0,0
1744379135.620967473,.124,10656.3046,0,0,0,0
1744379136.153649819,.125,10655.6679,0,0,0,0
1744379136.689097565,.125,10666.4218,0,0,0,0
1744379137.226686847,.124,10659.0546,0,0,0,0
1744379137.760666210,.124,10660.8554,0,0,0,0
1744379138.297686623,.125,10665.8554,0,0,0,0
1744379138.832098252,.124,10665.8554,0,0,0,0
1744379139.366934169,.125,10667.6992,0,0,0,0
1744379139.900717215,.124,10669.3242,0,0,0,0
1744379140.439035794,.125,10671.0781,0,0,0,0
1744379140.976635558,.124,10677.4648,0,0,0,0
1744379141.521661423,.125,10676.1757,0,0,0,0
1744379142.054102775,.124,10677.9492,0,0,0,0
1744379142.586870400,.124,10681.3242,0,0,0,0
1744379143.120922169,.125,10681.3867,0,0,0,0
1744379143.654818235,.124,10691.5195,0,0,0,0
1744379144.190589034,.125,10686.5546,0,0,0,0
