时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762591.0,0.0,1247.9375,0.0,0.0,0,0
1755762591.5,0.833,2641.625,0.0,0.0586,0,2
1755762592.0,0.817,3119.7852,0.0,0.0,0,0
1755762592.6,0.428,3459.1445,0.0,0.0,0,0
1755762593.1,0.312,4010.8867,0.0,0.0156,0,3
1755762593.6,0.562,1421.4883,0.0,0.0,0,0
1755762594.1,0.854,2778.4492,0.0,0.0,0,0
1755762594.6,0.724,3114.3672,0.0,0.0,0,0
1755762595.1,0.432,3454.2148,0.0,0.0273,0,2
1755762595.6,0.418,4002.0195,0.0,0.0,0,0
1755762596.1,0.562,1695.6016,0.0,0.0586,0,2
1755762596.6,0.851,2886.6836,0.0,0.0273,0,2
1755762597.1,0.725,3233.4297,0.0,0.0,0,0
1755762597.6,0.377,3527.5039,0.0,0.0,0,0
1755762598.1,0.489,4001.2344,0.0,0.0,0,0
1755762598.6,0.569,1998.0273,0.0,0.0039,0,1
1755762599.1,0.838,2926.5391,0.0,0.0,0,0
1755762599.6,0.719,3389.6836,0.0,0.0,3,0
1755762600.1,0.267,3674.6602,0.0,0.1055,0,7
1755762600.6,0.578,3674.1055,0.0,0.3164,0,28
1755762601.1,0.594,2239.4375,0.0,0.0,0,0
1755762601.6,0.85,2933.6523,0.0,0.0391,0,2
1755762602.1,0.623,3456.793,0.0,0.0,0,0
1755762602.6,0.252,3749.8633,0.0,0.0,0,0
1755762603.1,0.57,2798.9844,0.0,0.0,0,0
1755762603.6,0.623,2295.9141,0.0,0.0,0,0
1755762604.1,0.93,3013.7695,0.0,0.0,0,0
1755762604.6,0.506,3448.8594,0.0,0.0,0,0
1755762605.1,0.227,3904.625,0.0,0.0273,0,2
1755762605.6,0.569,1470.5078,0.0,0.0,0,0
1755762606.1,0.73,2495.4844,0.0,0.082,0,2
1755762606.6,0.899,3111.7031,0.0,0.0156,0,2
1755762607.1,0.427,3450.5742,0.0,0.0,0,0
1755762607.6,0.241,4004.5195,0.0,0.0,0,0
1755762608.1,0.571,1272.4258,0.0,0.0,0,0
1755762608.6,0.858,2711.2891,0.0,0.1289,0,15
1755762609.1,0.779,3111.1914,0.0,0.0,0,0
1755762609.6,0.434,3449.8086,0.0,0.0,3,0
1755762610.1,0.372,4002.043,0.0,0.0,0,0
1755762610.6,0.566,1539.8477,0.0,0.3516,0,28
1755762611.1,0.852,2828.8867,0.0,0.1016,0,7
1755762611.6,0.724,3152.9805,0.0,0.0391,0,2
1755762612.1,0.461,3485.6992,0.0,0.0,0,0
1755762612.6,0.444,4002.0,0.0,0.0,0,0
1755762613.1,0.564,1888.5391,0.0,0.0,0,0
1755762613.6,0.852,2926.3164,0.0,0.0,0,0
1755762614.1,0.726,3352.0586,0.0,0.0,0,0
1755762614.6,0.292,3625.7148,0.0,0.0,0,0
1755762615.1,0.571,3971.6328,0.0,0.0273,0,2
