时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762640.0,0.5,1236.8906,0.0,0.0,0,0
1755762640.5,0.795,2542.9922,0.0,0.3281,0,28
1755762641.0,0.963,2937.9727,0.0,0.0,0,0
1755762641.5,0.438,3458.457,0.0,0.0,0,0
1755762642.0,0.622,1951.1406,0.0,0.0,0,0
1755762642.5,0.841,2926.3984,0.0,0.0586,0,2
1755762643.0,0.6,3280.0352,0.0,0.0,0,0
1755762643.5,0.572,1865.6211,0.0,0.0,0,0
1755762644.0,0.712,2412.0742,0.0,0.1094,0,7
1755762644.5,0.975,3144.9141,0.0,0.0586,0,12
1755762645.0,0.449,3603.8711,0.0,0.1445,0,22
1755762645.5,0.269,3801.2383,0.0,0.0,0,0
1755762646.0,0.57,3643.4922,0.0,0.0,0,0
1755762646.5,0.585,2237.0664,0.0,0.0,0,0
1755762647.0,0.857,2934.7422,0.0,0.0,0,0
1755762647.5,0.47,3414.6211,0.0,0.0,0,0
1755762648.0,0.575,1255.875,0.0,0.0156,0,2
1755762648.5,0.829,2668.4453,0.0,0.0,0,0
1755762649.0,0.919,2987.3828,0.0,0.0742,0,2
1755762649.5,0.488,3466.7695,0.0,0.0039,3,1
1755762650.0,0.625,2111.7773,0.0,0.0,0,0
1755762650.5,0.841,2925.6094,0.0,0.3398,0,28
1755762651.0,0.531,3346.4023,0.0,0.0,0,0
1755762651.5,0.572,1230.8477,0.0,0.0,0,0
1755762652.0,0.781,2572.9141,0.0,0.0,0,0
1755762652.5,0.965,2942.7852,0.0,0.0,0,0
1755762653.0,0.426,3462.0391,0.0,0.0391,0,2
1755762653.5,0.622,1923.9492,0.0,0.0,0,0
1755762654.0,0.848,2927.0234,0.0,0.0,0,0
1755762654.5,0.605,3285.0898,0.0,0.0039,0,1
1755762655.0,0.571,1878.1641,0.0,0.1367,0,9
1755762655.5,0.694,2443.9297,0.0,0.0195,0,4
1755762656.0,0.967,2940.5469,0.0,0.0,0,0
1755762656.5,0.448,3461.2812,0.0,0.0,0,0
1755762657.0,0.628,1888.2461,0.0,0.0,0,0
1755762657.5,0.827,2929.9531,0.0,0.0,0,0
1755762658.0,0.619,3280.3906,0.0,0.0,0,0
1755762658.5,0.571,1726.3984,0.0,0.0156,0,2
