时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762615.3,0.0,1247.7227,0.0,0.0,0,0
1755762615.8,0.824,2652.7969,0.0,0.0703,0,6
1755762616.3,0.828,3131.6797,0.0,0.0312,0,2
1755762616.8,0.438,3485.3164,0.0,0.0,0,0
1755762617.4,0.3,4038.5039,0.0,0.0,0,0
1755762617.9,0.555,1361.75,0.0,0.0,0,0
1755762618.4,0.846,2754.8867,0.0,0.0,0,0
1755762618.9,0.758,3129.4414,0.0,0.0,0,0
1755762619.4,0.444,3485.2891,0.0,0.0,3,0
1755762619.9,0.366,4034.8086,0.0,0.0,0,0
1755762620.4,0.566,1537.4414,0.0,0.4023,0,34
1755762620.9,0.852,2834.1094,0.0,0.0,0,0
1755762621.4,0.706,3151.8047,0.0,0.0,0,0
1755762621.9,0.441,3511.5898,0.0,0.1562,0,11
1755762622.4,0.445,4036.0156,0.0,0.0,0,0
1755762622.9,0.557,1784.75,0.0,0.0,0,0
1755762623.4,0.849,2921.2031,0.0,0.0039,0,1
1755762623.9,0.706,3279.0234,0.0,0.1172,0,27
1755762624.4,0.37,3546.2812,0.0,0.0,0,0
1755762624.9,0.455,4034.2773,0.0,0.0273,0,2
1755762625.4,0.554,1902.8555,0.0,0.0,0,0
1755762625.9,0.845,2931.5273,0.0,0.0,0,0
1755762626.4,0.71,3344.9609,0.0,0.0,0,0
1755762626.9,0.323,3610.707,0.0,0.0859,0,5
1755762627.4,0.533,4039.4023,0.0,0.0,0,0
1755762627.9,0.575,2130.6836,0.0,0.0,0,0
1755762628.4,0.853,2925.0703,0.0,0.0,0,0
1755762628.9,0.653,3470.4141,0.0,0.0898,0,10
1755762629.4,0.273,3702.2461,0.0,0.0,3,0
1755762629.9,0.567,3421.1562,0.0,0.0,0,0
1755762630.4,0.617,2253.2305,0.0,0.3555,0,28
1755762630.9,0.839,2963.918,0.0,0.0,0,0
1755762631.4,0.586,3482.6758,0.0,0.0,0,0
1755762631.9,0.267,3773.5547,0.0,0.0391,0,2
1755762632.4,0.574,2851.5078,0.0,0.0,0,0
1755762632.9,0.613,2294.5352,0.0,0.4922,0,96
1755762633.4,0.917,3015.8359,0.0,0.0,0,0
1755762633.9,0.519,3480.4414,0.0,0.0,0,0
1755762634.4,0.251,3833.832,0.0,0.0039,0,1
1755762634.9,0.564,2213.9609,0.0,0.0,0,0
1755762635.4,0.618,2329.1914,0.0,0.0273,0,2
1755762635.9,0.977,3071.3828,0.0,0.0,0,0
1755762636.4,0.461,3481.3711,0.0,0.0,0,0
1755762636.9,0.231,3903.668,0.0,0.0,0,0
1755762637.4,0.574,1924.7969,0.0,0.0156,0,2
1755762637.9,0.687,2385.2578,0.0,0.0469,0,2
1755762638.4,0.967,3104.0938,0.0,0.0,0,0
1755762638.9,0.43,3482.832,0.0,0.0,0,0
1755762639.4,0.237,3956.5508,0.0,0.0,3,0
1755762639.9,0.562,1272.5703,0.0,0.0,0,0
