时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762481.9,0.0,1242.4062,0.0,0.0,0,0
1755762482.4,0.987,1357.1992,0.0,0.0,0,0
1755762482.9,1.0,1512.4805,0.0,0.0,0,0
1755762483.4,1.0,1664.8125,0.0,0.0,0,0
1755762483.9,1.0,1698.7695,0.0,0.0586,0,10
1755762484.4,1.0,1698.7695,0.0,0.0586,0,2
1755762484.9,1.0,1698.7656,0.0,0.0,0,0
1755762485.4,0.797,1287.7852,0.0,0.0273,0,2
1755762485.9,1.0,1426.5781,0.0,0.0,0,0
1755762486.4,1.0,1576.9375,0.0,0.0938,0,2
1755762486.9,1.0,1697.0312,0.0,0.0,0,0
1755762487.4,1.0,1699.4922,0.0,0.0,0,0
1755762487.9,1.0,1700.4766,0.0,0.0,0,0
1755762488.4,0.933,1750.2031,0.0,0.0,0,0
1755762488.9,0.875,1340.9219,0.0,0.0,0,0
1755762489.4,1.0,1490.2969,0.0,0.0742,3,16
1755762489.9,1.0,1645.8203,0.0,0.125,0,7
1755762490.4,1.0,1697.2539,0.0,0.3203,0,28
1755762490.9,1.0,1698.4844,0.0,0.0,0,0
1755762491.4,1.0,1700.9453,0.0,0.0,0,0
1755762491.9,0.796,1271.5039,0.0,0.0,0,0
1755762492.4,1.0,1406.3359,0.0,0.0,0,0
1755762492.9,1.0,1559.6797,0.0,0.0,0,0
1755762493.4,1.0,1696.2617,0.0,0.0,0,0
1755762493.9,1.0,1698.2305,0.0,0.0,0,0
1755762494.4,1.0,1698.2305,0.0,0.0391,0,2
1755762494.9,0.977,1699.2109,0.0,0.0703,0,14
1755762495.4,0.83,1327.1055,0.0,0.0273,0,2
1755762495.9,1.0,1475.7461,0.0,0.0195,0,4
1755762496.4,1.0,1630.0469,0.0,0.0742,0,2
1755762496.9,1.0,1698.2148,0.0,0.0,0,0
1755762497.4,1.0,1698.707,0.0,0.0,0,0
1755762497.9,1.0,1699.1953,0.0,0.0,0,0
1755762498.4,0.811,1263.1172,0.0,0.0,0,0
1755762498.9,1.0,1392.8086,0.0,0.0,0,0
1755762499.4,1.0,1544.6406,0.0,0.0156,3,2
1755762499.9,1.0,1695.0,0.0,0.0,0,0
1755762500.4,1.0,1696.4766,0.0,0.375,0,38
1755762500.9,1.0,1697.457,0.0,0.1445,0,12
1755762501.4,1.0,1698.9336,0.0,0.0,0,0
1755762501.9,0.82,1321.9141,0.0,0.0,0,0
1755762502.4,1.0,1465.625,0.0,0.0,0,0
1755762502.9,1.0,1621.8906,0.0,0.0,0,0
1755762503.4,1.0,1696.9492,0.0,0.0,0,0
1755762503.9,1.0,1697.9336,0.0,0.0,0,0
1755762504.4,1.0,1697.9336,0.0,0.0508,0,2
1755762504.9,0.812,1254.4727,0.0,0.0273,0,2
1755762505.4,1.0,1386.3789,0.0,0.0,0,0
1755762505.9,1.0,1539.9297,0.0,0.043,0,9
1755762506.4,1.0,1693.0,0.0,0.0703,0,2
1755762506.9,1.0,1698.9062,0.0,0.0,0,0
1755762507.4,1.0,1699.8867,0.0,0.0,0,0
1755762507.9,1.0,1700.1289,0.0,0.0,0,0
1755762508.4,0.808,1311.7891,0.0,0.0,0,0
1755762508.9,1.0,1457.9375,0.0,0.0,0,0
1755762509.4,1.0,1609.2852,0.0,0.0156,3,2
1755762509.9,1.0,1696.8906,0.0,0.0,0,0
1755762510.4,1.0,1696.8906,0.0,0.332,0,28
1755762510.9,1.0,1698.8555,0.0,0.0,0,0
1755762511.4,0.791,1245.5508,0.0,0.0039,0,1
1755762511.9,1.0,1371.2891,0.0,0.1016,0,7
1755762512.4,1.0,1524.8516,0.0,0.207,0,49
1755762512.9,1.0,1678.4062,0.0,0.0,0,0
1755762513.5,1.0,1696.6172,0.0,0.0,0,0
1755762514.0,1.0,1697.6016,0.0,0.0039,0,1
1755762514.5,1.0,1697.6016,0.0,0.0391,0,2
