时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761494.8,0.0,1244.3789,0.0,0.0,0,0
1755761495.3,0.914,2111.168,0.0,0.0352,0,4
1755761495.8,0.719,1757.0391,0.0,0.0195,0,4
1755761496.3,0.752,1257.4609,0.0,0.0898,0,2
1755761496.8,0.935,2115.0898,0.0,0.0,0,0
1755761497.3,0.729,1810.418,0.0,0.0,0,0
1755761497.8,0.722,1277.8672,0.0,0.0,0,0
1755761498.3,0.965,2130.5781,0.0,0.0,0,0
1755761498.8,0.726,1868.0078,0.0,0.168,0,20
1755761499.3,0.709,1309.8555,0.0,0.0,0,0
1755761499.8,0.982,2148.0195,0.0,0.0586,3,15
1755761500.3,0.719,1911.2852,0.0,0.3828,0,32
1755761500.8,0.711,1371.8398,0.0,0.0,0,0
1755761501.3,0.985,2175.332,0.0,0.0,0,0
1755761501.8,0.71,1992.2344,0.0,0.0,0,0
