时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763513.2,0.0,1247.3359,0.0,0.0,0,0
1755763513.7,0.95,1523.1289,0.0,0.4688,0,88
1755763514.2,1.0,1671.2773,0.0,0.0,0,0
1755763514.7,1.0,1823.3633,0.0,0.0,0,0
1755763515.2,1.0,1889.8008,0.0,0.0273,0,2
1755763515.7,1.0,1890.5391,0.0,0.0,0,0
1755763516.2,1.0,1891.7617,0.0,0.0391,0,2
1755763516.7,0.776,1401.8047,0.0,0.0,0,0
1755763517.2,0.978,1524.6055,0.0,0.0,0,0
1755763517.7,1.0,1654.2891,0.0,0.0,0,0
1755763518.2,1.0,1785.207,0.0,0.0,0,0
1755763518.7,1.0,1888.0703,0.0,0.0,0,0
1755763519.2,1.0,1891.0234,0.0,0.0703,0,3
1755763519.7,1.0,1891.5156,0.0,0.0,3,0
1755763520.2,0.758,1428.6055,0.0,0.3477,0,29
1755763520.8,1.0,1537.8711,0.0,0.0078,0,2
1755763521.3,1.0,1671.7383,0.0,0.0391,0,2
1755763521.8,1.0,1803.1445,0.0,0.0,0,0
1755763522.3,1.0,1886.8164,0.0,0.0,0,0
1755763522.8,1.0,1889.0273,0.0,0.0,0,0
1755763523.3,1.0,1889.5117,0.0,0.0,0,0
1755763523.8,0.774,1449.7383,0.0,0.0,0,0
1755763524.3,1.0,1583.6133,0.0,0.0,0,0
1755763524.8,1.0,1736.4492,0.0,0.1055,0,7
1755763525.3,1.0,1883.5977,0.0,0.0273,0,2
1755763525.8,1.0,1887.0391,0.0,0.0,0,0
1755763526.3,1.0,1888.0195,0.0,0.0,0,0
1755763526.8,1.0,1888.5117,0.0,0.1328,0,20
1755763527.3,0.711,1464.4883,0.0,0.0,0,0
1755763527.8,1.0,1596.3555,0.0,0.0,0,0
1755763528.3,1.0,1750.1484,0.0,0.0,0,0
1755763528.8,1.0,1887.2188,0.0,0.0,0,0
1755763529.3,1.0,1893.3672,0.0,0.0,0,0
1755763529.8,1.0,1893.8555,0.0,0.0,3,0
1755763530.3,1.0,1894.3203,0.0,0.3828,0,30
1755763530.8,0.752,1477.1875,0.0,0.0,0,0
1755763531.3,1.0,1617.9531,0.0,0.0,0,0
1755763531.8,1.0,1766.5625,0.0,0.0391,0,2
1755763532.3,1.0,1886.1641,0.0,0.0,0,0
1755763532.8,1.0,1888.625,0.0,0.0,0,0
1755763533.3,1.0,1889.1133,0.0,0.0,0,0
1755763533.8,0.985,1930.7031,0.0,0.0,0,0
1755763534.3,0.784,1495.8477,0.0,0.0039,0,1
1755763534.8,1.0,1636.3672,0.0,0.0,0,0
1755763535.3,1.0,1790.418,0.0,0.0273,0,2
1755763535.8,1.0,1887.1406,0.0,0.1484,0,13
1755763536.3,1.0,1888.6055,0.0,0.0,0,0
1755763536.8,1.0,1889.582,0.0,0.0156,0,2
1755763537.3,0.848,1242.0898,0.0,0.0,0,0
1755763537.8,0.895,1513.5547,0.0,0.0938,0,16
1755763538.3,1.0,1658.75,0.0,0.0,0,0
1755763538.8,1.0,1811.8203,0.0,0.0,0,0
1755763539.3,1.0,1886.3867,0.0,0.0,0,0
1755763539.8,1.0,1889.0859,0.0,0.0,3,0
1755763540.3,1.0,1889.0859,0.0,0.3633,0,29
1755763540.8,0.777,1333.8984,0.0,0.0,0,0
1755763541.3,0.978,1534.4609,0.0,0.0,0,0
1755763541.8,1.0,1686.0508,0.0,0.0391,0,2
1755763542.3,1.0,1837.1523,0.0,0.0,0,0
1755763542.8,1.0,1886.8555,0.0,0.0508,0,10
1755763543.3,1.0,1886.8555,0.0,0.0,0,0
1755763543.8,1.0,1888.332,0.0,0.0039,0,1
1755763544.3,0.737,1423.707,0.0,0.0078,0,2
1755763544.8,1.0,1517.2227,0.0,0.2266,0,46
1755763545.3,1.0,1627.7188,0.0,0.0,0,0
1755763545.8,1.0,1739.1914,0.0,0.0625,0,2
1755763546.3,1.0,1853.625,0.0,0.0,0,0
1755763546.8,1.0,1887.8398,0.0,0.1133,0,9
1755763547.3,1.0,1890.2734,0.0,0.0,0,0
