时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763615.3,0.0,1250.4258,0.0,0.0,0,0
1755763615.8,0.955,1525.8867,0.0,0.0195,0,4
1755763616.3,1.0,1672.5586,0.0,0.0,0,0
1755763616.8,1.0,1824.1523,0.0,0.0,0,0
1755763617.3,1.0,1889.6094,0.0,0.0,0,0
1755763617.8,1.0,1891.3281,0.0,0.0352,0,7
1755763618.3,1.0,1893.7891,0.0,0.0859,0,2
1755763618.8,0.737,1450.8203,0.0,0.0391,0,2
1755763619.3,1.0,1581.9805,0.0,0.0,0,0
1755763619.8,0.998,1732.8281,0.0,0.0,3,0
1755763620.3,1.0,1882.5156,0.0,0.3242,0,28
1755763620.8,1.0,1888.1133,0.0,0.0,0,0
1755763621.3,1.0,1890.5742,0.0,0.0,0,0
1755763621.8,0.95,1919.3516,0.0,0.0,0,0
1755763622.3,0.778,1465.9648,0.0,0.0,0,0
1755763622.8,1.0,1538.0703,0.0,0.0,0,0
1755763623.3,1.0,1615.8359,0.0,0.0664,0,13
1755763623.9,1.0,1694.3359,0.0,0.1836,0,9
1755763624.4,1.0,1775.5469,0.0,0.0,0,0
1755763624.9,1.0,1856.5039,0.0,0.0,0,0
1755763625.4,0.748,1424.1094,0.0,0.0273,0,2
1755763625.9,1.0,1551.3398,0.0,0.0,0,0
1755763626.4,1.0,1703.1758,0.0,0.0,0,0
1755763626.9,1.0,1856.9805,0.0,0.0,0,0
1755763627.4,1.0,1888.2344,0.0,0.0,0,0
1755763627.9,1.0,1889.4609,0.0,0.0,0,0
1755763628.4,1.0,1890.9375,0.0,0.0469,0,11
1755763628.9,0.74,1478.7461,0.0,0.0938,0,4
1755763629.4,1.0,1616.3047,0.0,0.0,3,0
1755763629.9,1.0,1766.4141,0.0,0.0,0,0
1755763630.4,1.0,1886.7539,0.0,0.3672,0,30
1755763630.9,1.0,1888.707,0.0,0.0,0,0
1755763631.4,1.0,1888.707,0.0,0.0,0,0
1755763631.9,0.774,1278.8047,0.0,0.0,0,0
1755763632.4,0.973,1516.6094,0.0,0.0,0,0
1755763632.9,1.0,1633.2539,0.0,0.0,0,0
1755763633.4,1.0,1752.3633,0.0,0.0781,0,16
1755763633.9,1.0,1874.918,0.0,0.0391,0,2
1755763634.4,1.0,1888.207,0.0,0.0,0,0
1755763634.9,1.0,1888.9375,0.0,0.1328,0,7
1755763635.4,0.73,1458.2656,0.0,0.0352,0,3
1755763635.9,1.0,1590.418,0.0,0.0,0,0
1755763636.4,1.0,1740.7812,0.0,0.0039,0,1
1755763636.9,1.0,1885.4805,0.0,0.0,0,0
1755763637.4,1.0,1889.9102,0.0,0.0,0,0
1755763637.9,1.0,1891.6055,0.0,0.0,0,0
1755763638.4,0.902,1731.3047,0.0,0.0,0,0
1755763638.9,0.844,1508.3477,0.0,0.0273,0,2
1755763639.4,1.0,1651.5742,0.0,0.0547,3,12
1755763639.9,1.0,1803.8984,0.0,0.0742,0,2
1755763640.4,1.0,1886.0938,0.0,0.2812,0,28
1755763640.9,1.0,1888.8008,0.0,0.0,0,0
1755763641.4,1.0,1890.7695,0.0,0.0,0,0
1755763641.9,0.747,1431.2969,0.0,0.0,0,0
1755763642.4,1.0,1560.2461,0.0,0.0,0,0
1755763642.9,1.0,1710.1133,0.0,0.0,0,0
1755763643.4,1.0,1863.1797,0.0,0.0,0,0
1755763643.9,1.0,1888.2812,0.0,0.0391,0,2
1755763644.4,1.0,1888.2812,0.0,0.0508,0,9
1755763644.9,1.0,1889.2656,0.0,0.0273,0,2
1755763645.4,0.736,1484.9336,0.0,0.0781,0,3
1755763645.9,1.0,1623.7305,0.0,0.0859,0,9
1755763646.4,1.0,1774.5547,0.0,0.25,0,59
1755763646.9,1.0,1888.0039,0.0,0.0,0,0
1755763647.4,1.0,1890.957,0.0,0.0,0,0
1755763647.9,1.0,1893.9023,0.0,0.0,0,0
