时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763736.4,0.0,1249.9453,0.0,0.0,0,0
1755763736.9,0.955,1521.9766,0.0,0.0,0,0
1755763737.4,1.0,1667.6367,0.0,0.0,0,0
1755763737.9,1.0,1819.2305,0.0,0.0,0,0
1755763738.4,1.0,1884.9375,0.0,0.0469,0,11
1755763738.9,1.0,1885.9219,0.0,0.0625,0,2
1755763739.4,1.0,1886.9062,0.0,0.0,3,0
1755763739.9,0.747,1424.7344,0.0,0.0,0,0
1755763740.4,1.0,1545.3203,0.0,0.3242,0,28
1755763740.9,1.0,1698.3828,0.0,0.0508,0,2
1755763741.4,1.0,1851.4531,0.0,0.0078,0,2
1755763741.9,1.0,1886.6133,0.0,0.0977,0,6
1755763742.4,1.0,1886.6133,0.0,0.0,0,0
1755763742.9,1.0,1887.8398,0.0,0.0,0,0
1755763743.4,0.717,1437.7305,0.0,0.0,0,0
1755763743.9,1.0,1532.9688,0.0,0.0,0,0
1755763744.4,1.0,1642.2344,0.0,0.0,0,0
1755763744.9,1.0,1756.668,0.0,0.1094,0,7
1755763745.4,1.0,1869.3789,0.0,0.0273,0,2
1755763745.9,1.0,1885.8594,0.0,0.0,0,0
1755763746.4,1.0,1887.3086,0.0,0.0156,0,2
1755763746.9,0.758,1473.8516,0.0,0.0,0,0
1755763747.4,1.0,1609.9414,0.0,0.0,0,0
1755763747.9,1.0,1761.7812,0.0,0.0,0,0
1755763748.4,1.0,1887.0391,0.0,0.0,0,0
1755763748.9,1.0,1894.6641,0.0,0.0898,0,17
1755763749.4,1.0,1895.6484,0.0,0.0,3,0
1755763749.9,0.97,1896.6289,0.0,0.0977,0,2
1755763750.4,0.765,1486.9414,0.0,0.3008,0,28
1755763750.9,1.0,1604.7578,0.0,0.0,0,0
1755763751.4,1.0,1735.6797,0.0,0.0391,0,2
1755763751.9,1.0,1868.5508,0.0,0.0,0,0
1755763752.4,1.0,1886.2695,0.0,0.0,0,0
1755763752.9,1.0,1887.0,0.0,0.0,0,0
1755763753.4,0.828,1233.1719,0.0,0.0,0,0
1755763753.9,0.915,1512.9336,0.0,0.0,0,0
1755763754.4,1.0,1661.082,0.0,0.0,0,0
1755763754.9,1.0,1812.1836,0.0,0.0469,0,8
1755763755.4,1.0,1881.582,0.0,0.0273,0,2
1755763755.9,1.0,1883.2969,0.0,0.1719,0,9
1755763756.4,1.0,1884.2812,0.0,0.0234,0,3
1755763756.9,0.767,1413.4727,0.0,0.0,0,0
1755763757.4,0.985,1527.1641,0.0,0.0,0,0
1755763757.9,1.0,1656.3555,0.0,0.0508,0,11
1755763758.4,1.0,1788.0117,0.0,0.0,0,0
1755763758.9,1.0,1884.9727,0.0,0.0,0,0
1755763759.5,1.0,1885.957,0.0,0.0,3,0
1755763760.0,1.0,1886.9375,0.0,0.0,0,0
1755763760.5,0.747,1441.9883,0.0,0.4805,0,51
1755763761.0,1.0,1570.6953,0.0,0.0,0,0
1755763761.5,1.0,1721.0586,0.0,0.0391,0,2
1755763762.0,1.0,1875.1094,0.0,0.0,0,0
1755763762.5,1.0,1884.9531,0.0,0.0,0,0
1755763763.0,1.0,1885.6836,0.0,0.0,0,0
1755763763.5,1.0,1885.6836,0.0,0.0,0,0
1755763764.0,0.735,1463.8516,0.0,0.0,0,0
1755763764.5,1.0,1598.7109,0.0,0.0,0,0
1755763765.0,1.0,1751.5352,0.0,0.0273,0,2
1755763765.5,1.0,1883.9336,0.0,0.1289,0,12
1755763766.0,1.0,1885.3984,0.0,0.0,0,0
1755763766.5,1.0,1886.3828,0.0,0.0156,0,2
1755763767.0,0.995,1886.8672,0.0,0.1055,0,7
1755763767.5,0.726,1452.5117,0.0,0.0,0,0
1755763768.0,0.992,1516.25,0.0,0.0,0,0
1755763768.5,0.993,1586.1523,0.0,0.0039,0,1
1755763769.0,0.987,1664.1641,0.0,0.0,0,0
1755763769.5,0.99,1739.2305,0.0,0.0,3,0
1755763770.0,0.988,1816.4922,0.0,0.0,0,0
1755763770.5,0.899,1731.9922,0.0,0.3711,0,28
