时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763681.8,0.5,1246.5234,0.0,0.0,0,0
1755763682.3,0.937,1867.4414,0.0,0.0,0,0
1755763682.8,1.0,1871.8438,0.0,0.0,0,0
1755763683.3,1.0,1875.7812,0.0,0.0508,0,9
1755763683.8,0.9,1847.6602,0.0,0.0,0,0
1755763684.3,0.831,1865.4062,0.0,0.0,0,0
1755763684.8,1.0,1868.3516,0.0,0.0391,0,2
1755763685.3,1.0,1873.7656,0.0,0.0273,0,2
1755763685.8,0.985,1884.0938,0.0,0.0898,0,2
1755763686.3,0.771,1492.8047,0.0,0.043,0,9
1755763686.8,1.0,1631.8477,0.0,0.0,0,0
1755763687.3,1.0,1783.6875,0.0,0.0078,0,2
1755763687.8,1.0,1882.6172,0.0,0.0,0,0
1755763688.3,0.781,1607.7305,0.0,0.0,0,0
1755763688.8,1.0,1869.5742,0.0,0.0703,0,15
1755763689.3,1.0,1874.4961,0.0,0.0,0,0
1755763689.8,1.0,1882.1094,0.0,0.1562,3,9
1755763690.3,0.744,1776.043,0.0,0.3281,0,28
1755763690.8,1.0,1870.543,0.0,0.0,0,0
1755763691.3,1.0,1874.4766,0.0,0.0,0,0
1755763691.8,1.0,1884.0703,0.0,0.2305,0,54
1755763692.3,0.731,1654.9883,0.0,0.0,0,0
1755763692.8,1.0,1869.5781,0.0,0.0,0,0
1755763693.3,1.0,1873.0234,0.0,0.0,0,0
1755763693.8,1.0,1879.1719,0.0,0.0,0,0
1755763694.3,0.757,1583.8594,0.0,0.0664,0,12
1755763694.8,0.998,1869.0742,0.0,0.043,0,4
1755763695.3,1.0,1872.5195,0.0,0.0,0,0
1755763695.8,1.0,1878.418,0.0,0.1016,0,6
1755763696.3,0.759,1439.0977,0.0,0.0,0,0
1755763696.8,1.0,1568.7891,0.0,0.0078,0,1
1755763697.3,1.0,1723.0234,0.0,0.0,0,0
1755763697.8,1.0,1868.9844,0.0,0.0,0,0
1755763698.3,0.771,1464.0938,0.0,0.0,0,0
1755763698.8,0.998,1871.625,0.0,0.0,0,0
1755763699.3,1.0,1876.5469,0.0,0.0,3,0
1755763699.8,1.0,1881.2188,0.0,0.0,0,0
1755763700.3,0.752,1371.0625,0.0,0.4141,0,33
1755763700.8,0.975,1690.4922,0.0,0.2031,0,23
1755763701.3,1.0,1869.8945,0.0,0.0,0,0
1755763701.9,1.0,1875.3047,0.0,0.0,0,0
