时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763648.4,0.0,1247.6484,0.0,0.0,0,0
1755763648.9,0.953,1449.4531,0.0,0.0391,0,2
1755763649.4,1.0,1600.8008,0.0,0.0,2,0
1755763649.9,1.0,1755.5781,0.0,0.0,1,0
1755763650.4,1.0,1806.5195,0.0,0.5391,0,61
1755763650.9,1.0,1807.75,0.0,0.0,0,0
1755763651.4,1.0,1808.7344,0.0,0.0,0,0
1755763651.9,0.746,1358.6172,0.0,0.0,0,0
1755763652.4,1.0,1467.1445,0.0,0.0,0,0
1755763652.9,1.0,1598.5586,0.0,0.0,0,0
1755763653.4,0.998,1731.2031,0.0,0.0,0,0
1755763653.9,1.0,1806.7461,0.0,0.0391,0,2
1755763654.4,1.0,1806.7461,0.0,0.0,0,0
1755763654.9,1.0,1806.7422,0.0,0.0273,0,2
1755763655.4,0.782,1402.8945,0.0,0.1133,0,8
1755763655.9,1.0,1544.8906,0.0,0.0195,0,4
1755763656.4,1.0,1701.625,0.0,0.0,0,0
1755763656.9,1.0,1805.9688,0.0,0.0977,0,8
1755763657.4,1.0,1807.4414,0.0,0.0,0,0
1755763657.9,1.0,1808.6719,0.0,0.0,0,0
1755763658.4,0.826,1234.0547,0.0,0.0,0,0
1755763658.9,0.925,1446.1719,0.0,0.0156,0,2
1755763659.4,1.0,1594.5664,0.0,0.0,3,0
1755763659.9,1.0,1754.2734,0.0,0.0,0,0
1755763660.4,1.0,1806.4453,0.0,0.3828,0,30
1755763660.9,1.0,1807.1836,0.0,0.082,0,20
1755763661.4,1.0,1808.6602,0.0,0.0,0,0
1755763661.9,0.756,1357.8125,0.0,0.0,0,0
1755763662.4,1.0,1488.4844,0.0,0.0,0,0
1755763662.9,1.0,1639.3359,0.0,0.0,0,0
1755763663.4,1.0,1790.1914,0.0,0.0,0,0
1755763663.9,1.0,1804.2148,0.0,0.0391,0,2
1755763664.4,1.0,1804.2148,0.0,0.0,0,0
1755763664.9,1.0,1804.207,0.0,0.0273,0,2
1755763665.4,0.777,1401.6055,0.0,0.0,0,0
1755763665.9,1.0,1540.4023,0.0,0.0898,0,3
1755763666.4,1.0,1692.2422,0.0,0.0625,0,12
1755763666.9,1.0,1804.2148,0.0,0.0039,0,1
1755763667.4,1.0,1805.1992,0.0,0.0,0,0
1755763667.9,1.0,1806.4258,0.0,0.1055,0,7
1755763668.4,0.835,1244.3438,0.0,0.0,0,0
1755763668.9,0.937,1445.8984,0.0,0.0156,0,2
1755763669.4,1.0,1593.0625,0.0,0.0,3,0
1755763669.9,1.0,1745.1406,0.0,0.0,0,0
1755763670.4,1.0,1806.1719,0.0,0.3164,0,28
1755763670.9,1.0,1806.6641,0.0,0.0,0,0
1755763671.4,1.0,1808.6328,0.0,0.0,0,0
1755763671.9,0.771,1363.9375,0.0,0.0,0,0
1755763672.4,1.0,1496.0898,0.0,0.0469,0,9
1755763672.9,1.0,1650.8789,0.0,0.0,0,0
1755763673.4,1.0,1804.4414,0.0,0.0,0,0
1755763673.9,1.0,1805.918,0.0,0.0,0,0
1755763674.4,1.0,1805.918,0.0,0.0391,0,2
1755763674.9,1.0,1806.1641,0.0,0.0273,0,2
1755763675.4,0.754,1406.7461,0.0,0.0,0,0
1755763675.9,1.0,1546.7695,0.0,0.0742,0,2
1755763676.4,1.0,1697.375,0.0,0.0,0,0
1755763676.9,1.0,1804.918,0.0,0.0039,0,1
1755763677.4,1.0,1806.3945,0.0,0.0469,0,9
1755763678.0,1.0,1807.625,0.0,0.0,0,0
1755763678.5,0.825,1238.4531,0.0,0.0,0,0
1755763679.0,0.947,1446.8789,0.0,0.1055,0,7
1755763679.5,1.0,1594.5273,0.0,0.0469,3,4
1755763680.0,1.0,1748.5664,0.0,0.0,0,0
1755763680.5,1.0,1805.6602,0.0,0.3203,0,28
1755763681.0,1.0,1806.3984,0.0,0.0,0,0
1755763681.5,1.0,1809.3438,0.0,0.0039,0,1
