时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744357430.653507200,.429,13421.7226,.0625,0,9,0
1744357431.190084215,.178,13429.3945,5.0703,0,580,0
1744357431.720205989,.128,13430.1171,.7109,0,80,0
1744357432.251125105,.129,13431.0546,.8867,0,100,0
1744357432.781036549,.126,13431.9296,.8906,0,92,0
1744357433.310129374,.125,13432.9726,1.0898,0,126,0
1744357433.838846056,.122,13434.8828,1.8867,0,207,0
1744357434.368983117,.121,13436.7812,1.8437,0,196,0
1744357434.900194688,.127,13437.1132,.3945,0,45,0
1744357435.428102108,.128,13437.5898,.4453,0,47,0
1744357435.958580502,.125,13438.6718,1.0117,0,107,0
1744357436.488335716,.128,13439.1445,.4765,0,46,0
1744357437.019743069,.128,13439.7539,.6640,0,60,0
1744357437.548653479,.128,13440.3164,.5000,.0156,56,1
1744357438.077941548,.128,13440.8164,.5781,0,61,0
1744357438.606789349,.126,13441.8867,.9960,0,98,0
1744357439.138367153,.129,13442.2890,.4062,0,40,0
1744357439.669280438,.128,13442.7890,.5468,0,56,0
1744357440.198448891,.127,13443.3085,.5664,0,64,0
1744357440.729750634,.142,13443.9960,.5156,0,53,0
1744357441.260861617,.139,13444.3085,.3046,0,38,0
1744357441.792102725,.129,13444.6132,.3242,0,38,0
1744357442.323865120,.132,13444.7734,.2656,0,27,0
1744357442.855607932,.128,13445.5312,.6601,0,70,0
1744357443.384142668,.128,13445.9492,.5078,0,51,0
1744357443.915314369,.128,13446.3945,.3515,0,31,0
1744357444.445878098,.130,13446.6445,.2460,0,27,0
1744357444.975911836,.129,13447.0156,.3671,0,38,0
1744357445.510925698,.126,13447.2890,.3007,0,31,0
1744357446.043168547,.128,13447.7109,.3750,0,39,0
1744357446.573339420,.129,13448.0117,.3203,0,32,0
1744357447.103781630,.128,13448.3867,.4335,0,46,0
1744357447.636239994,.129,13448.6406,.2968,0,28,0
1744357448.167474681,.128,13449.4101,.7695,0,74,0
1744357448.698875918,.129,13449.8242,.3867,0,45,0
1744357449.228881668,.129,13450.3632,.5273,0,53,0
1744357449.758881560,.129,13450.4882,.1171,0,12,0
1744357450.288851020,.128,13450.7382,.2265,0,26,0
1744357450.817791624,.130,13450.9101,.2500,0,26,0
1744357451.347998557,.156,13451.2656,.2382,0,24,0
1744357451.878822409,.129,13451.5625,.3437,0,38,0
1744357452.408504608,.128,13451.8828,.3046,0,30,0
1744357452.941036611,.129,13452.3750,.4140,0,40,0
1744357453.472615816,.129,13452.9687,.6093,0,64,0
1744357454.004606148,.129,13453.1992,.2773,0,28,0
1744357454.536200351,.130,13453.3320,.1015,0,10,0
1744357455.067147245,.130,13453.5312,.1523,0,19,0
1744357455.597704507,.129,13453.7812,.3046,0,33,0
1744357456.128881669,.125,13454.4101,.5742,0,68,0
1744357456.659945450,.129,13454.6601,.2812,0,34,0
1744357457.189838459,.127,13455.0546,.3515,0,40,0
1744357457.721471850,.129,13455.1835,.1953,0,22,0
1744357458.254370068,.128,13455.3085,.1015,0,12,0
1744357458.785066262,.130,13455.3710,.1406,0,18,0
1744357459.316821842,.129,13455.5039,.0898,0,11,0
1744357459.848849020,.129,13455.6093,.1171,0,14,0
1744357460.382930645,.131,13455.7578,.0625,0,7,0
1744357460.914598531,.131,13455.7460,.1054,0,12,0
1744357461.447833316,.128,13455.9960,.2421,0,29,0
1744357461.979422806,.130,13456.1640,.0976,0,8,0
1744357462.515278388,.130,13456.2890,.1171,0,12,0
1744357463.046740921,.130,13456.3281,.0976,0,13,0
1744357463.579039312,.130,13456.4726,.0585,0,9,0
1744357464.111121488,.130,13456.5742,.1523,0,17,0
1744357464.644255758,.129,13456.7382,.1093,0,13,0
1744357465.177102825,.128,13456.7148,.0937,0,11,0
1744357465.708762437,.131,13456.7773,.0625,0,10,0
1744357466.241831226,.130,13456.9375,.1601,0,16,0
1744357466.774336215,.129,13457.0703,.0195,0,4,0
1744357467.306197157,.129,13457.1406,.1640,0,19,0
1744357467.837403472,.130,13457.1523,.0312,0,3,0
1744357468.369381341,.129,13457.3164,.1640,.0156,17,1
1744357468.901516921,.130,13457.4414,.1171,0,11,0
1744357469.432925889,.130,13457.7148,.1718,0,20,0
1744357469.965480128,.130,13457.7460,.1406,0,17,0
1744357470.496966407,.129,13457.8710,.1054,0,12,0
1744357471.029822276,.130,13458.1718,.2617,0,33,0
1744357471.561410932,.130,13458.4218,.2695,0,31,0
1744357472.092151872,.129,13458.5468,.0546,0,6,0
1744357472.623872317,.130,13458.5859,.0312,0,4,0
1744357473.156132954,.130,13458.5859,.0312,0,4,0
1744357473.687122988,.129,13458.5859,.0078,0,1,0
1744357474.219771157,.129,13458.6562,.0390,0,5,0
1744357474.752011173,.130,13458.6796,.0664,0,9,0
1744357475.285715772,.130,13458.6796,.0312,0,4,0
1744357475.819041118,.129,13458.7851,.1328,0,17,0
1744357476.350898217,.129,13458.9101,.0312,0,4,0
1744357476.881577893,.130,13458.9960,.0078,0,1,0
1744357477.411879998,.129,13458.9257,.0468,0,6,0
1744357477.943006070,.130,13459.1054,.0703,0,8,0
1744357478.475042668,.130,13459.1054,.0156,0,2,0
1744357479.004689755,.130,13459.1757,.0546,0,8,0
1744357479.535769978,.130,13459.1757,.0312,0,3,0
1744357480.067345226,.130,13459.1757,.0312,0,4,0
1744357480.596433525,.129,13459.1757,.0390,0,5,0
1744357481.127669363,.130,13459.3007,.0390,0,5,0
1744357481.660020903,.130,13459.3007,.0117,0,2,0
1744357482.192057309,.130,13459.3007,.0312,0,4,0
1744357482.722602125,.129,13459.2695,.0195,0,4,0
1744357483.253531400,.130,13459.2695,0,0,0,0
1744357483.784971717,.130,13459.3320,.0625,0,7,0
1744357484.314940272,.129,13459.3320,0,0,0,0
1744357484.847947434,.130,13459.4570,.0195,0,3,0
1744357485.379460710,.130,13459.4570,.0234,0,3,0
1744357485.910466045,.131,13459.5000,.0078,0,1,0
1744357486.441463110,.131,13459.5000,0,0,0,0
1744357486.972957180,.129,13459.5000,.0234,0,3,0
1744357487.509606608,.131,13459.5468,.0273,0,4,0
1744357488.041456903,.130,13459.4765,.0429,0,6,0
1744357488.571118050,.130,13459.4921,.0156,0,4,0
1744357489.101553504,.130,13459.4960,.0039,0,1,0
1744357489.634197309,.130,13459.4960,0,0,0,0
1744357490.164837672,.129,13459.6210,.0390,0,5,0
1744357490.697070714,.131,13459.5351,.0234,0,3,0
1744357491.228128061,.130,13459.4492,.0546,0,6,0
1744357491.760571258,.130,13459.5742,.0507,0,5,0
1744357492.291886514,.130,13459.5742,.0156,0,2,0
1744357492.823466795,.130,13459.5390,.0312,0,4,0
1744357493.354485286,.130,13459.6601,.0117,0,2,0
1744357493.883810623,.130,13459.6601,.0234,0,3,0
1744357494.414953104,.129,13459.7851,.1171,0,17,0
1744357494.947529620,.128,13459.7851,.0507,0,6,0
1744357495.479820888,.130,13459.7851,.0273,0,4,0
1744357496.011622266,.130,13459.7851,.0078,0,1,0
1744357496.543027168,.131,13459.7851,.0078,0,1,0
1744357497.073886654,.130,13459.8046,.0234,0,3,0
1744357497.603009894,.130,13459.9296,.0039,0,1,0
1744357498.134759625,.130,13459.9296,.0117,0,2,0
1744357498.667731434,.130,13459.9296,.0156,0,2,0
1744357499.200241044,.129,13459.9296,.0390,.0156,4,1
1744357499.733567148,.131,13459.8906,.0156,0,2,0
1744357500.264808665,.129,13460.0156,.0195,0,3,0
1744357500.797591950,.131,13460.0156,0,0,0,0
1744357501.328845599,.130,13460.0156,.0234,0,3,0
1744357501.859943787,.128,13460.0156,.0078,0,1,0
1744357502.393626901,.130,13460.0156,.0195,0,3,0
1744357502.926870909,.130,13460.0859,.0156,0,2,0
1744357503.460048006,.130,13460.0859,.0273,0,4,0
1744357503.991539968,.130,13460.0859,.0039,0,1,0
1744357504.525449288,.130,13460.1718,.0664,0,10,0
1744357505.057533050,.130,13460.1992,.0234,0,3,0
1744357505.590652029,.130,13460.2226,.0156,0,2,0
1744357506.122009748,.130,13460.2226,.0390,0,3,0
1744357506.654757900,.130,13460.2226,.0039,0,1,0
1744357507.186317527,.130,13460.2812,.0078,0,1,0
1744357507.718405930,.130,13460.2812,0,0,0,0
1744357508.249513221,.130,13460.2812,.0195,0,3,0
1744357508.782126727,.130,13460.1875,.0039,0,1,0
1744357509.314037467,.129,13460.1875,0,0,0,0
1744357509.846908392,.130,13460.1875,0,0,0,0
1744357510.377910527,.131,13460.3125,.0195,0,3,0
1744357510.910297752,.130,13460.2187,.0117,0,2,0
1744357511.442112284,.128,13460.3515,.0625,0,9,0
1744357511.972976084,.130,13460.3515,0,0,0,0
1744357512.506713187,.131,13460.4062,.0039,0,1,0
1744357513.038614494,.130,13460.4140,.0117,0,2,0
1744357513.570913835,.130,13460.4140,.0078,0,1,0
1744357514.102650587,.130,13460.4140,.0039,0,1,0
1744357514.634871535,.130,13460.3164,.0078,0,1,0
1744357515.166615417,.130,13460.4414,.0039,0,1,0
1744357515.699754819,.130,13460.3203,0,0,0,0
1744357516.232670877,.129,13460.3554,.0351,0,6,0
1744357516.765906247,.131,13460.3554,0,0,0,0
1744357517.296380678,.130,13460.3632,.0078,0,1,0
1744357517.828901059,.129,13460.4882,.0078,0,1,0
1744357518.360920664,.131,13460.4882,.0117,0,2,0
1744357518.891923419,.129,13460.4882,0,0,0,0
1744357519.424509395,.130,13460.4882,.0078,0,1,0
1744357519.955311247,.130,13460.5156,.0156,0,2,0
1744357520.486250863,.130,13460.4140,.0078,0,1,0
1744357521.018559698,.130,13460.5390,.0078,0,1,0
1744357521.549218483,.130,13460.5390,0,0,0,0
1744357522.079740602,.129,13460.5390,.0156,0,2,0
1744357522.611213312,.131,13460.5390,0,0,0,0
1744357523.143200331,.130,13460.5390,.0078,0,2,0
1744357523.675231487,.130,13460.4453,0,0,0,0
1744357524.206620410,.130,13460.4453,0,0,0,0
1744357524.739358619,.129,13460.4492,.0039,0,1,0
1744357525.271619109,.130,13460.4492,0,0,0,0
1744357525.803636744,.130,13460.4492,0,0,0,0
1744357526.336307482,.129,13460.5742,.0507,0,7,0
1744357526.866888467,.130,13460.5742,.0078,0,1,0
1744357527.399217205,.130,13460.6328,.0039,0,1,0
1744357527.929068886,.130,13460.6328,.0156,0,2,0
1744357528.460605981,.130,13460.6523,.0078,0,1,0
1744357528.991677496,.130,13460.6523,0,0,0,0
1744357529.526062470,.130,13460.6523,.0078,.0156,1,1
1744357530.056725066,.129,13460.6523,.0117,0,2,0
1744357530.588724925,.130,13460.6523,0,0,0,0
1744357531.118624942,.130,13460.6523,.0117,0,2,0
1744357531.651166506,.130,13460.5937,.0273,0,4,0
1744357532.181647689,.130,13460.7187,.0273,0,4,0
1744357532.712052029,.130,13460.7187,.0078,0,1,0
1744357533.244078425,.130,13460.6445,.0156,0,2,0
1744357533.774883163,.129,13460.6562,.0117,0,2,0
1744357534.305932663,.131,13460.6562,0,0,0,0
1744357534.837031988,.130,13460.6562,0,0,0,0
1744357535.368565525,.130,13460.6640,.0078,0,1,0
1744357535.900844289,.130,13460.6640,0,0,0,0
1744357536.435641653,.131,13460.6640,0,0,0,0
1744357536.966799938,.130,13460.6640,0,0,0,0
1744357537.502550177,.130,13460.6640,0,0,0,0
1744357538.034167623,.130,13460.7968,.0156,0,2,0
1744357538.565080814,.130,13460.7968,.0273,0,5,0
1744357539.095714470,.129,13460.7070,0,0,0,0
1744357539.627363184,.130,13460.8320,.0078,0,1,0
1744357540.160095778,.130,13460.8320,.0078,0,2,0
1744357540.691671854,.130,13460.7226,0,0,0,0
1744357541.223166008,.129,13460.8476,.0156,0,2,0
1744357541.755156184,.130,13460.8710,.0156,0,3,0
1744357542.285971986,.130,13460.8906,.0156,0,3,0
1744357542.818184011,.130,13460.8906,0,0,0,0
1744357543.351379420,.130,13460.7773,.0078,0,1,0
1744357543.881682876,.131,13460.9023,.0078,0,1,0
1744357544.414402951,.129,13460.9023,.0351,0,5,0
1744357544.945631028,.131,13460.9023,.0078,0,1,0
1744357545.479312608,.130,13460.9023,.0234,0,3,0
1744357546.010411922,.130,13460.9023,0,0,0,0
1744357546.542114228,.130,13460.9023,.0039,0,1,0
1744357547.073592460,.130,13460.9023,0,0,0,0
1744357547.604644299,.130,13460.8632,.0078,0,1,0
1744357548.135742496,.129,13460.9882,.0078,0,1,0
1744357548.668715199,.130,13460.9882,.0039,0,1,0
1744357549.199867695,.130,13461.0000,.0117,0,2,0
1744357549.730734871,.130,13461.0000,0,0,0,0
1744357550.261571187,.130,13461.0000,0,0,0,0
1744357550.793410695,.130,13461.0000,0,0,0,0
1744357551.323787873,.129,13460.8906,.0039,0,1,0
1744357551.856252198,.130,13460.8906,0,0,0,0
1744357552.387669211,.130,13460.8906,0,0,0,0
1744357552.918947395,.130,13460.8906,0,0,0,0
1744357553.450333335,.130,13460.8906,0,0,0,0
1744357553.982915544,.130,13460.8984,.0078,0,1,0
1744357554.517431083,.131,13460.8984,0,0,0,0
1744357555.051124768,.130,13460.8984,0,0,0,0
1744357555.582765634,.130,13460.8984,0,0,0,0
1744357556.117494731,.129,13460.9062,.0078,0,1,0
1744357556.651029897,.130,13461.0312,.0078,0,1,0
1744357557.185174256,.130,13461.0390,.0156,0,3,0
1744357557.719089019,.130,13460.9296,0,0,0,0
1744357558.253099197,.130,13460.9296,0,0,0,0
1744357558.786616054,.131,13460.9296,0,0,0,0
1744357559.319294272,.130,13460.9296,0,0,0,0
1744357559.851858910,.129,13461.0546,.0429,0,6,0
1744357560.386729494,.130,13461.0976,.0039,.0156,1,1
1744357560.920229785,.129,13461.0976,.0117,0,2,0
1744357561.454330293,.131,13460.9882,0,0,0,0
1744357561.988259942,.130,13461.1132,.0039,0,1,0
1744357562.524525192,.130,13461.0078,.0156,0,2,0
1744357563.058885616,.131,13461.0078,0,0,0,0
1744357563.594486381,.130,13461.0156,.0078,0,2,0
1744357564.129374352,.131,13461.1406,0,0,0,0
1744357564.661844191,.130,13461.1406,0,0,0,0
1744357565.198090524,.130,13461.0156,0,0,0,0
1744357565.733017903,.130,13461.1406,.0039,0,1,0
1744357566.268710769,.130,13461.1406,0,0,0,0
1744357566.802785687,.130,13461.1406,0,0,0,0
1744357567.336339685,.130,13461.1406,0,0,0,0
1744357567.869078614,.131,13461.1406,0,0,0,0
1744357568.404366784,.129,13461.1406,0,0,0,0
1744357568.938429280,.131,13461.1406,.0078,0,1,0
1744357569.473645233,.130,13461.0273,0,0,0,0
1744357570.009880535,.130,13461.0273,0,0,0,0
1744357570.543028843,.130,13461.0273,0,0,0,0
1744357571.076994969,.130,13461.0273,0,0,0,0
1744357571.611226284,.131,13461.0273,0,0,0,0
1744357572.143029092,.130,13461.0273,0,0,0,0
1744357572.677645004,.131,13461.0273,0,0,0,0
1744357573.212123537,.130,13461.0312,.0039,0,1,0
1744357573.745656214,.129,13461.1601,.0117,0,3,0
1744357574.282497481,.129,13461.1679,.0195,0,4,0
1744357574.817702675,.130,13461.1679,.0117,0,2,0
1744357575.352264486,.130,13461.1679,0,0,0,0
1744357575.885151348,.131,13461.1679,.0039,0,1,0
1744357576.418760802,.130,13461.2031,.0117,0,3,0
1744357576.952231244,.130,13461.2031,.0039,0,1,0
1744357577.487873061,.131,13461.2031,0,0,0,0
1744357578.023244367,.131,13461.0937,0,0,0,0
1744357578.555735930,.130,13461.2187,.0039,0,1,0
1744357579.091503538,.130,13461.2187,.0039,0,1,0
1744357579.626093882,.130,13461.2187,.0039,0,1,0
1744357580.157184977,.130,13461.1054,0,0,0,0
1744357580.692101795,.130,13461.1054,0,0,0,0
1744357581.225761914,.131,13461.1054,0,0,0,0
1744357581.759387011,.130,13461.1054,0,0,0,0
1744357582.296323975,.130,13461.1054,0,0,0,0
1744357582.829741599,.130,13461.1054,0,0,0,0
1744357583.363528143,.129,13461.2304,.0039,0,1,0
1744357583.898367966,.131,13461.1093,0,0,0,0
1744357584.431627270,.130,13461.1171,.0078,0,2,0
1744357584.963306475,.130,13461.1171,0,0,0,0
1744357585.497503227,.131,13461.1171,0,0,0,0
1744357586.031624910,.129,13461.2421,.0507,0,6,0
1744357586.565163277,.130,13461.1718,.0039,0,1,0
1744357587.096623374,.129,13461.3085,.0195,0,3,0
1744357587.630194498,.131,13461.1914,0,0,0,0
1744357588.164403178,.129,13461.3164,.0195,0,3,0
1744357588.698039826,.131,13461.3164,0,0,0,0
1744357589.231131498,.130,13461.3164,0,0,0,0
1744357589.764954832,.130,13461.3164,0,0,0,0
1744357590.297190458,.130,13461.2187,.0078,0,1,0
1744357590.831926425,.131,13461.2187,0,0,0,0
1744357591.365362962,.131,13461.2187,0,.0156,0,1
1744357591.899214388,.130,13461.3437,.0078,0,1,0
