时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378964.721783290,.127,10285.6445,0,0,0,0
1744378965.249262015,.123,10285.6445,0,0,0,0
1744378965.778537157,.125,10285.7695,0,0,0,0
1744378966.307598822,.122,10286.1914,.4375,0,38,0
1744378966.838817672,.121,10287.1132,.9062,0,53,0
1744378967.370211497,.122,10287.5429,.5078,0,38,0
1744378967.899871639,.123,10287.9804,.3671,0,23,0
1744378968.431229406,.124,10288.3554,.4375,0,29,0
1744378968.960398437,.124,10288.9804,.5390,0,33,0
1744378969.490224231,.123,10289.4023,.4375,0,24,0
1744378970.020221279,.122,10289.8320,.4921,0,34,0
1744378970.549650459,.124,10290.3320,.4062,0,28,0
1744378971.081789120,.123,10290.7070,.4531,0,27,0
1744378971.612051092,.123,10291.2070,.4531,0,28,0
1744378972.140491939,.123,10291.5820,.3750,0,30,0
1744378972.671812173,.124,10292.0039,.3906,0,29,0
1744378973.202357987,.124,10292.3085,.3359,0,21,0
1744378973.732010810,.123,10292.5742,.2343,0,14,0
1744378974.259823940,.124,10292.8242,.3515,0,17,0
1744378974.788960334,.124,10293.1992,.2812,0,18,0
1744378975.318393627,.124,10293.8242,.6250,0,28,0
1744378975.848283285,.123,10294.0742,.3046,0,20,0
1744378976.379691690,.124,10294.4492,.3906,0,25,0
1744378976.908816703,.124,10294.6992,.2578,0,16,0
1744378977.439531408,.125,10294.8320,.1562,0,4,0
1744378977.969836510,.124,10295.2851,.3671,0,16,0
1744378978.504447571,.124,10295.5351,.2812,0,18,0
1744378979.034737419,.123,10296.0351,.5078,0,28,0
1744378979.562304431,.124,10296.1757,.1875,0,17,0
1744378980.091404105,.122,10296.5976,.3437,0,28,0
1744378980.620351440,.124,10296.9492,.3125,0,19,0
1744378981.148206172,.124,10296.9492,.0781,0,6,0
1744378981.679631144,.124,10297.0429,.1093,0,12,0
1744378982.208794703,.123,10297.4179,.2890,0,19,0
1744378982.738687855,.125,10297.4414,.0625,0,6,0
1744378983.266269396,.124,10297.4414,.0703,0,7,0
1744378983.794548316,.124,10297.6132,.0703,0,8,0
1744378984.323416382,.125,10297.7382,.1171,0,6,0
1744378984.856060078,.124,10297.6835,.0546,0,7,0
1744378985.384461330,.124,10297.7265,0,0,0,0
1744378985.914863057,.125,10297.7265,0,0,0,0
1744378986.444829340,.124,10297.7265,0,0,0,0
1744378986.978202246,.125,10297.7265,0,0,0,0
1744378987.512656293,.125,10297.7265,0,0,0,0
1744378988.048047802,.124,10297.7265,0,0,0,0
1744378988.581833516,.125,10297.7265,0,0,0,0
1744378989.115150562,.124,10297.7265,0,0,0,0
1744378989.649977782,.125,10297.6835,0,0,0,0
1744378990.183570894,.124,10297.6835,0,0,0,0
1744378990.718834536,.125,10297.6835,0,0,0,0
1744378991.251751865,.125,10297.6835,0,0,0,0
1744378991.784776384,.125,10297.6835,0,0,0,0
1744378992.319026617,.124,10297.6835,0,0,0,0
1744378992.852254680,.124,10297.6835,0,0,0,0
1744378993.387049200,.125,10297.6835,0,0,0,0
1744378993.920233329,.124,10297.6835,0,0,0,0
1744378994.456610643,.126,10297.6835,0,0,0,0
1744378994.992406251,.124,10297.6835,0,0,0,0
1744378995.531192583,.125,10297.6835,0,0,0,0
1744378996.066664779,.125,10297.6835,0,0,0,0
1744378996.599555853,.124,10297.6835,0,0,0,0
1744378997.133409402,.125,10297.6835,0,0,0,0
1744378997.674788869,.124,10297.6835,0,0,0,0
1744378998.210443316,.125,10297.6835,0,0,0,0
1744378998.745461600,.125,10297.6835,0,0,0,0
1744378999.282635570,.124,10297.6835,0,0,0,0
1744378999.818584033,.125,10297.6835,0,0,0,0
1744379000.352795318,.125,10297.6835,0,0,0,0
1744379000.887554346,.124,10297.6835,0,0,0,0
1744379001.425532166,.125,10297.6835,0,0,0,0
1744379001.959368947,.124,10297.6835,0,0,0,0
1744379002.494449687,.125,10297.6835,0,0,0,0
1744379003.028618803,.124,10297.6835,0,0,0,0
