时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378928.067390373,.140,10271.8750,0,0,0,0
1744378928.593941061,.125,10271.8750,0,0,0,0
1744378929.122132985,.125,10272.0000,.0078,0,1,0
1744378929.652303706,.122,10272.5000,.5078,0,40,0
1744378930.182929636,.122,10273.1523,.6953,0,62,0
1744378930.711501027,.122,10273.7695,.6093,0,45,0
1744378931.240500466,.122,10274.4804,.7187,0,49,0
1744378931.770998762,.124,10275.1054,.5859,0,28,0
1744378932.298912217,.122,10275.7539,.6562,0,45,0
1744378932.829991400,.123,10276.2539,.5234,0,42,0
1744378933.360910708,.122,10276.6289,.2890,0,24,0
1744378933.891312229,.124,10276.9257,.3515,0,28,0
1744378934.423231073,.123,10277.5820,.7031,0,38,0
1744378934.953125616,.123,10277.9570,.3671,0,27,0
1744378935.482112566,.125,10278.2070,.2421,0,17,0
1744378936.011152347,.123,10278.7070,.4218,0,25,0
1744378936.540149057,.123,10278.8789,.2500,0,18,0
1744378937.070624311,.124,10279.2539,.3046,0,23,0
1744378937.599361028,.122,10279.4648,.2734,0,24,0
1744378938.128739036,.124,10279.9335,.4843,0,27,0
1744378938.657735338,.120,10280.3085,.3437,0,27,0
1744378939.187518709,.122,10280.9335,.5703,0,33,0
1744378939.717230933,.122,10281.5585,.6406,0,38,0
1744378940.247044948,.123,10282.0585,.5156,0,21,0
1744378940.778642574,.123,10282.5664,.5625,0,34,0
1744378941.306886449,.124,10282.8007,.2578,0,19,0
1744378941.838807785,.123,10283.1132,.3125,0,21,0
1744378942.369184772,.124,10283.5117,.2968,0,23,0
1744378942.900313759,.122,10283.9726,.4531,0,35,0
1744378943.429724315,.124,10284.4179,.4531,0,27,0
1744378943.959602429,.123,10284.7929,.3984,0,28,0
1744378944.489394888,.123,10285.1835,.3828,0,29,0
1744378945.019840473,.124,10285.4179,.2500,0,16,0
1744378945.549751415,.125,10285.5585,.1484,0,10,0
1744378946.078673740,.124,10285.6835,.0781,0,8,0
1744378946.607620662,.124,10285.6835,.1015,0,9,0
1744378947.138233754,.124,10285.7343,.0156,0,2,0
1744378947.667197279,.124,10285.7343,0,0,0,0
1744378948.195917596,.125,10285.7343,0,0,0,0
1744378948.724703464,.124,10285.7343,0,0,0,0
1744378949.254018748,.125,10285.7343,0,0,0,0
1744378949.784065955,.124,10285.6914,0,0,0,0
1744378950.315676019,.125,10285.6914,0,0,0,0
1744378950.845762796,.125,10285.6914,0,0,0,0
1744378951.373648008,.126,10285.6953,0,0,0,0
1744378951.904819472,.124,10285.6914,0,0,0,0
1744378952.433674100,.125,10285.6914,0,0,0,0
1744378952.964294170,.124,10285.6914,0,0,0,0
1744378953.493937268,.125,10285.6914,0,0,0,0
1744378954.023194380,.124,10285.6914,0,0,0,0
1744378954.552824904,.124,10285.6914,0,0,0,0
1744378955.080272644,.125,10285.6914,0,0,0,0
1744378955.608919467,.125,10285.6914,0,0,0,0
1744378956.138137171,.125,10285.6914,0,0,0,0
1744378956.666601209,.125,10285.6914,0,0,0,0
1744378957.195805564,.124,10285.6914,0,0,0,0
1744378957.725036074,.124,10285.6914,0,0,0,0
1744378958.254865521,.125,10285.6914,0,0,0,0
1744378958.783877605,.124,10285.6914,0,0,0,0
1744378959.314440972,.125,10285.6914,0,0,0,0
1744378959.843293732,.125,10285.6914,0,0,0,0
1744378960.372537734,.124,10285.6914,0,0,0,0
1744378960.903801254,.125,10285.6914,0,0,0,0
1744378961.436109976,.126,10285.6914,0,0,0,0
1744378961.968799854,.124,10285.6914,0,0,0,0
1744378962.504072275,.125,10285.6914,0,0,0,0
1744378963.034012271,.125,10285.6914,0,0,0,0
1744378963.565449860,.125,10285.6914,0,0,0,0
1744378964.097792054,.125,10285.6914,0,0,0,0
