时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744359105.590760031,.139,13617.9765,0,0,0,0
1744359106.117566446,.140,13617.9726,0,0,0,0
1744359106.646610411,.125,13617.9726,0,0,0,0
1744359107.173329638,.143,13617.9726,0,0,0,0
1744359107.700586722,.125,13617.9726,0,0,0,0
1744359108.228708479,.144,13617.9726,0,0,0,0
1744359108.756733590,.125,13617.9726,0,0,0,0
1744359109.285419303,.143,13617.9726,0,0,0,0
1744359109.813588711,.125,13617.9726,0,0,0,0
1744359110.341207323,.145,13617.9726,0,0,0,0
1744359110.869826283,.125,13617.9726,0,0,0,0
1744359111.397531595,.137,13617.9726,0,0,0,0
1744359111.926406140,.125,13617.9726,0,0,0,0
1744359112.455176550,.135,13617.9765,0,0,0,0
1744359112.983109502,.125,13617.9765,0,0,0,0
1744359113.514114938,.138,13617.9765,0,0,0,0
1744359114.042470836,.125,13617.8945,0,0,0,0
1744359114.570768322,.137,13617.8945,0,0,0,0
1744359115.098233657,.125,13617.8945,0,0,0,0
1744359115.627132258,.137,13617.8945,0,0,0,0
1744359116.156300143,.125,13617.8945,0,0,0,0
1744359116.687754939,.136,13617.8945,0,0,0,0
1744359117.216027787,.125,13617.8945,0,0,0,0
1744359117.745065128,.139,13617.8945,0,0,0,0
1744359118.273071198,.124,13617.8945,0,0,0,0
1744359118.801617529,.141,13617.8945,0,0,0,0
1744359119.330142287,.141,13618.0195,0,0,0,0
1744359119.858459541,.125,13618.0195,0,0,0,0
1744359120.386242398,.142,13618.0195,0,0,0,0
1744359120.915418005,.125,13617.8945,0,0,0,0
1744359121.444080230,.141,13617.8945,0,0,0,0
1744359121.970492224,.139,13617.8945,0,0,0,0
1744359122.502633394,.125,13617.8945,0,0,0,0
1744359123.030980531,.136,13617.8945,0,0,0,0
1744359123.560536629,.124,13617.8945,0,0,0,0
1744359124.088837282,.135,13617.8945,0,0,0,0
1744359124.617789996,.137,13617.8945,0,0,0,0
1744359125.146914441,.125,13617.8945,0,0,0,0
1744359125.675488708,.136,13617.8945,0,0,0,0
1744359126.204109276,.125,13617.8945,0,0,0,0
1744359126.732256093,.137,13617.8945,0,0,0,0
1744359127.260315753,.137,13617.8945,0,.0156,0,1
1744359127.789389332,.125,13617.8945,0,0,0,0
1744359128.317966622,.136,13617.8945,0,0,0,0
1744359128.846444708,.136,13617.8945,0,0,0,0
1744359129.374593411,.125,13617.8945,0,0,0,0
