时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379045.643023095,.134,10335.6992,0,0,0,0
1744379046.171211911,.124,10335.6992,0,0,0,0
1744379046.700256908,.124,10335.6992,0,0,0,0
1744379047.228906695,.124,10335.8203,0,0,0,0
1744379047.757116631,.124,10347.9453,0,0,0,0
1744379048.286217309,.125,10376.1953,0,0,0,0
1744379048.815855182,.124,10404.8203,0,0,0,0
1744379049.344133038,.124,10433.1953,0,0,0,0
1744379049.873782999,.125,10458.6953,0,0,0,0
1744379050.404086589,.124,10458.5742,0,0,0,0
1744379050.932233343,.124,10458.5742,0,0,0,0
1744379051.461330254,.125,10458.5742,0,0,0,0
1744379051.989487759,.124,10460.3242,0,0,0,0
1744379052.521158154,.125,10462.8242,0,0,0,0
1744379053.051447642,.124,10460.3437,0,0,0,0
1744379053.578396476,.125,10462.9609,0,0,0,0
1744379054.106613465,.124,10466.3359,0,102.0156,0,267
1744379054.634532751,.125,10472.2734,0,0,0,0
1744379055.163622203,.124,10485.6367,0,0,0,0
1744379055.692766904,.124,10476.6640,0,0,0,0
1744379056.221537127,.125,10478.0781,0,0,0,0
1744379056.749619377,.124,10479.7500,0,0,0,0
1744379057.277494048,.125,10481.1757,0,0,0,0
1744379057.807100051,.124,10489.6093,0,0,0,0
1744379058.334686766,.125,10486.3945,0,0,0,0
1744379058.863403599,.124,10336.2148,0,23.2851,0,49
1744379059.393341214,.123,10335.6953,0,0,0,0
1744379059.922998654,.125,10335.6875,0,0,0,0
1744379060.450695368,.125,10335.8359,0,0,0,0
1744379060.980922319,.124,10359.8359,0,0,0,0
1744379061.510789110,.125,10402.9609,0,0,0,0
1744379062.039267594,.124,10445.7109,0,0,0,0
1744379062.568668402,.124,10458.5859,0,0,0,0
1744379063.097972899,.125,10458.5859,0,0,0,0
1744379063.627092052,.124,10461.9609,0,0,0,0
1744379064.156578248,.124,10460.3398,0,0,0,0
1744379064.686445954,.125,10464.7148,0,0,0,0
1744379065.215725521,.124,10470.6484,0,0,0,0
1744379065.743899787,.124,10475.0507,0,0,0,0
1744379066.271468813,.125,10484.4570,0,0,0,0
1744379066.800964964,.124,10483.4414,0,0,0,0
1744379067.330020980,.125,10482.8437,0,0,0,0
1744379067.858907085,.124,10486.4414,0,0,0,0
