时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379085.087699656,.132,10337.6015,0,0,0,0
1744379085.617187435,.124,10337.5937,0,0,0,0
1744379086.145069783,.125,10337.5937,0,0,0,0
1744379086.677088802,.124,10364.0937,0,0,0,0
1744379087.206201946,.125,10404.5937,0,0,0,0
1744379087.736186440,.124,10431.8437,0,0,0,0
1744379088.264238946,.124,10431.8945,0,0,0,0
1744379088.793135679,.124,10437.6835,0,0,0,0
1744379089.320015560,.125,10466.0585,0,0,0,0
1744379089.846843997,.125,10494.4335,0,139.4218,0,372
1744379090.375229460,.124,10522.9335,0,0,0,0
1744379090.902713972,.125,10551.8085,0,0,0,0
1744379091.430449645,.125,10554.6835,0,0,0,0
1744379091.956333182,.124,10554.6328,0,0,0,0
1744379092.484612631,.124,10554.6289,0,0,0,0
1744379093.011498092,.125,10554.6289,0,0,0,0
1744379093.540061266,.124,10558.0039,0,0,0,0
1744379094.068533089,.124,10556.4375,0,0,0,0
1744379094.595758773,.125,10558.9140,0,0,0,0
1744379095.123688384,.125,10560.6640,0,0,0,0
1744379095.652440340,.124,10570.3085,0,0,0,0
1744379096.180444577,.124,10579.7343,0,0,0,0
1744379096.709320099,.125,10575.6796,0,0,0,0
1744379097.238284104,.124,10578.9882,0,0,0,0
1744379097.768310130,.124,10581.1132,0,0,0,0
1744379098.298303286,.125,10584.2109,0,0,0,0
1744379098.828491521,.124,10585.9609,0,0,0,0
1744379099.357759555,.124,10342.4257,0,0,0,0
1744379099.886683674,.124,10342.4218,0,0,0,0
1744379100.417774005,.125,10342.3828,0,0,0,0
1744379100.949700372,.125,10365.7578,0,0,0,0
1744379101.481256048,.124,10415.8828,0,0,0,0
1744379102.013884381,.125,10436.6328,0,0,0,0
1744379102.546743043,.124,10436.5976,0,0,0,0
1744379103.081250441,.125,10478.3476,0,0,0,0
1744379103.614028062,.124,10522.5195,0,0,0,0
1744379104.147254157,.124,10559.5195,0,0,0,0
1744379104.681591638,.125,10559.4218,0,0,0,0
1744379105.215077597,.124,10559.4257,0,0,0,0
1744379105.748216799,.124,10563.5507,0,0,0,0
1744379106.281180676,.125,10564.6093,0,0,0,0
1744379106.818352750,.124,10571.7148,0,0,0,0
1744379107.354208867,.125,10580.6601,0,0,0,0
1744379107.889712542,.125,10582.3593,0,0,0,0
1744379108.423966339,.124,10585.6640,0,0,0,0
1744379108.958442928,.125,10589.1445,0,0,0,0
