时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379068.338164409,.144,10335.7109,0,0,0,0
1744379068.865469720,.125,10335.6992,0,0,0,0
1744379069.393762516,.124,10335.6992,0,0,0,0
1744379069.923003268,.124,10364.1953,0,0,0,0
1744379070.451292016,.124,10404.0507,0,0,0,0
1744379070.979934246,.124,10429.9257,0,0,0,0
1744379071.511388687,.117,10431.8281,1.8437,0,170,0
1744379072.040968834,.124,10431.8281,0,0,0,0
1744379072.569367796,.125,10458.2382,0,0,0,0
1744379073.097850134,.124,10486.7382,0,0,0,0
1744379073.627759165,.124,10514.8632,0,0,0,0
1744379074.156713174,.124,10543.2382,0,0,0,0
1744379074.687760362,.125,10554.6132,0,0,0,0
1744379075.215920206,.124,10554.5937,0,0,0,0
1744379075.745239329,.124,10554.7187,0,0,0,0
1744379076.274256273,.125,10554.7187,0,0,0,0
1744379076.803253418,.124,10556.2968,0,0,0,0
1744379077.332918591,.124,10554.6132,0,0,0,0
1744379077.863088211,.125,10338.1210,0,0,0,0
1744379078.391481950,.123,10337.5742,0,0,0,0
1744379078.921814930,.125,10337.5742,0,0,0,0
1744379079.451306323,.124,10357.0742,0,0,0,0
1744379079.980137670,.124,10405.9492,0,0,0,0
1744379080.511662932,.125,10431.8242,0,0,0,0
1744379081.041061858,.125,10431.9179,0,0,0,0
1744379081.570197211,.124,10461.6679,0,0,0,0
1744379082.098179625,.124,10504.8906,0,0,0,0
1744379082.626366714,.124,10548.0156,0,0,0,0
1744379083.154211430,.125,10554.6406,0,0,0,0
1744379083.683736832,.124,10554.6406,0,0,0,0
1744379084.213818286,.125,10556.3710,0,0,0,0
1744379084.742445428,.124,10554.6875,0,0,0,0
