时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744366759.150454637,.464,19646.0898,0,0,0,0
1744366759.690934810,.486,19646.2070,.0195,0,2,0
1744366760.221075235,.381,19646.2070,0,0,0,0
1744366760.749995732,.382,19646.2070,0,0,0,0
1744366761.281987797,.375,19646.2070,0,0,0,0
1744366761.810773765,.375,19646.2070,0,0,0,0
1744366762.341039532,.374,19646.2070,0,0,0,0
1744366762.871130812,.377,19646.2070,0,0,0,0
1744366763.409676282,.376,19646.2070,0,0,0,0
1744366763.941888156,.376,19646.2070,0,.0234,0,4
1744366764.473019396,.376,19646.2070,0,0,0,0
1744366765.004775786,.373,19646.2070,0,0,0,0
1744366765.535415951,.382,19646.2070,0,0,0,0
1744366766.069323199,.376,19646.2070,0,0,0,0
1744366766.601433132,.374,19646.2070,0,0,0,0
1744366767.130792535,.374,19646.2070,0,0,0,0
1744366767.661019528,.373,19646.2070,0,0,0,0
1744366768.195287103,.186,19646.2070,0,0,0,0
1744366768.723757140,.128,19646.2070,0,0,0,0
1744366769.253443902,.128,19646.2070,0,0,0,0
1744366769.783333233,.229,17252.3515,0,0,0,0
1744366770.316178162,.190,13959.1523,0,0,0,0
1744366770.846846713,.139,13170.8437,0,0,0,0
1744366771.374435279,.125,13170.8437,0,0,0,0
1744366771.903788357,.126,13170.8437,0,0,0,0
1744366772.433290135,.125,13170.8437,0,0,0,0
1744366772.962211641,.125,13170.8437,0,0,0,0
1744366773.490755766,.126,13170.8437,0,0,0,0
1744366774.019479842,.125,13170.8437,0,0,0,0
1744366774.548173449,.125,13170.8437,0,0,0,0
1744366775.077067884,.177,13062.7539,0,0,0,0
1744366775.606010672,.126,13062.7539,0,0,0,0
1744366776.135191433,.126,13062.7539,0,0,0,0
1744366776.665675075,.126,13062.7539,0,.0156,0,1
1744366777.194446579,.125,13062.7539,0,0,0,0
1744366777.723874958,.126,13062.7539,0,0,0,0
1744366778.252285519,.125,13062.7539,0,0,0,0
1744366778.780112703,.125,13062.7539,0,0,0,0
1744366779.308545143,.126,13062.7539,0,0,0,0
1744366779.837584132,.126,13062.7539,0,0,0,0
1744366780.365596664,.149,13062.7539,0,0,0,0
1744366780.898312748,.153,13033.6562,0,0,0,0
1744366781.427819940,.124,13033.6562,0,0,0,0
1744366781.956617704,.127,13033.6562,0,0,0,0
1744366782.483613247,.125,13033.6562,0,0,0,0
1744366783.011199574,.125,13033.6562,0,0,0,0
1744366783.539326446,.126,13033.6562,0,0,0,0
1744366784.067999440,.125,13033.6562,0,0,0,0
1744366784.597329227,.127,13033.6562,0,0,0,0
1744366785.125194128,.124,13033.6562,0,0,0,0
1744366785.655367579,.125,13033.6562,0,0,0,0
1744366786.181829549,.185,13033.6562,0,0,0,0
