时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744788846.195813652,.063,16150.7421,.7148,0,70,0
1744788846.726168459,.078,16165.9375,15.1445,0,1515,0
1744788847.258341322,.081,16145.9296,10.9375,0,1067,0
1744788847.790111257,.082,16156.3281,10.3789,0,1016,0
1744788848.320661361,.079,16168.2031,11.9882,0,1213,0
1744788848.851232328,.084,16163.4648,9.9804,0,977,0
1744788849.383627873,.088,16156.0625,8.5898,0,902,0
1744788849.914917971,.093,16164.4101,8.3984,0,836,0
1744788850.446586000,.089,16173.3906,8.9375,0,877,0
1744788850.978972427,.096,16181.1445,7.7695,0,734,0
1744788851.513057236,.101,16155.7812,5.3867,0,520,0
1744788852.045662579,.101,16161.7460,5.8632,0,584,0
1744788852.578261581,.096,16168.8671,7.1601,0,687,0
1744788853.111825792,.103,16175.1640,6.4531,0,624,0
1744788853.644520259,.103,16180.4765,5.2265,0,518,0
1744788854.176842807,.098,16186.7929,6.2500,.1718,604,44
1744788854.709614393,.103,16189.9960,6.2734,0,576,0
1744788855.243149703,.108,16191.9804,4.7343,0,432,0
1744788855.774554870,.101,16195.2851,6.3046,0,597,0
1744788856.307684711,.109,16193.7539,4.3046,0,387,0
1744788856.838156202,.109,16194.8632,4.0117,0,382,0
1744788857.372188363,.109,16199.5390,4.5585,0,419,0
1744788857.903659068,.106,16201.5820,5.0507,0,456,0
1744788858.435370801,.104,16205.9062,4.2460,0,409,0
1744788858.965873925,.111,16206.9687,4.0546,.1054,345,27
1744788859.498377342,.112,16208.2070,4.0195,0,368,0
1744788860.028695929,.132,16202.8593,4.4257,0,419,0
1744788860.559943019,.132,16207.5195,4.5585,0,442,0
1744788861.092566912,.113,16210.3710,2.9609,0,290,0
1744788861.622240184,.111,16183.8242,3.3789,0,313,0
1744788862.152954676,.112,16187.0664,3.2695,0,290,0
1744788862.683197654,.112,16191.3945,4.2695,0,327,0
1744788863.212781556,.112,16194.9609,3.5195,0,325,0
1744788863.743124174,.121,16199.0234,4.1953,0,432,0
1744788864.276260132,.122,16203.5625,4.4687,0,436,0
1744788864.807431733,.114,16207.0781,3.4765,0,313,0
1744788865.338852547,.113,16181.1445,3.9101,0,344,0
1744788865.871271542,.111,16185.1914,4.1679,0,332,0
1744788866.402353919,.120,16187.9375,2.6835,0,226,0
1744788866.933045001,.115,16190.9257,2.9492,0,253,0
1744788867.467558382,.113,16193.4804,2.6757,0,233,0
1744788868.001522318,.112,16197.2343,3.6210,0,289,0
1744788868.532922021,.120,16199.8320,2.6406,0,224,0
1744788869.065244025,.113,16203.3476,3.5312,0,296,0
1744788869.596864258,.115,16207.0156,3.8007,.1406,293,26
1744788870.128693349,.111,16209.9492,3.0000,0,276,0
1744788870.661642844,.116,16212.7187,2.6875,0,233,0
1744788871.195848931,.119,16215.1484,2.4101,0,185,0
1744788871.729604850,.115,16218.0039,2.9414,0,256,0
1744788872.263558430,.127,16191.7265,3.0546,0,246,0
1744788872.796224156,.118,16194.0898,2.3828,0,195,0
1744788873.329648035,.124,16196.8945,2.7109,0,199,0
1744788873.863570652,.121,16199.4218,2.5507,0,216,0
1744788874.396711040,.115,16202.0000,2.5703,0,240,0
1744788874.929875025,.118,16204.2148,2.2929,0,210,0
1744788875.464019869,.128,16207.4882,3.2148,.7226,277,182
1744788875.996341899,.114,16210.3515,2.9218,0,278,0
1744788876.529833907,.119,16211.8867,1.5273,0,157,0
1744788877.063907352,.130,16212.0078,.0664,0,9,0
