时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761349.4,0.0,1238.4062,0.0,0.0,0,0
1755761349.9,0.952,2789.2617,0.0,0.1914,0,8
1755761350.4,0.99,2989.8906,0.0,0.3125,0,30
1755761350.9,0.414,2626.8398,0.0,0.0,0,0
1755761351.4,0.513,2620.1367,0.0,44.0664,0,120
1755761351.9,0.765,2620.3828,0.0,0.0,0,0
1755761352.4,0.134,2618.3945,0.0,0.0,0,0
1755761352.9,0.13,2618.3945,0.0,0.0,0,0
1755761353.4,0.127,2618.3945,0.0,0.0,0,0
1755761353.9,0.132,2619.5586,0.0,0.0,0,0
1755761354.4,0.167,2619.5586,0.0,0.0,0,0
1755761354.9,0.256,2411.3633,0.0,0.0508,0,9
1755761355.4,0.192,2411.3633,0.0,0.0273,0,2
1755761355.9,0.137,2262.1914,0.0,0.1641,0,9
1755761356.4,0.12,2327.1641,0.0,110.0469,0,445
1755761356.9,0.176,1944.2305,0.0,53.4922,0,115
1755761357.4,0.157,1943.4727,0.0,68.7656,0,197
1755761357.9,0.596,2422.832,0.0,98.9492,0,213
1755761358.4,0.99,2901.7266,0.0,0.0,0,0
1755761358.9,0.656,2547.9766,0.0,0.0,0,0
1755761359.4,0.286,2579.6445,0.0,43.582,3,116
1755761359.9,1.0,2581.8086,0.0,0.0,0,0
1755761360.4,0.36,2582.0508,0.0,0.4805,0,52
1755761360.9,0.155,2555.6992,0.0,0.0,0,0
1755761361.4,0.259,2556.1875,0.0,0.0,0,0
1755761361.9,0.264,2556.6758,0.0,0.0,0,0
1755761362.4,0.258,2523.4453,0.0,0.0,0,0
1755761362.9,0.252,2523.4453,0.0,0.0,0,0
1755761363.4,0.232,2361.5195,0.0,0.0039,0,1
1755761363.9,0.133,2130.1836,0.0,0.0,0,0
1755761364.4,0.122,2356.2539,0.0,35.0703,0,77
1755761364.9,0.158,1945.2695,0.0,128.4688,0,484
1755761365.4,0.157,1906.3945,0.0,0.1094,0,4
1755761365.9,0.415,1889.1094,0.0,169.0195,0,423
1755761366.4,0.98,2838.5391,0.0,0.0,0,0
1755761366.9,0.881,2600.8125,0.0,0.1133,0,7
1755761367.4,0.193,2624.4141,0.0,0.0039,0,1
1755761367.9,0.858,2617.2305,0.0,43.8164,0,119
1755761368.4,0.392,2616.8516,0.0,0.0,0,0
1755761368.9,0.252,2613.7852,0.0,0.0,0,0
1755761369.4,0.266,2615.75,0.0,0.1367,3,28
