时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744375236.266051297,.127,13150.7148,0,0,0,0
1744375236.795045237,.125,13150.8359,0,0,0,0
1744375237.324117197,.125,13150.9609,0,0,0,0
1744375237.852981770,.125,13150.9609,0,0,0,0
1744375238.381189989,.127,13151.0820,0,0,0,0
1744375238.909238890,.125,13151.2070,0,0,0,0
1744375239.438483171,.124,13151.3320,0,0,0,0
1744375239.966546448,.125,13151.3320,0,0,0,0
1744375240.494020574,.125,13151.4570,0,0,0,0
1744375241.023655734,.124,13151.5820,0,0,0,0
1744375241.552484093,.125,13151.5820,0,0,0,0
1744375242.081067552,.125,13151.7070,0,0,0,0
1744375242.610750741,.125,13151.8320,0,0,0,0
1744375243.138683829,.125,13151.8320,0,0,0,0
1744375243.668151822,.124,13151.9570,0,0,0,0
1744375244.195585984,.125,13152.0820,0,2.4882,0,10
1744375244.724263554,.125,13152.2070,0,0,0,0
1744375245.252711256,.125,13152.2070,0,0,0,0
1744375245.780843687,.125,13152.3320,0,0,0,0
1744375246.309204670,.127,13152.4570,0,0,0,0
1744375246.837090598,.125,13152.4570,0,0,0,0
1744375247.365489722,.126,13152.5820,0,0,0,0
1744375247.893951861,.125,13152.7070,0,0,0,0
1744375248.422288805,.125,13152.7070,0,0,0,0
1744375248.949985255,.125,13152.8320,0,0,0,0
1744375249.477702797,.125,13152.9570,0,0,0,0
1744375250.007066935,.124,13152.9570,0,0,0,0
1744375250.535259088,.125,13153.0820,0,0,0,0
1744375251.063200723,.125,13153.2070,0,0,0,0
1744375251.590239078,.125,13153.3320,0,0,0,0
1744375252.118159452,.125,13153.3320,0,0,0,0
1744375252.646131814,.125,13153.4570,0,0,0,0
1744375253.174133885,.125,13153.5820,0,0,0,0
1744375253.702090443,.125,13153.7070,0,0,0,0
1744375254.230228339,.127,13153.7070,0,0,0,0
1744375254.759234216,.125,13153.8320,0,0,0,0
1744375255.288219947,.125,13153.9570,0,.0156,0,1
1744375255.817638808,.125,13153.9570,0,0,0,0
1744375256.345462869,.125,13154.0820,0,0,0,0
1744375256.873183851,.124,13154.2070,0,0,0,0
1744375257.401879387,.126,13154.2070,0,0,0,0
1744375257.931118336,.125,13154.3320,0,0,0,0
1744375258.458578463,.125,13154.4570,0,0,0,0
1744375258.987886623,.125,13154.5820,0,0,0,0
1744375259.517673594,.125,13154.5820,0,2.4882,0,10
1744375260.046014601,.125,13154.7070,0,0,0,0
1744375260.575266078,.125,13154.8320,0,0,0,0
1744375261.102724874,.125,13154.8320,0,0,0,0
1744375261.631528099,.126,13154.9570,0,0,0,0
1744375262.159719401,.125,13155.0820,0,0,0,0
1744375262.688659459,.125,13155.1328,0,0,0,0
1744375263.218788748,.125,13155.1953,0,0,0,0
1744375263.749420652,.125,13155.3203,0,0,0,0
1744375264.277409904,.125,13155.3203,0,0,0,0
1744375264.806517256,.125,13155.4453,0,0,0,0
1744375265.338774098,.125,13155.5703,0,0,0,0
1744375265.867210126,.125,13155.6953,0,0,0,0
1744375266.394934335,.125,13155.6953,0,0,0,0
1744375266.923264981,.125,13155.8281,0,0,0,0
1744375267.451239256,.125,13155.9531,0,0,0,0
1744375267.980863715,.124,13155.9531,0,0,0,0
1744375268.513377543,.126,13156.0781,0,0,0,0
1744375269.041816227,.126,13156.2031,0,0,0,0
1744375269.570609689,.125,13156.2031,0,1.6210,0,6
1744375270.098415125,.125,13156.3281,0,0,0,0
1744375270.626341517,.125,13156.4257,0,0,0,0
1744375271.154422715,.125,13156.5507,0,0,0,0
1744375271.683752915,.124,13156.5507,0,0,0,0
1744375272.211912822,.125,13156.6757,0,0,0,0
1744375272.739848051,.125,13156.8007,0,0,0,0
1744375273.269169720,.125,13156.8007,0,0,0,0
1744375273.798136894,.125,13156.9257,0,0,0,0
1744375274.325565081,.125,13157.0507,0,0,0,0
1744375274.854870276,.125,13157.0976,0,0,0,0
1744375275.383568534,.125,13157.2226,0,0,0,0
1744375275.911974074,.125,13157.2226,0,0,0,0
1744375276.440871822,.125,13157.3476,0,0,0,0
1744375276.970034457,.126,13157.4726,0,0,0,0
1744375277.497815983,.125,13157.5976,0,0,0,0
1744375278.026080437,.127,13157.5976,0,0,0,0
1744375278.555490777,.125,13157.7226,0,0,0,0
1744375279.082805217,.125,13157.8476,0,0,0,0
1744375279.611830269,.125,13157.8476,0,0,0,0
1744375280.140962331,.125,13157.9726,0,1.6406,0,6
1744375280.671348363,.125,13158.0976,0,0,0,0
1744375281.199043459,.125,13158.0976,0,0,0,0
1744375281.728520368,.125,13158.2226,0,0,0,0
1744375282.256600718,.125,13158.3476,0,0,0,0
1744375282.784618150,.125,13158.4570,0,0,0,0
1744375283.313502474,.125,13158.4570,0,0,0,0
1744375283.842233655,.125,13158.5820,0,0,0,0
1744375284.370640249,.125,13158.7070,0,0,0,0
1744375284.900134985,.126,13158.7070,0,0,0,0
1744375285.427125484,.125,13158.8320,0,0,0,0
1744375285.955761260,.125,13158.9570,0,.0156,0,1
1744375286.484947008,.125,13158.9570,0,0,0,0
1744375287.015304401,.125,13159.0820,0,0,0,0
1744375287.547161677,.125,13159.2070,0,0,0,0
1744375288.074167299,.125,13159.3320,0,0,0,0
1744375288.603686951,.124,13159.3320,0,0,0,0
1744375289.132688833,.125,13159.4570,0,0,0,0
1744375289.661589682,.126,13159.5820,0,0,0,0
1744375290.189587266,.125,13159.5820,0,1.6367,0,6
1744375290.719536029,.124,13159.7304,0,0,0,0
1744375291.248415035,.125,13159.7304,0,0,0,0
1744375291.776166318,.127,13159.9296,0,0,0,0
1744375292.304360150,.125,13159.9296,0,0,0,0
1744375292.834563055,.125,13160.0546,0,0,0,0
1744375293.362099302,.125,13160.1796,0,0,0,0
1744375293.890573318,.125,13160.1796,0,0,0,0
1744375294.418938890,.125,13160.3632,0,0,0,0
1744375294.947744744,.125,13160.3632,0,0,0,0
1744375295.476317575,.125,13160.4882,0,0,0,0
1744375296.004155191,.125,13160.6132,0,0,0,0
1744375296.532352048,.125,13160.7382,0,0,0,0
1744375297.061433047,.125,13160.7382,0,0,0,0
1744375297.590689188,.125,13160.8632,0,0,0,0
1744375298.119258192,.125,13160.9882,0,0,0,0
1744375298.646817770,.127,13160.9882,0,0,0,0
1744375299.174446189,.125,13161.1132,0,0,0,0
1744375299.702140385,.125,13161.2382,0,0,0,0
1744375300.230291846,.125,13161.2382,0,0,0,0
1744375300.760184641,.124,13161.3632,0,0,0,0
1744375301.288569764,.125,13161.4882,0,0,0,0
1744375301.817333139,.126,13161.4882,0,0,0,0
1744375302.346871684,.124,13161.6132,0,0,0,0
1744375302.875897400,.125,13161.7382,0,0,0,0
1744375303.405001946,.125,13161.8632,0,0,0,0
1744375303.932937646,.125,13161.8632,0,0,0,0
1744375304.460903891,.125,13161.9882,0,0,0,0
1744375304.988912346,.125,13162.1132,0,0,0,0
1744375305.522574640,.125,13162.1132,0,2.4726,0,10
1744375306.052877812,.124,13162.2382,0,0,0,0
1744375306.580622332,.125,13162.3632,0,0,0,0
1744375307.108837940,.126,13162.4492,0,0,0,0
1744375307.637104766,.125,13162.4492,0,0,0,0
1744375308.164607453,.125,13162.5742,0,0,0,0
1744375308.692003324,.125,13162.6992,0,0,0,0
1744375309.220136866,.125,13162.8242,0,0,0,0
1744375309.747951793,.125,13162.8242,0,0,0,0
1744375310.275414972,.125,13162.9492,0,0,0,0
1744375310.802555065,.125,13163.0468,0,0,0,0
1744375311.329602397,.125,13163.1718,0,0,0,0
1744375311.857086328,.124,13163.2968,0,0,0,0
1744375312.384565316,.125,13163.2968,0,0,0,0
1744375312.913074366,.126,13163.4218,0,0,0,0
1744375313.441822555,.125,13163.5468,0,0,0,0
1744375313.970341898,.127,13163.6718,0,0,0,0
1744375314.503951441,.124,13163.6718,0,0,0,0
1744375315.033937722,.125,13163.8203,0,0,0,0
1744375315.563906276,.124,13163.9453,0,0,0,0
1744375316.093337068,.125,13163.9453,0,0,0,0
1744375316.622580367,.125,13164.0703,0,.0156,0,1
1744375317.152849882,.124,13164.1953,0,0,0,0
1744375317.686578075,.125,13164.1953,0,0,0,0
1744375318.218076122,.125,13164.3203,0,0,0,0
1744375318.750902158,.125,13164.4453,0,0,0,0
1744375319.281689819,.125,13164.4453,0,0,0,0
1744375319.814329948,.125,13164.5703,0,0,0,0
1744375320.346495885,.125,13164.6953,0,0,0,0
1744375320.879368124,.125,13164.6953,0,2.5351,0,10
1744375321.411619135,.127,13164.8281,0,0,0,0
1744375321.945568379,.125,13164.9531,0,0,0,0
1744375322.478361880,.125,13165.0546,0,0,0,0
1744375323.011660754,.125,13165.0546,0,0,0,0
1744375323.544492066,.125,13165.1796,0,0,0,0
1744375324.080813849,.125,13165.3046,0,0,0,0
1744375324.614755359,.125,13165.4296,0,0,0,0
1744375325.150653361,.125,13165.4296,0,0,0,0
1744375325.686062761,.125,13165.5546,0,0,0,0
1744375326.221305308,.125,13165.6796,0,0,0,0
1744375326.757835414,.125,13165.7734,0,0,0,0
1744375327.291992164,.124,13165.8984,0,0,0,0
1744375327.827861417,.125,13166.0234,0,0,0,0
1744375328.363587140,.125,13166.0234,0,0,0,0
1744375328.896168110,.125,13166.1484,0,0,0,0
1744375329.431130695,.127,13166.2382,0,0,0,0
1744375329.964058324,.125,13166.3632,0,0,0,0
1744375330.497060065,.125,13166.3632,0,0,0,0
1744375331.031993661,.125,13166.5429,0,0,0,0
1744375331.565936464,.125,13166.5429,0,0,0,0
1744375332.099946763,.124,13166.6679,0,0,0,0
1744375332.635310269,.125,13166.7929,0,0,0,0
