时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379472.581665820,.139,10592.4609,0,0,0,0
1744379473.109649734,.124,10619.4609,.0156,0,2,0
1744379473.639169246,.124,10683.9609,0,0,0,0
1744379474.168020544,.124,10747.9609,0,0,0,0
1744379474.696094282,.124,10812.0859,0,0,0,0
1744379475.223981270,.125,10876.5859,0,0,0,0
1744379475.752954677,.124,10940.8359,0,0,0,0
1744379476.282258406,.125,11004.4609,0,0,0,0
1744379476.810224916,.125,11068.5742,0,0,0,0
1744379477.339994032,.124,11132.6992,0,0,0,0
1744379477.868494175,.124,11196.6992,.9960,0,255,0
1744379478.399404440,.119,11270.2617,15.1914,0,3889,0
1744379478.928403085,.124,11334.7617,0,0,0,0
1744379479.456979522,.125,11398.8867,0,0,0,0
1744379479.986389486,.124,11463.3867,0,0,0,0
1744379480.517641889,.125,11527.8867,0,0,0,0
1744379481.044901815,.124,11591.7304,0,0,0,0
1744379481.574340748,.125,11655.1914,0,0,0,0
1744379482.103117439,.110,11627.2031,2.2460,0,278,0
1744379482.631751729,.124,11510.6835,0,0,0,0
1744379483.160682544,.124,11459.7929,0,0,0,0
1744379483.693843792,.125,11526.5429,0,0,0,0
1744379484.222733119,.124,11594.4179,0,0,0,0
1744379484.751098185,.124,11661.3437,0,0,0,0
1744379485.280073862,.124,11727.9687,0,0,0,0
1744379485.809316153,.124,11795.8437,0,0,0,0
1744379486.337986297,.125,11862.7187,0,0,0,0
1744379486.866763156,.124,11930.5937,0,0,0,0
1744379487.395627361,.124,11998.0937,0,0,0,0
1744379487.923677654,.124,12065.7187,0,0,0,0
1744379488.452797807,.124,12133.0937,0,0,0,0
1744379488.981419904,.125,12200.8437,0,0,0,0
1744379489.511027066,.124,12268.4687,0,0,0,0
1744379490.039916394,.124,12335.4687,0,0,0,0
1744379490.567634430,.125,12402.4687,0,0,0,0
1744379491.096281946,.124,12469.5937,0,98.4609,0,354
1744379491.624683531,.124,12443.5546,0,0,0,0
1744379492.153783685,.126,12325.5000,0,0,0,0
1744379492.682779628,.124,12210.1210,0,0,0,0
1744379493.212891703,.124,11942.6210,0,0,0,0
1744379493.742342687,.125,11675.9101,0,0,0,0
1744379494.271413907,.123,10611.0937,0,0,0,0
1744379494.799453038,.124,10651.3437,0,0,0,0
1744379495.328162040,.124,10731.4687,0,0,0,0
1744379495.858097459,.125,10811.5937,0,0,0,0
1744379496.387232333,.124,10891.2187,0,0,0,0
1744379496.915964374,.124,10972.2187,0,0,0,0
1744379497.444738963,.124,11051.2187,0,0,0,0
1744379497.973922693,.125,11131.5937,0,0,0,0
1744379498.506020770,.124,11211.8437,0,0,0,0
1744379499.034987706,.124,11292.2187,0,0,0,0
1744379499.564583940,.124,11371.7187,0,0,0,0
1744379500.095203043,.125,11452.7187,0,0,0,0
1744379500.623590896,.124,11531.8437,0,0,0,0
1744379501.153698971,.125,11613.3007,0,0,0,0
1744379501.683186678,.124,11662.7890,0,0,0,0
1744379502.212832065,.124,11551.8593,0,0,0,0
1744379502.740392753,.125,11444.0898,0,0,0,0
1744379503.269366514,.125,11514.6562,0,0,0,0
1744379503.798719728,.124,11593.0312,0,0,0,0
1744379504.327734838,.124,11670.4492,0,0,0,0
1744379504.856522610,.124,11749.5742,0,0,0,0
1744379505.385939618,.125,11825.5742,0,0,0,0
1744379505.915637151,.124,11905.4492,0,0,0,0
1744379506.444498816,.124,11983.9492,0,0,0,0
1744379506.973181512,.125,12064.6992,0,0,0,0
1744379507.504400686,.124,12143.8242,0,0,0,0
1744379508.033288332,.125,12222.3242,0,0,0,0
1744379508.561856146,.124,12300.9492,0,0,0,0
1744379509.089804784,.125,12378.4492,0,0,0,0
1744379509.619213678,.124,12456.8242,0,57.0507,0,197
1744379510.147985876,.124,12458.0429,0,56.8828,0,161
1744379510.677190942,.125,12344.8710,0,0,0,0
1744379511.207883183,.124,12234.6289,0,0,0,0
1744379511.737850239,.125,11994.8164,0,0,0,0
1744379512.266891913,.124,11720.4648,0,0,0,0
