时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379430.964163893,.125,10497.9453,0,0,0,0
1744379431.492820863,.122,10522.3203,.2695,0,63,0
1744379432.021148990,.121,10584.6953,.3710,0,95,0
1744379432.549403185,.124,10648.1054,.4609,0,118,0
1744379433.078575451,.124,10712.8398,.6210,0,159,0
1744379433.606945883,.124,10776.7148,.0351,0,9,0
1744379434.136461084,.122,10847.2148,8.7187,0,2232,0
1744379434.667522576,.123,10945.9648,40.4023,0,10341,0
1744379435.195735332,.124,11045.8398,41.2148,0,10551,0
1744379435.724951528,.123,11146.7148,41.7382,0,10685,0
1744379436.253738846,.125,11243.5156,39.0507,0,9992,0
1744379436.783325584,.124,11318.9101,12.5742,0,3219,0
1744379437.311761970,.124,11382.1601,0,0,0,0
1744379437.839907667,.124,11445.3828,0,0,0,0
1744379438.369439002,.125,11508.0078,0,0,0,0
1744379438.899266048,.124,11572.2578,0,0,0,0
1744379439.427494418,.124,11636.2578,0,0,0,0
1744379439.955642386,.124,11701.0078,0,0,0,0
1744379440.486357629,.112,11751.8906,2.1992,0,287,0
1744379441.015562733,.123,11691.8632,.0625,0,5,0
1744379441.545327126,.125,11754.9882,0,0,0,0
1744379442.074734401,.124,11817.9882,0,0,0,0
1744379442.604340387,.124,11880.4882,0,0,0,0
1744379443.133365750,.125,11942.2382,0,0,0,0
1744379443.662030611,.124,12003.8632,0,0,0,0
1744379444.189985838,.125,12065.7382,0,0,0,0
1744379444.719555321,.124,12128.0703,0,0,0,0
1744379445.248081812,.124,12188.5703,0,0,0,0
1744379445.777913561,.125,12250.4453,0,0,0,0
1744379446.308122174,.124,12311.8203,0,0,0,0
1744379446.837868048,.125,12373.4453,0,0,0,0
1744379447.367270322,.124,12434.4453,0,96.2539,0,377
1744379447.896318177,.124,12495.9453,0,0,0,0
1744379448.426961851,.125,12557.9960,0,0,0,0
1744379448.956694888,.124,12620.8046,0,0,0,0
1744379449.484952409,.124,12633.6015,0,99.5546,0,288
1744379450.013860300,.125,12653.2812,0,128.5625,0,374
1744379450.544706229,.124,12552.1640,0,0,0,0
1744379451.073048304,.125,12446.4570,0,0,0,0
1744379451.602307739,.124,12335.4804,0,0,0,0
1744379452.132046869,.124,12225.4609,0,0,0,0
1744379452.661814298,.125,11988.5898,0,0,0,0
1744379453.190613607,.124,11722.8085,0,0,0,0
1744379453.720712815,.123,10609.3554,0,0,0,0
1744379454.251277621,.125,10625.1054,0,0,0,0
1744379454.780246072,.124,10704.8554,0,0,0,0
1744379455.309625630,.125,10783.3554,0,0,0,0
1744379455.839125530,.124,10863.1054,0,0,0,0
1744379456.368943260,.124,10941.9687,0,0,0,0
1744379456.897369032,.125,11020.9687,0,0,0,0
1744379457.426225051,.124,11098.8437,0,0,0,0
1744379457.955696461,.124,11179.0429,0,0,0,0
1744379458.484474038,.122,11263.0429,7.6132,0,1949,0
1744379459.013079008,.124,11342.7929,0,0,0,0
1744379459.542754364,.125,11422.1679,0,0,0,0
1744379460.071873293,.124,11501.9179,0,0,0,0
1744379460.600910013,.124,11582.2929,0,0,0,0
1744379461.130215604,.125,11661.4179,0,0,0,0
1744379461.661065397,.125,11611.8632,0,0,0,0
1744379462.190389022,.124,11681.8007,0,0,0,0
1744379462.718909414,.124,11761.0507,0,0,0,0
1744379463.249443949,.125,11840.5507,0,0,0,0
1744379463.778346090,.124,11919.5507,0,0,0,0
1744379464.306645236,.124,11999.1757,0,0,0,0
1744379464.834911416,.124,12079.1132,0,0,0,0
1744379465.363994846,.124,12158.6132,0,0,0,0
1744379465.892346721,.124,12239.1132,0,0,0,0
1744379466.421950910,.125,12317.6132,0,0,0,0
1744379466.951972575,.124,12397.9882,0,0,0,0
1744379467.482278085,.125,12474.8632,0,124.6679,0,466
1744379468.010551808,.124,12553.2382,0,0,0,0
1744379468.541002007,.125,12631.1523,0,140.7890,0,404
1744379469.070196000,.124,12591.8710,0,0,0,0
1744379469.599778071,.124,12486.2851,0,0,0,0
1744379470.129729830,.125,12375.5625,0,0,0,0
1744379470.659154505,.124,12265.6992,0,0,0,0
1744379471.189468041,.125,12103.0468,0,0,0,0
1744379471.718152135,.124,11829.8437,0,0,0,0
1744379472.246800909,.124,11049.1796,0,0,0,0
