时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379386.965447846,.106,10369.7890,0,0,0,0
1744379387.502500131,.119,10417.3046,28.4960,0,259,0
1744379388.031653060,.113,10546.0351,75.3476,0,609,0
1744379388.560043599,.112,10671.2304,73.1953,0,647,0
1744379389.087661478,.106,10791.1132,70.1523,0,582,0
1744379389.615485819,.116,10921.3164,76.3203,0,624,0
1744379390.143120591,.116,11041.8242,78.1953,0,638,0
1744379390.671029079,.115,11129.9375,76.8750,0,615,0
1744379391.199280819,.115,11213.0351,75.9492,0,618,0
1744379391.727403188,.116,11293.7695,76.0976,0,616,0
1744379392.255295223,.116,11358.7656,77.6093,0,651,0
1744379392.784588687,.115,11436.9843,76.0976,0,615,0
1744379393.313233500,.114,11498.2148,75.2968,0,620,0
1744379393.843251867,.115,11566.9375,77.1250,0,617,0
1744379394.375428308,.117,11633.8046,77.3750,0,619,0
1744379394.905964566,.118,11706.2929,77.6953,0,635,0
1744379395.436424905,.116,11764.7773,77.3437,0,625,0
1744379395.967737256,.115,11822.5273,76.1679,0,650,0
1744379396.503985692,.115,11875.5273,75.4257,0,709,0
1744379397.035203755,.118,11930.5898,78.4726,0,721,0
1744379397.566825304,.110,11992.8359,68.8164,117.0664,564,318
1744379398.101652295,.105,12023.2187,34.8320,9.9218,585,27
1744379398.633348188,.125,12042.6445,0,0,0,0
1744379399.165148662,.125,12069.6523,0,329.6523,0,896
1744379399.698168154,.124,12112.2070,0,139.8945,0,384
1744379400.230768490,.124,12131.8867,0,133.2421,0,359
1744379400.763548133,.124,12158.5546,0,135.5781,0,357
1744379401.296636851,.124,12181.8945,0,147.2500,0,389
1744379401.831125672,.125,12204.2109,0,126.5625,0,567
1744379402.365150651,.107,12237.2187,0,116.6562,0,324
1744379402.906223089,.116,12244.5039,0,168.6875,0,458
1744379403.438997195,.124,12267.5546,0,91.5468,0,248
1744379403.972306136,.124,12304.1289,0,0,0,0
1744379404.508232866,.125,12333.7031,0,0,0,0
1744379405.044949090,.125,12359.0312,0,0,0,0
1744379405.580625571,.124,12369.7968,0,0,0,0
1744379406.114170055,.125,12389.4257,0,0,0,0
1744379406.647401799,.124,12420.2226,0,0,0,0
1744379407.181485380,.110,12421.1953,20.3085,0,235,0
1744379407.712385050,.091,12388.5234,44.4179,0,525,0
1744379408.245537183,.091,12367.6992,43.8593,0,503,0
1744379408.779335528,.092,12338.5937,45.4531,0,543,0
1744379409.310993896,.091,12307.3242,45.2382,0,525,0
1744379409.843999697,.095,12273.2968,46.9062,0,558,0
1744379410.378107511,.093,12240.6367,45.8554,0,536,0
1744379410.911745494,.108,12089.5507,22.1132,0,255,0
1744379411.444216670,.124,11816.5312,0,0,0,0
1744379411.976887794,.124,10665.6406,0,0,0,0
1744379412.514549902,.123,10635.6406,3.8203,0,938,0
1744379413.047754608,.123,10762.1718,53.3164,0,13058,0
1744379413.581909087,.118,10880.8359,50.1796,0,12248,0
1744379414.114322907,.120,11004.2929,51.8164,0,12125,0
1744379414.646973651,.123,11129.4296,53.0234,0,12354,0
1744379415.181741833,.122,11232.5742,27.1875,0,6386,0
1744379415.714496780,.124,11314.3242,0,0,0,0
1744379416.247153627,.124,11395.5742,0,0,0,0
1744379416.779079860,.125,11478.3593,0,0,0,0
1744379417.312706105,.124,11560.8593,0,0,0,0
1744379417.845690976,.125,11643.0976,0,0,0,0
1744379418.378597513,.124,11725.7226,0,0,0,0
1744379418.910141429,.125,11808.9726,0,0,0,0
1744379419.442606934,.124,11891.5976,0,0,0,0
1744379419.974940954,.124,11966.6601,0,0,0,0
1744379420.510658910,.125,12048.2578,0,0,0,0
1744379421.045010482,.125,12128.5078,0,0,0,0
1744379421.578273731,.124,12209.0078,0,0,0,0
1744379422.112404061,.124,12289.2578,0,0,0,0
1744379422.647356175,.124,12369.5078,0,0,0,0
1744379423.180584015,.124,12414.7695,0,0,0,0
1744379423.713486657,.125,12460.9453,0,0,0,0
1744379424.247463989,.124,12495.4218,0,0,0,0
1744379424.782118995,.125,12528.5312,0,0,0,0
1744379425.317156494,.125,12545.8906,0,113.3242,0,558
1744379425.851951346,.124,12581.9179,0,105.7968,0,290
1744379426.385070136,.124,12619.2109,0,0,0,0
1744379426.916784108,.125,12611.2109,0,109.5703,0,305
1744379427.450565543,.125,12503.0625,0,0,0,0
1744379427.985189953,.125,12395.8085,0,0,0,0
1744379428.526344677,.124,12286.3476,0,0,0,0
1744379429.060172044,.124,12173.7265,0,0,0,0
1744379429.593402782,.125,12013.4726,0,0,0,0
1744379430.126140079,.124,11737.9257,0,0,0,0
1744379430.659806980,.124,10937.6328,0,0,0,0
