时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763829.6,0.0,1252.4023,0.0,0.0,0,0
1755763830.1,0.972,2805.5586,0.0,0.0,0,0
1755763830.6,0.94,3420.793,0.0,0.3164,0,28
1755763831.1,0.639,2077.8594,0.0,0.0,0,0
1755763831.6,0.975,3181.3359,0.0,0.0,0,0
1755763832.1,0.667,1382.9766,0.0,0.0,0,0
1755763832.6,0.869,2808.4258,0.0,0.3125,0,61
1755763833.1,0.953,3421.1992,0.0,0.1094,0,7
1755763833.6,0.623,1834.6328,0.0,0.0,0,0
1755763834.1,0.977,2962.2344,0.0,0.0,0,0
1755763834.6,0.76,2101.4336,0.0,0.0,0,0
1755763835.1,0.817,2786.7617,0.0,0.0273,0,2
1755763835.6,0.953,3422.668,0.0,0.0,0,0
1755763836.1,0.632,1767.9297,0.0,0.0,0,0
1755763836.6,0.95,2848.0,0.0,0.0,0,0
1755763837.1,0.823,2293.6016,0.0,0.0,0,0
1755763837.6,0.766,2760.1367,0.0,0.0,0,0
1755763838.1,0.965,3377.3398,0.0,0.0703,0,4
1755763838.6,0.624,1644.3359,0.0,0.0,0,0
1755763839.1,0.972,2810.3281,0.0,0.0,0,0
1755763839.7,0.869,2810.7812,0.0,0.0,3,0
1755763840.2,0.704,2727.375,0.0,0.0,0,0
1755763840.7,0.968,3311.6016,0.0,0.3359,0,28
1755763841.2,0.618,1507.2422,0.0,0.0,0,0
1755763841.7,0.987,2812.0273,0.0,0.0,0,0
1755763842.2,0.915,3205.3555,0.0,0.0,0,0
