时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763855.0,0.0,1255.0625,0.0,0.0,0,0
1755763855.5,0.96,2808.6133,0.0,0.0,0,0
1755763856.0,0.946,3422.125,0.0,0.0195,0,4
1755763856.5,0.627,2000.4531,0.0,0.0,0,0
1755763857.0,0.975,3095.0781,0.0,0.0,0,0
1755763857.5,0.735,2035.3438,0.0,0.0352,0,7
1755763858.0,0.827,2790.6484,0.0,0.0,0,0
1755763858.5,0.955,3420.6406,0.0,0.0391,0,2
1755763859.0,0.609,1654.1797,0.0,0.0,0,0
1755763859.5,0.975,2811.7969,0.0,0.0,3,0
1755763860.0,0.881,3061.0859,0.0,0.0898,0,2
1755763860.5,0.659,2654.5078,0.0,0.3086,0,30
1755763861.0,0.967,3311.7969,0.0,0.0,0,0
1755763861.5,0.608,1359.0352,0.0,0.0,0,0
1755763862.0,0.972,2817.8672,0.0,0.0,0,0
1755763862.5,0.938,3433.5898,0.0,0.043,0,8
1755763863.0,0.634,2107.6094,0.0,0.0,0,0
1755763863.5,0.963,3177.1289,0.0,0.0,0,0
1755763864.0,0.689,1468.8203,0.0,0.0391,0,2
1755763864.5,0.882,2812.9023,0.0,0.0,0,0
1755763865.0,0.951,3425.9219,0.0,0.0,0,0
1755763865.5,0.617,1819.4141,0.0,0.0977,0,16
1755763866.0,0.963,2901.2422,0.0,0.1641,0,9
1755763866.6,0.825,2372.3086,0.0,0.0,0,0
1755763867.1,0.738,2800.332,0.0,0.0,0,0
1755763867.6,0.962,3337.7656,0.0,0.0,0,0
