时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761706.9,0.5,1236.6289,0.0,0.0,0,0
1755761707.4,0.905,1339.4453,0.0,0.0664,0,15
1755761707.9,0.913,1437.8789,0.0,0.2109,0,25
1755761708.4,0.748,1333.7891,0.0,0.0,0,0
1755761708.9,1.0,1339.1992,0.0,0.0391,0,2
1755761709.4,0.889,1779.7188,0.0,0.0,3,0
1755761709.9,0.763,1336.9805,0.0,0.0039,0,1
1755761710.4,0.945,1339.9688,0.0,0.3281,0,28
1755761710.9,0.755,1314.0547,0.0,0.0,0,0
1755761711.4,0.943,1345.8008,0.0,0.0,0,0
1755761711.9,0.887,1534.3086,0.0,0.0,0,0
1755761712.4,0.756,1334.9688,0.0,0.0156,0,2
1755761712.9,1.0,1339.1445,0.0,0.0977,0,20
1755761713.4,0.835,1545.043,0.0,0.4375,0,104
1755761713.9,0.809,1333.4648,0.0,0.0,0,0
1755761714.4,0.881,1344.7773,0.0,0.0508,0,2
1755761714.9,0.744,1322.375,0.0,0.0273,0,2
1755761715.4,0.998,1334.1602,0.0,0.0,0,0
1755761715.9,0.851,1590.8359,0.0,0.0,0,0
1755761716.4,0.739,1339.5156,0.0,0.0898,0,2
1755761716.9,1.0,1343.2344,0.0,0.0,0,0
1755761717.4,0.829,1533.8359,0.0,0.0,0,0
1755761717.9,0.809,1333.8828,0.0,0.0039,0,1
1755761718.4,0.862,1359.2266,0.0,0.0,0,0
1755761718.9,0.752,1326.9766,0.0,0.168,0,19
1755761719.4,1.0,1336.8203,0.0,0.0156,3,2
1755761719.9,0.88,1687.2148,0.0,0.0,0,0
