时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377962.672548598,.103,8589.5156,0,0,0,0
1744377963.200292219,.315,8675.3906,.1054,0,9,0
1744377963.731142065,.370,8719.8750,0,0,0,0
1744377964.264545319,.365,8785.2851,0,0,0,0
1744377964.796389134,.370,8850.7812,0,0,0,0
1744377965.325633821,.376,8851.7812,0,0,0,0
1744377965.856284979,.373,8982.2812,0,0,0,0
1744377966.386226918,.376,9047.9062,0,0,0,0
1744377966.916879266,.375,9048.7812,0,0,0,0
1744377967.448726089,.372,9114.1562,.0312,0,4,0
1744377967.982981323,.372,9115.3828,.4375,.0625,57,16
1744377968.517350572,.372,9181.5429,.3789,0,50,0
1744377969.047829690,.370,9310.0234,.3398,0,44,0
1744377969.576686690,.370,9313.3320,.3867,0,50,0
1744377970.107484525,.374,9314.3125,.2109,0,27,0
1744377970.637597611,.372,9328.0156,.4882,0,63,0
1744377971.168651789,.367,9463.9335,.4531,0,59,0
1744377971.699153606,.369,9512.7460,.8359,0,120,0
1744377972.228825886,.373,9526.3984,0,0,0,0
1744377972.758529855,.376,9543.5820,0,0,0,0
1744377973.288758846,.373,9572.1835,0,0,0,0
1744377973.819245085,.376,9684.5585,0,0,0,0
1744377974.350260572,.375,9726.4687,0,0,0,0
1744377974.882226430,.349,9785.6523,46.6875,0,380,0
1744377975.412019460,.301,9928.2421,127.0000,0,1018,0
1744377975.941874582,.299,10076.9570,123.7500,0,990,0
1744377976.473137238,.302,10233.7812,130.0000,0,1041,0
1744377977.005618024,.304,10330.7812,129.5000,0,1036,0
1744377977.536461418,.301,10416.3125,121.8750,0,976,0
1744377978.068407973,.307,10508.3125,120.7500,0,966,0
1744377978.602124205,.306,10585.9140,122.6250,0,981,0
1744377979.132775090,.192,10719.2460,210.2382,0,2397,0
1744377979.661341671,.067,10765.8671,129.7734,0,2151,0
1744377980.192378829,.311,10574.3554,0,0,0,0
1744377980.721612184,.125,10536.1953,0,0,0,0
1744377981.250160874,.154,10527.3046,0,0,0,0
1744377981.778639708,.181,9456.6875,.1757,0,6,0
1744377982.311345637,.274,9539.3242,53.4882,0,13693,0
1744377982.841991469,.341,9595.2109,12.4726,0,3193,0
1744377983.375173427,.364,9628.2382,0,0,0,0
1744377983.906571511,.318,9729.1367,2.8515,0,730,0
1744377984.436024226,.242,9734.1484,4.5351,0,1161,0
1744377984.965830034,.237,9803.1132,4.4140,0,1130,0
1744377985.496322048,.263,9938.6445,4.1757,0,1069,0
1744377986.025693360,.232,9943.6523,4.4765,0,1146,0
1744377986.555249659,.231,9948.8398,4.5625,0,1168,0
1744377987.084065694,.228,9953.9140,4.5429,0,1163,0
1744377987.614335570,.230,9958.7304,4.5195,0,1157,0
1744377988.143364221,.244,10028.7539,4.5585,0,1167,0
1744377988.673960045,.315,10163.7031,4.6171,0,1182,0
1744377989.203604300,.240,10168.6484,4.3828,0,1122,0
1744377989.732804462,.259,10173.6718,4.6054,0,1179,0
1744377990.261740083,.237,10178.6445,4.2578,0,1090,0
1744377990.791471744,.246,10188.8398,4.3945,0,1125,0
1744377991.321891204,.275,10382.6757,4.1875,0,1072,0
1744377991.853535518,.233,10387.8828,4.5742,0,1171,0
1744377992.383317643,.251,10392.9492,4.3710,0,1119,0
1744377992.915227243,.242,10397.9375,4.3515,0,1114,0
1744377993.444906534,.246,10402.6875,4.2695,0,1093,0
1744377993.974012290,.268,10495.0546,4.3632,0,1117,0
1744377994.506636323,.272,10607.0351,4.2343,0,1084,0
1744377995.036877519,.246,10611.9335,4.3867,0,1123,0
1744377995.567330367,.330,10616.7148,.9609,0,246,0
1744377996.100568805,.374,10662.9960,0,0,0,0
1744377996.634760963,.376,10716.7968,0,0,0,0
1744377997.167859068,.374,10771.7968,0,0,0,0
1744377997.701119265,.376,10800.4023,0,0,0,0
1744377998.234578257,.373,10829.9062,0,0,0,0
1744377998.768393627,.373,10856.2617,0,0,0,0
1744377999.302263066,.372,10642.2578,0,0,0,0
