时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378034.267967304,.136,9487.8085,0,0,0,0
1744378034.794814521,.329,9563.1328,0,0,0,0
1744378035.323842009,.367,9618.1054,0,0,0,0
1744378035.853796854,.376,9653.3789,0,0,0,0
1744378036.383483002,.373,9717.0039,0,0,0,0
1744378036.913759477,.376,9815.0039,0,0,0,0
1744378037.444614906,.372,9880.7539,0,0,0,0
1744378037.974608690,.376,9946.5039,0,0,0,0
1744378038.514999659,.374,10012.1289,0,0,0,0
1744378039.043848339,.374,10013.0039,0,0,0,0
1744378039.574177154,.376,10067.1093,0,0,0,0
1744378040.103160755,.374,10144.2343,0,0,0,0
1744378040.632721854,.373,10209.9843,0,0,0,0
1744378041.162502786,.376,10275.4843,0,0,0,0
1744378041.691556032,.374,10276.2343,0,0,0,0
1744378042.220836820,.376,10276.9843,0,0,0,0
1744378042.750780604,.373,10351.6093,0,0,0,0
1744378043.279532288,.374,10434.9843,0,0,0,0
1744378043.809511127,.376,10454.7343,0,0,0,0
1744378044.339526826,.373,10475.4843,0,0,0,0
1744378044.871848590,.374,10513.8593,0,0,0,0
1744378045.401956093,.376,10608.2343,0,0,0,0
1744378045.934438706,.374,10663.3593,0,0,0,0
1744378046.465740765,.375,10677.9101,0,0,0,0
1744378046.994953123,.374,10646.0937,0,0,0,0
1744378047.526659771,.375,10622.2148,0,0,0,0
1744378048.056644452,.317,10629.6914,0,0,0,0
1744378048.584729998,.249,10649.6914,0,0,0,0
1744378049.112441206,.250,10670.8164,0,0,0,0
1744378049.640055330,.250,10692.0664,0,0,0,0
1744378050.168608495,.249,10713.8164,0,0,0,0
1744378050.696566942,.250,10735.3203,0,0,0,0
1744378051.224321593,.250,10756.5703,0,0,0,0
1744378051.751614903,.249,10778.5703,0,0,0,0
1744378052.279788510,.239,10700.6523,0,96.1406,0,285
1744378052.809378299,.147,10250.8906,0,32.0039,0,67
1744378053.338721347,.133,9487.8515,0,0,0,0
1744378053.869133527,.213,9565.3164,0,0,0,0
1744378054.400122168,.367,9617.7187,0,0,0,0
1744378054.931069540,.375,9683.7187,0,0,0,0
1744378055.461927508,.375,9811.8437,0,0,0,0
1744378056.001640710,.375,9815.3281,0,0,0,0
1744378056.530991511,.373,9881.0781,0,0,0,0
1744378057.061830372,.375,10011.7031,0,0,0,0
1744378057.591321819,.373,10012.5781,0,0,0,0
1744378058.121556795,.375,10071.0781,0,0,0,0
1744378058.650385664,.374,10098.1718,0,0,0,0
1744378059.180243185,.373,10209.7968,0,0,0,0
1744378059.710357310,.376,10275.5468,0,0,0,0
1744378060.240841333,.373,10276.2968,0,0,0,0
1744378060.771604205,.375,10277.0468,0,0,0,0
1744378061.306908820,.375,10397.9218,0,0,0,0
1744378061.837976750,.375,10450.0468,0,0,0,0
1744378062.368415614,.373,10472.5468,0,0,0,0
1744378062.899637996,.375,10495.2968,0,0,0,0
1744378063.428730727,.373,10569.7968,0,0,0,0
1744378063.957964373,.376,10667.6718,0,0,0,0
1744378064.488004034,.373,10668.2382,0,0,0,0
1744378065.017676194,.376,10633.0273,0,0,0,0
1744378065.553397526,.371,10611.8398,0,0,0,0
1744378066.080658711,.248,10618.2148,0,0,0,0
1744378066.607038817,.250,10639.9648,0,0,0,0
1744378067.135413296,.249,10662.5898,0,0,0,0
1744378067.662795924,.250,10685.9648,0,0,0,0
1744378068.191178325,.249,10711.0898,0,0,0,0
1744378068.718136788,.250,10734.2148,0,0,0,0
1744378069.246076971,.249,10757.1679,0,0,0,0
1744378069.773965861,.250,10782.7929,0,0,0,0
1744378070.301150661,.237,10707.2226,0,0,0,0
1744378070.829321889,.154,9738.2226,0,0,0,0
