时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377999.985148429,.103,9487.7343,0,0,0,0
1744378000.518152287,.261,9564.1093,0,0,0,0
1744378001.050400179,.363,9603.3398,0,0,0,0
1744378001.582138883,.375,9650.9648,0,0,0,0
1744378002.113666510,.375,9733.5898,0,0,0,0
1744378002.644952429,.372,9814.9609,0,0,0,0
1744378003.175782500,.375,9815.5429,0,0,0,0
1744378003.707172688,.375,9946.1679,0,0,0,0
1744378004.235885655,.374,10009.5976,0,.1640,0,42
1744378004.766343604,.376,10012.5976,0,0,0,0
1744378005.296518345,.373,10013.4375,0,0,0,0
1744378005.829044679,.376,10096.6875,0,0,0,0
1744378006.359453018,.373,10209.4375,0,0,0,0
1744378006.890736670,.375,10210.3125,0,0,0,0
1744378007.426740497,.374,10276.0000,0,0,0,0
1744378007.956848824,.373,10276.7500,0,0,0,0
1744378008.486494877,.376,10370.5000,0,0,0,0
1744378009.018920828,.374,10428.1406,0,104.0000,0,244
1744378009.551625460,.374,10446.8906,0,20.0000,0,48
1744378010.081593020,.376,10467.1015,0,0,0,0
1744378010.611678341,.373,10487.3515,0,0,0,0
1744378011.141297348,.376,10629.7265,0,0,0,0
1744378011.671577302,.373,10655.3007,0,0,0,0
1744378012.200556131,.374,10674.4257,0,0,0,0
1744378012.730489630,.375,10656.0937,0,0,0,0
1744378013.259633149,.374,10629.6015,0,0,0,0
1744378013.789840311,.363,10632.1562,0,0,0,0
1744378014.319148027,.249,10652.7812,0,248.0234,0,597
1744378014.847896265,.249,10673.9062,0,176.0000,0,341
1744378015.377442800,.251,10695.0312,0,128.0000,0,266
1744378015.906468848,.249,10716.5312,0,132.0000,0,264
1744378016.435556068,.249,10737.9023,0,139.0625,0,281
1744378016.962695053,.250,10759.9023,0,0,0,0
1744378017.490901532,.249,10781.4023,0,0,0,0
1744378018.018935271,.249,10682.5820,0,0,0,0
1744378018.547719909,.187,9740.9531,0,0,0,0
1744378019.077870557,.224,9553.7382,0,0,0,0
1744378019.607825839,.371,9617.6718,0,0,0,0
1744378020.142758825,.375,9668.0351,0,0,0,0
1744378020.675506645,.374,9749.3437,0,0,0,0
1744378021.205269736,.376,9851.8437,0,0,0,0
1744378021.736135486,.372,9945.7187,0,0,0,0
1744378022.267377877,.375,9946.4687,0,0,0,0
1744378022.797407211,.368,10012.3554,0,0,0,0
1744378023.330971333,.368,10076.1054,0,0,0,0
1744378023.863564358,.372,10144.1171,0,0,0,0
1744378024.396735943,.369,10209.9179,0,0,0,0
1744378024.928232685,.375,10210.6679,0,0,0,0
1744378025.457602696,.376,10341.2929,0,0,0,0
1744378025.987657347,.373,10342.1679,0,0,0,0
1744378026.523781255,.374,10399.1679,0,0,0,0
1744378027.054057313,.376,10473.5429,0,0,0,0
1744378027.584521017,.373,10536.0156,0,0,0,0
1744378028.115358034,.375,10544.3906,0,0,0,0
1744378028.645441917,.376,10566.0429,0,0,0,0
1744378029.176171535,.373,10595.7929,0,0,0,0
1744378029.707744477,.375,10633.5429,0,0,0,0
1744378030.238031808,.375,10679.6406,0,0,0,0
1744378030.769602088,.375,10723.9335,0,0,0,0
1744378031.299327155,.373,10768.8984,0,0,0,0
1744378031.830496446,.375,10776.0000,0,0,0,0
1744378032.361196555,.375,10765.2187,0,0,0,0
1744378032.891872468,.337,10774.5703,0,0,0,0
1744378033.419064098,.250,10335.1640,0,0,0,0
1744378033.947464186,.137,10245.4062,0,0,0,0
