时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378071.054388245,.135,9487.8750,0,0,0,0
1744378071.581930494,.252,9567.9687,0,0,0,0
1744378072.114998699,.363,9642.3203,0,0,0,0
1744378072.647405709,.368,9749.1523,0,0,0,0
1744378073.178810709,.369,9750.1445,0,0,0,0
1744378073.711248357,.370,9945.7460,0,0,0,0
1744378074.244808529,.369,9946.7890,0,0,0,0
1744378074.777611688,.373,9947.7773,0,0,0,0
1744378075.308205818,.369,10136.6835,0,0,0,0
1744378075.840350222,.370,10144.0351,0,0,0,0
1744378076.375253908,.370,10145.0625,0,0,0,0
1744378076.907495063,.374,10194.2851,0,0,0,0
1744378077.437967956,.376,10341.1601,0,0,0,0
1744378077.967850473,.372,10341.9687,0,0,0,0
1744378078.512575295,.372,10398.7148,0,0,0,0
1744378079.044227781,.374,10480.0039,0,0,0,0
1744378079.578629823,.376,10539.3125,0,0,0,0
1744378080.112295102,.373,10547.6953,0,0,0,0
1744378080.646060747,.376,10575.9062,0,0,0,0
1744378081.180367710,.376,10621.9062,0,0,0,0
1744378081.713788091,.373,10673.5039,0,0,0,0
1744378082.245178987,.375,10725.1250,0,0,0,0
1744378082.778932755,.373,10775.6210,0,0,0,0
1744378083.310021749,.375,10825.5000,0,128.1484,0,359
1744378083.842323041,.374,10817.5390,0,0,0,0
1744378084.376539369,.313,10622.0820,0,0,0,0
1744378084.906278217,.215,9480.1367,0,0,0,0
1744378085.434157293,.280,9560.5351,0,0,0,0
1744378085.967261498,.367,9643.1562,0,0,0,0
1744378086.505433473,.375,9710.0312,0,0,0,0
1744378087.034403673,.374,9743.3320,0,0,0,0
1744378087.564253471,.373,9872.9335,0,0,0,0
1744378088.096828027,.377,9938.3320,0,0,0,0
1744378088.629498976,.374,9956.9335,0,0,0,0
1744378089.159844822,.373,10004.9687,0,0,0,0
1744378089.693817754,.376,10011.9687,0,0,0,0
1744378090.223761334,.373,10179.5156,0,0,0,0
1744378090.756159680,.374,10202.0156,0,0,0,0
1744378091.290183902,.376,10202.8906,0,0,0,0
1744378091.828123622,.373,10264.3750,0,0,0,0
1744378092.363210032,.375,10337.2421,0,0,0,0
1744378092.899484447,.374,10399.4921,0,0,0,0
1744378093.436466678,.374,10403.4921,0,0,0,0
1744378093.971520856,.375,10423.6171,0,0,0,0
1744378094.517981669,.376,10491.1289,0,0,0,0
1744378095.052385495,.373,10592.6718,0,0,0,0
1744378095.588328375,.375,10612.5273,0,0,0,0
1744378096.123625048,.378,10631.9023,0,0,0,0
1744378096.660853794,.371,10649.9023,0,0,0,0
1744378097.195170072,.376,10677.5273,0,0,0,0
1744378097.732062960,.374,10679.0507,0,0,0,0
1744378098.265880778,.376,10672.5546,0,0,0,0
1744378098.798006797,.362,10678.6328,0,0,0,0
1744378099.327473968,.249,10703.2578,0,0,0,0
1744378099.858270982,.250,10727.6328,0,0,0,0
1744378100.388989793,.248,10751.6328,0,0,0,0
1744378100.919753624,.250,10748.5625,0,0,0,0
1744378101.449923784,.181,10612.1406,0,0,0,0
