时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378102.011732485,.130,9480.1679,0,0,0,0
1744378102.539117384,.258,9557.0703,0,0,0,0
1744378103.074842164,.365,9643.2265,0,0,0,0
1744378103.606726895,.370,9741.7187,0,0,0,0
1744378104.140064363,.371,9742.6718,0,0,0,0
1744378104.673240465,.376,9938.0468,0,0,0,0
1744378105.202839451,.373,9938.9218,0,0,0,0
1744378105.733284863,.376,9939.4218,0,0,0,0
1744378106.264106519,.372,10005.1718,0,0,0,0
1744378106.793944469,.376,10018.5703,0,0,0,0
1744378107.323196712,.374,10136.3203,0,0,0,0
1744378107.853344200,.376,10201.9453,0,0,0,0
1744378108.383853992,.373,10202.6406,0,0,0,0
1744378108.912997700,.374,10203.5156,0,0,0,0
1744378109.444511257,.375,10327.0156,0,0,0,0
1744378109.973711034,.376,10399.5156,0,0,0,0
1744378110.508402346,.373,10400.1289,0,0,0,0
1744378111.037842325,.377,10400.7656,0,0,0,0
1744378111.566938304,.374,10413.2656,0,0,0,0
1744378112.098999000,.374,10532.3906,0,0,0,0
1744378112.628920029,.373,10577.1406,0,0,0,0
1744378113.158945385,.376,10594.8906,0,0,0,0
1744378113.691278421,.374,10611.9804,0,0,0,0
1744378114.221311186,.373,10628.6054,0,96.1367,0,288
1744378114.756853772,.375,10645.2304,0,32.0000,0,68
1744378115.286813030,.376,10676.7304,0,0,0,0
1744378115.817910713,.375,10702.6953,0,0,0,0
1744378116.347044708,.374,10694.7812,0,0,0,0
1744378116.877671663,.375,10685.4023,0,0,0,0
1744378117.409151311,.331,10703.3984,0,0,0,0
1744378117.938655730,.249,10725.1484,0,0,0,0
1744378118.468870809,.250,10746.0585,0,0,0,0
1744378119.001507701,.249,10768.5585,0,0,0,0
1744378119.534069896,.249,10786.0195,0,264.0000,0,668
1744378120.065773668,.207,10608.3906,0,172.0000,0,344
1744378120.597323263,.091,9866.5117,0,136.0000,0,267
1744378121.128195689,.077,9480.2070,0,19.7656,0,48
1744378121.663627052,.237,9557.7695,0,0,0,0
1744378122.202777315,.375,9626.8945,0,0,0,0
1744378122.740714405,.373,9707.3945,0,0,0,0
1744378123.275471531,.375,9807.2812,0,0,0,0
1744378123.815374519,.375,9811.2812,0,0,0,0
1744378124.355530708,.377,9938.6328,0,0,0,0
1744378124.897802299,.373,10004.1328,0,0,0,0
1744378125.439576894,.373,10005.0976,0,0,0,0
1744378125.980534592,.374,10005.9726,0,0,0,0
1744378126.527290983,.375,10136.5234,0,0,0,0
1744378127.066054451,.375,10202.1484,0,0,0,0
1744378127.602237624,.374,10227.7734,0,0,0,0
1744378128.139397162,.374,10268.6484,0,0,0,0
1744378128.678175843,.375,10330.1484,0,0,0,0
1744378129.216280608,.373,10397.5742,0,0,0,0
1744378129.753395718,.376,10409.4375,0,0,0,0
1744378130.287790816,.373,10429.4140,0,0,0,0
1744378130.824820828,.374,10467.2890,0,0,0,0
1744378131.360685505,.375,10536.3242,0,0,0,0
1744378131.899676534,.375,10616.6992,0,0,0,0
1744378132.443651068,.374,10638.3242,0,0,0,0
1744378132.986496666,.375,10657.1992,0,0,0,0
1744378133.533044891,.375,10671.5117,0,0,0,0
1744378134.070714318,.373,10647.3593,0,0,0,0
1744378134.609996202,.375,10639.1445,0,0,0,0
1744378135.149542908,.315,10660.0234,0,0,0,0
1744378135.682338302,.249,10685.3984,0,0,0,0
1744378136.217168953,.250,10709.1484,0,0,0,0
1744378136.750160703,.249,10733.7734,0,0,0,0
1744378137.283133701,.249,10758.1953,0,0,0,0
1744378137.817320379,.249,10782.6992,0,0,0,0
1744378138.352774963,.212,10635.2656,0,0,0,0
