时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744373525.331209192,.139,12961.0742,0,0,0,0
1744373525.858034118,.125,12961.0703,0,0,0,0
1744373526.387388970,.125,12961.1953,0,0,0,0
1744373526.916723722,.125,12961.3203,0,0,0,0
1744373527.444775011,.125,12961.3203,0,0,0,0
1744373527.977590028,.126,12961.4453,0,0,0,0
1744373528.511358902,.124,12961.5703,0,0,0,0
1744373529.039813733,.125,12961.5703,0,0,0,0
1744373529.567909636,.125,12961.7109,0,0,0,0
1744373530.095558687,.125,12961.8359,0,0,0,0
1744373530.625352264,.125,12961.8359,0,0,0,0
1744373531.154932606,.126,12961.9882,0,0,0,0
1744373531.683466042,.125,12961.9882,0,0,0,0
1744373532.212823536,.124,12962.1132,0,0,0,0
1744373532.741568670,.126,12962.2382,0,0,0,0
1744373533.269438356,.125,12962.3828,0,0,0,0
1744373533.797745669,.125,12962.4023,0,2.1210,0,7
1744373534.327207580,.124,12962.5273,0,0,0,0
1744373534.855423094,.125,12962.5273,0,.0156,0,1
1744373535.384900631,.124,12962.6523,0,0,0,0
1744373535.914353105,.125,12962.7773,0,0,0,0
1744373536.443154476,.125,12962.9023,0,0,0,0
1744373536.970998048,.125,12962.9023,0,0,0,0
1744373537.498704842,.125,12963.0273,0,0,0,0
1744373538.026136312,.130,12963.1562,0,0,0,0
1744373538.555111935,.125,12963.1562,0,0,0,0
1744373539.083721500,.125,12963.2812,0,0,0,0
1744373539.612416424,.125,12963.4062,0,0,0,0
1744373540.140023344,.125,12963.4062,0,0,0,0
1744373540.668539607,.125,12963.5312,0,0,0,0
1744373541.196589478,.127,12963.6523,0,0,0,0
1744373541.724910154,.125,12963.6523,0,0,0,0
1744373542.252529528,.125,12963.7773,0,0,0,0
1744373542.780036978,.125,12963.9023,0,0,0,0
1744373543.307740069,.125,12963.9023,0,0,0,0
1744373543.835967554,.125,12964.0273,0,0,0,0
1744373544.364896094,.125,12964.1523,0,0,0,0
