时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761854.7,0.0,1282.2812,0.0,0.0,0,0
1755761855.2,0.944,2765.3203,0.0,0.0273,0,2
1755761855.7,0.978,3962.5312,0.0,0.1016,0,16
1755761856.2,0.947,4474.4023,0.0,0.082,0,2
1755761856.7,0.985,4547.4883,0.0,0.0,0,0
1755761857.2,0.566,4521.9219,0.0,0.0,0,0
1755761857.7,0.135,4516.6992,0.0,0.0,0,0
1755761858.2,0.127,4402.6367,0.0,0.0,0,0
1755761858.7,0.136,1457.0547,0.0,0.0,0,0
1755761859.2,0.857,2701.0156,0.0,0.0,0,0
1755761859.7,0.985,3894.8047,0.0,0.0,3,0
1755761860.2,0.962,4449.2539,0.0,0.0,0,0
1755761860.7,0.99,4627.4141,0.0,0.375,0,30
1755761861.2,0.631,4607.2344,0.0,0.082,0,18
1755761861.7,0.13,4548.293,0.0,0.1289,0,7
1755761862.2,0.127,4548.1445,0.0,0.0,0,0
1755761862.7,0.133,1993.832,0.0,0.0,0,0
1755761863.2,0.764,2578.668,0.0,0.0,0,0
1755761863.7,0.982,3795.1094,0.0,0.0,0,0
1755761864.2,0.947,4438.8906,0.0,0.0,0,0
1755761864.7,0.975,4548.6172,0.0,0.0,0,0
1755761865.2,0.754,4517.6328,0.0,0.0273,0,2
1755761865.7,0.127,4445.7695,0.0,0.0156,0,2
1755761866.2,0.246,4357.9062,0.0,0.0,0,0
1755761866.7,0.241,3725.9961,0.0,0.0352,0,7
1755761867.2,0.551,2008.6914,0.0,0.0742,0,2
1755761867.7,0.975,3463.0625,0.0,0.0,0,0
1755761868.2,0.945,4364.9961,0.0,0.0,0,0
1755761868.7,0.97,4542.9219,0.0,0.0,0,0
1755761869.2,0.977,4590.6758,0.0,0.0,0,0
1755761869.7,0.26,4544.9961,0.0,0.0,3,0
1755761870.3,0.17,4454.1172,0.0,0.332,0,28
1755761870.8,0.136,4363.3438,0.0,0.0,0,0
1755761871.3,0.441,1823.8086,0.0,0.0391,0,2
1755761871.8,0.977,3265.3984,0.0,0.0,0,0
1755761872.3,0.955,4294.8086,0.0,0.082,0,17
1755761872.8,0.98,4486.0156,0.0,0.125,0,7
1755761873.3,0.973,4626.4961,0.0,0.0,0,0
1755761873.8,0.216,4635.1523,0.0,0.0,0,0
1755761874.3,0.197,4504.3086,0.0,0.0,0,0
1755761874.8,0.256,4410.5859,0.0,0.0,0,0
1755761875.3,0.25,1415.7227,0.0,0.0273,0,2
1755761875.8,0.97,2980.6328,0.0,0.0,0,0
1755761876.3,0.987,4184.2422,0.0,0.0195,0,3
1755761876.8,0.962,4519.1758,0.0,0.0,0,0
1755761877.3,0.985,4631.8828,0.0,0.0,0,0
1755761877.8,0.393,4607.7656,0.0,0.0352,0,7
1755761878.3,0.135,4554.3672,0.0,0.0703,0,2
1755761878.8,0.127,4484.9531,0.0,0.0,0,0
1755761879.3,0.138,1267.8867,0.0,0.0,0,0
1755761879.8,0.966,2798.4688,0.0,0.0,3,0
1755761880.3,0.99,4020.3203,0.0,0.3281,0,28
1755761880.8,0.94,4471.6562,0.0,0.0,0,0
1755761881.3,0.975,4645.3984,0.0,0.0,0,0
1755761881.8,0.614,4549.1367,0.0,0.0977,0,14
1755761882.3,0.243,4559.7188,0.0,0.0,0,0
1755761882.8,0.259,4461.3516,0.0,0.0,0,0
1755761883.3,0.207,2123.9961,0.0,0.082,0,16
1755761883.8,0.746,2458.0469,0.0,0.1367,0,7
1755761884.3,0.98,3725.6602,0.0,0.0,0,0
1755761884.8,0.942,4416.6914,0.0,0.0,0,0
1755761885.3,0.975,4593.8711,0.0,0.0273,0,2
1755761885.8,0.788,4620.2031,0.0,0.0156,0,2
1755761886.3,0.255,4571.5664,0.0,0.0,0,0
1755761886.8,0.252,4443.457,0.0,0.0352,0,4
1755761887.3,0.261,4041.7344,0.0,0.0,0,0
1755761887.8,0.494,1928.875,0.0,0.0,0,0
1755761888.3,0.982,3376.3945,0.0,0.0,0,0
1755761888.8,0.952,4337.3906,0.0,0.1133,0,14
1755761889.3,0.982,4484.1055,0.0,0.0,0,0
1755761889.8,0.965,4582.9805,0.0,0.0,3,0
1755761890.3,0.304,4593.5586,0.0,0.3047,0,28
1755761890.8,0.25,4487.4922,0.0,0.0,0,0
1755761891.3,0.259,4433.0703,0.0,0.0,0,0
1755761891.8,0.319,1443.0586,0.0,0.0469,0,2
1755761892.3,0.968,2990.9688,0.0,0.0,0,0
1755761892.8,0.99,4219.707,0.0,0.0,0,0
1755761893.3,0.95,4512.5586,0.0,0.0,0,0
1755761893.8,0.997,4638.7773,0.0,0.0,0,0
1755761894.3,0.346,4631.3633,0.0,0.0664,0,13
1755761894.8,0.136,4631.1445,0.0,0.125,0,7
1755761895.3,0.125,4450.9258,0.0,0.0273,0,2
