时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761813.0,0.5,1239.0547,0.0,0.0,0,0
1755761813.5,0.945,2763.8594,0.0,0.0,0,0
1755761814.0,0.99,3973.6484,0.0,0.0586,0,2
1755761814.5,0.935,4505.9492,0.0,0.0,0,0
1755761815.0,0.99,4659.75,0.0,0.1094,0,20
1755761815.5,0.553,4637.8438,0.0,0.0195,0,4
1755761816.0,0.135,4495.3633,0.0,0.0547,0,2
1755761816.5,0.127,4384.5977,0.0,0.1172,0,20
1755761817.0,0.14,2668.5938,0.0,0.0,0,0
1755761817.5,0.681,2367.3672,0.0,0.0,0,0
1755761818.0,0.987,3617.0312,0.0,0.1133,0,7
1755761818.5,0.935,4392.9609,0.0,0.0,0,0
1755761819.0,0.965,4565.2227,0.0,0.0156,0,2
1755761819.5,0.854,4677.4336,0.0,0.0,3,0
1755761820.0,0.127,4676.2891,0.0,0.0,0,0
1755761820.5,0.224,4589.4062,0.0,0.3242,0,28
1755761821.0,0.256,4473.1445,0.0,0.0,0,0
1755761821.5,0.34,1539.4414,0.0,0.0,0,0
1755761822.0,0.978,3064.4844,0.0,0.0,0,0
1755761822.6,0.985,4232.4375,0.0,0.0625,0,12
1755761823.1,0.94,4498.4336,0.0,0.0,0,0
1755761823.6,0.98,4595.8867,0.0,0.0,0,0
1755761824.1,0.459,4550.3242,0.0,0.0,0,0
1755761824.6,0.21,4547.6797,0.0,0.0391,0,2
1755761825.1,0.13,4532.1328,0.0,0.0352,0,3
1755761825.6,0.13,1287.6445,0.0,0.0,0,0
1755761826.1,0.929,2766.5859,0.0,0.0898,0,2
1755761826.6,0.985,3971.457,0.0,0.1797,0,42
1755761827.1,0.958,4456.0156,0.0,0.0,0,0
1755761827.6,0.983,4621.1367,0.0,0.0,0,0
1755761828.1,0.604,4666.6641,0.0,0.0664,0,15
1755761828.6,0.247,4599.1133,0.0,0.0,0,0
1755761829.1,0.254,4583.7227,0.0,0.1055,0,7
1755761829.6,0.218,2603.625,0.0,0.0508,3,2
1755761830.1,0.698,2272.1367,0.0,0.0,0,0
1755761830.6,0.967,3630.3281,0.0,0.3633,0,30
1755761831.1,0.943,4384.8516,0.0,0.0,0,0
1755761831.6,0.985,4541.6094,0.0,0.0,0,0
1755761832.1,0.826,4581.4492,0.0,0.0,0,0
1755761832.6,0.13,4563.8945,0.0,0.0,0,0
1755761833.1,0.228,4452.875,0.0,0.0,0,0
1755761833.6,0.251,4339.5117,0.0,0.0781,0,15
1755761834.1,0.39,1708.5117,0.0,0.0,0,0
1755761834.6,0.96,3204.7617,0.0,0.0,0,0
1755761835.1,0.948,4308.4531,0.0,0.043,0,4
1755761835.6,0.985,4518.3711,0.0,0.0,0,0
1755761836.1,0.99,4645.1094,0.0,0.0781,0,2
1755761836.6,0.373,4649.043,0.0,0.0,0,0
1755761837.1,0.246,4593.9375,0.0,0.0,0,0
1755761837.6,0.266,4514.2305,0.0,0.0,0,0
1755761838.1,0.184,1285.4648,0.0,0.0,0,0
1755761838.6,0.967,2820.25,0.0,0.0,0,0
1755761839.1,0.993,4042.8438,0.0,0.0234,0,2
1755761839.6,0.94,4440.0312,0.0,0.0586,3,12
1755761840.1,0.983,4661.7617,0.0,0.168,0,9
1755761840.6,0.62,4595.0586,0.0,0.3203,0,28
1755761841.1,0.238,4582.0156,0.0,0.0,0,0
1755761841.6,0.133,4546.0547,0.0,0.0,0,0
1755761842.1,0.137,2186.0508,0.0,0.0,0,0
1755761842.6,0.741,2374.5078,0.0,0.0,0,0
1755761843.1,0.985,3762.9688,0.0,0.0,0,0
1755761843.6,0.952,4406.75,0.0,0.0,0,0
1755761844.1,0.995,4550.4688,0.0,0.0,0,0
1755761844.6,0.749,4546.6484,0.0,0.0547,0,10
1755761845.1,0.127,4505.7539,0.0,0.0273,0,2
1755761845.6,0.24,4505.082,0.0,0.0977,0,5
1755761846.1,0.245,3983.9492,0.0,0.0,0,0
1755761846.6,0.524,2019.1211,0.0,0.0,0,0
1755761847.1,0.968,3419.3828,0.0,0.0,0,0
1755761847.6,0.928,4353.25,0.0,0.0039,0,1
1755761848.1,0.977,4534.8672,0.0,0.0,0,0
1755761848.6,0.988,4630.2578,0.0,0.0,0,0
1755761849.1,0.283,4499.9531,0.0,0.0,0,0
1755761849.6,0.192,4503.0781,0.0,0.0,3,0
1755761850.1,0.127,4333.9414,0.0,0.0,0,0
1755761850.6,0.267,1461.2773,0.0,0.4922,0,54
1755761851.1,0.98,3013.1797,0.0,0.1133,0,7
1755761851.6,0.977,4151.1055,0.0,0.0,0,0
1755761852.1,0.928,4494.8984,0.0,0.0078,0,2
1755761852.6,0.987,4645.4961,0.0,0.0,0,0
1755761853.1,0.438,4703.0781,0.0,0.0039,0,1
1755761853.6,0.157,4595.6992,0.0,0.0,0,0
1755761854.1,0.254,4444.5156,0.0,0.0,0,0
1755761854.6,0.194,1791.1758,0.0,0.0,0,0
