时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761895.8,0.0,1266.8555,0.0,0.0,0,0
1755761896.3,0.949,2773.1172,0.0,0.0,0,0
1755761896.8,0.99,4023.0273,0.0,0.0,0,0
1755761897.3,0.945,4463.0352,0.0,0.0312,0,2
1755761897.8,0.973,4584.1094,0.0,0.0,0,0
1755761898.3,0.564,4664.0195,0.0,0.0,0,0
1755761898.8,0.13,4616.2773,0.0,0.0,0,0
1755761899.3,0.13,4529.5039,0.0,0.0,0,0
1755761899.8,0.132,1952.3945,0.0,0.0508,3,11
1755761900.3,0.798,2559.4219,0.0,0.4141,0,33
1755761900.8,0.98,3789.2148,0.0,0.0,0,0
1755761901.3,0.958,4387.4609,0.0,0.0,0,0
1755761901.8,1.0,4595.4102,0.0,0.0,0,0
1755761902.3,0.741,4645.3516,0.0,0.0,0,0
1755761902.8,0.249,4641.168,0.0,0.0391,0,2
1755761903.3,0.249,4579.2344,0.0,0.0,0,0
1755761903.8,0.224,2672.3711,0.0,0.0,0,0
1755761904.3,0.688,2372.8945,0.0,0.0,0,0
1755761904.8,0.985,3692.2031,0.0,0.0,0,0
1755761905.3,0.955,4411.9922,0.0,0.1797,0,20
1755761905.8,0.998,4630.0312,0.0,0.0742,0,7
1755761906.3,0.808,4677.2266,0.0,0.0,0,0
1755761906.8,0.128,4588.9258,0.0,0.0,0,0
1755761907.3,0.236,4481.8633,0.0,0.0,0,0
1755761907.8,0.232,3775.4609,0.0,0.0195,0,3
1755761908.3,0.548,2014.5078,0.0,0.0,0,0
1755761908.8,0.985,3464.2422,0.0,0.0,0,0
1755761909.3,0.947,4358.7656,0.0,0.0,0,0
1755761909.8,0.96,4622.7852,0.0,0.0,3,0
1755761910.3,0.941,4639.9102,0.0,0.3438,0,28
1755761910.8,0.14,4608.7695,0.0,0.0703,0,15
1755761911.3,0.135,4511.3125,0.0,0.0,0,0
1755761911.8,0.127,4436.8516,0.0,0.0,0,0
1755761912.3,0.449,1833.2734,0.0,0.1836,0,43
1755761912.8,0.98,3278.8281,0.0,0.0,0,0
1755761913.3,0.943,4325.4609,0.0,0.0391,0,2
1755761913.8,0.998,4612.1602,0.0,0.0078,0,2
1755761914.3,0.983,4655.3477,0.0,0.0,0,0
1755761914.8,0.178,4665.4375,0.0,0.0,0,0
1755761915.3,0.134,4512.2344,0.0,0.0273,0,2
1755761915.8,0.127,4512.7266,0.0,0.0,0,0
1755761916.3,0.287,1516.0078,0.0,0.082,0,2
1755761916.8,0.972,3062.4609,0.0,0.1641,0,18
1755761917.3,0.967,4218.5938,0.0,0.0508,0,10
1755761917.8,0.935,4515.6289,0.0,0.0,0,0
1755761918.3,0.987,4619.9688,0.0,0.0273,0,2
1755761918.8,0.481,4613.2812,0.0,0.0,0,0
1755761919.3,0.218,4531.5664,0.0,0.0,3,0
1755761919.8,0.127,4458.2227,0.0,0.0742,0,3
1755761920.3,0.13,1278.8008,0.0,0.2852,0,28
1755761920.9,0.938,2766.3438,0.0,0.0664,0,3
1755761921.4,0.98,3964.0781,0.0,0.0,0,0
1755761921.9,0.939,4444.918,0.0,0.1211,0,26
1755761922.4,0.99,4563.4297,0.0,0.0,0,0
1755761922.9,0.571,4560.0117,0.0,0.0,0,0
1755761923.4,0.14,4537.6016,0.0,0.0391,0,2
1755761923.9,0.254,4474.6484,0.0,0.0,0,0
1755761924.4,0.204,2101.0078,0.0,0.0,0,0
1755761924.9,0.753,2517.4609,0.0,0.0273,0,2
1755761925.4,0.967,3680.5,0.0,0.0,0,0
1755761925.9,0.98,4388.2656,0.0,0.0,0,0
1755761926.4,0.97,4603.8438,0.0,0.0625,0,4
1755761926.9,0.784,4648.6289,0.0,0.0,0,0
1755761927.4,0.261,4628.0664,0.0,0.0,0,0
1755761927.9,0.243,4567.1758,0.0,0.1367,0,12
1755761928.4,0.226,3545.9453,0.0,0.0,0,0
1755761928.9,0.58,2017.375,0.0,0.0352,0,2
1755761929.4,0.977,3484.0898,0.0,0.0,3,0
1755761929.9,0.947,4353.0117,0.0,0.0,0,0
1755761930.4,0.983,4559.2383,0.0,0.332,0,28
1755761930.9,0.94,4683.5156,0.0,0.0,0,0
1755761931.4,0.135,4572.7148,0.0,0.0,0,0
1755761931.9,0.145,4459.0781,0.0,0.0,0,0
1755761932.4,0.135,4395.7461,0.0,0.0,0,0
1755761932.9,0.363,1688.043,0.0,0.0,0,0
1755761933.4,0.972,3152.0547,0.0,0.0,0,0
1755761933.9,0.963,4283.1016,0.0,0.0391,0,2
1755761934.4,0.988,4522.3047,0.0,0.0,0,0
1755761934.9,0.978,4611.6289,0.0,0.0273,0,2
1755761935.4,0.32,4629.5938,0.0,0.0,0,0
1755761935.9,0.13,4610.6445,0.0,0.0742,0,6
1755761936.4,0.13,4580.0117,0.0,0.0,0,0
