时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763383.1,0.5,1245.7578,0.0,0.0,0,0
1755763383.6,0.953,3223.8594,0.0,0.0,0,0
1755763384.1,1.0,4013.5742,0.0,0.0,0,0
1755763384.6,1.0,4624.8711,0.0,0.0,0,0
1755763385.1,0.96,5015.9062,0.0,0.0273,0,2
1755763385.6,0.672,2218.5078,0.0,0.0,0,0
1755763386.1,0.745,2497.6094,0.0,0.0312,0,2
1755763386.6,0.921,3912.6406,0.0,0.0,0,0
1755763387.1,0.995,4219.5312,0.0,0.0703,0,2
1755763387.6,1.0,4180.3828,0.0,0.0156,0,2
1755763388.1,0.886,3723.5508,0.0,0.0,0,0
1755763388.6,0.551,2069.3789,0.0,0.0,0,0
1755763389.1,0.993,3740.3555,0.0,0.0,0,0
1755763389.6,0.997,4340.332,0.0,0.0078,3,1
1755763390.1,1.0,4916.1914,0.0,0.0,0,0
1755763390.6,0.96,5012.4141,0.0,0.3281,0,28
1755763391.1,0.386,1450.6875,0.0,0.0,0,0
1755763391.6,0.974,3737.6328,0.0,0.0625,0,2
1755763392.1,0.998,4142.207,0.0,0.0,0,0
1755763392.6,1.0,4800.7422,0.0,0.0,0,0
1755763393.1,0.962,5013.3672,0.0,0.1055,0,7
1755763393.6,0.517,1427.0859,0.0,0.0,0,0
1755763394.1,0.865,2715.3398,0.0,0.0,0,0
1755763394.6,0.992,3944.332,0.0,0.0,0,0
1755763395.1,1.0,4642.9844,0.0,0.0273,0,2
1755763395.6,0.95,4677.1914,0.0,0.0,0,0
1755763396.1,0.754,3071.6953,0.0,0.0,0,0
1755763396.6,0.64,2259.082,0.0,0.0156,0,2
1755763397.1,0.914,3826.6719,0.0,0.0,0,0
1755763397.6,1.0,4405.9648,0.0,0.0,0,0
1755763398.1,0.998,4011.9688,0.0,0.0547,0,2
1755763398.6,0.972,4579.7031,0.0,0.0,0,0
1755763399.1,0.465,1844.6133,0.0,0.0,0,0
1755763399.6,0.951,3455.5039,0.0,0.0312,3,7
1755763400.1,0.962,4314.3711,0.0,0.0,0,0
1755763400.6,0.995,3892.2891,0.0,0.3086,0,28
1755763401.1,0.993,4571.5391,0.0,0.0,0,0
1755763401.6,0.441,1424.9453,0.0,0.0742,0,2
1755763402.1,0.987,3733.0508,0.0,0.0391,0,2
1755763402.6,0.998,4134.9102,0.0,0.0,0,0
1755763403.1,1.0,4800.5938,0.0,0.0,0,0
1755763403.6,0.948,5008.0195,0.0,0.0,0,0
1755763404.1,0.486,1237.1172,0.0,0.125,0,7
1755763404.6,0.912,3010.9648,0.0,0.0,0,0
1755763405.1,0.995,3990.6562,0.0,0.0273,0,2
1755763405.6,0.99,4599.4922,0.0,0.0,0,0
1755763406.1,0.957,4959.5273,0.0,0.0,0,0
1755763406.6,0.676,2504.8633,0.0,0.1055,0,23
1755763407.1,0.718,2486.2773,0.0,0.0156,0,2
1755763407.6,0.995,3824.2734,0.0,0.0,0,0
1755763408.1,1.0,4513.582,0.0,0.0,0,0
1755763408.6,0.995,5004.1484,0.0,0.0,0,0
1755763409.1,0.914,4868.8047,0.0,0.0586,0,2
