时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1772695934.7,0.0,21322.9023,0.0,0.0,0,0
1772695935.2,0.447,24734.0469,0.0,0.0,0,0
1772695935.7,0.201,21729.0273,0.0,0.0,0,0
1772695936.2,0.356,24786.9805,0.0,0.5625,0,119
1772695936.7,0.271,23014.1055,0.0,0.0,0,0
1772695937.2,0.241,23747.8398,0.0,0.0156,0,4
1772695937.7,0.402,23902.6211,0.0,0.0625,0,12
1772695938.2,0.263,23996.2969,0.0,0.0,0,0
1772695938.7,0.387,24926.1602,0.0,1.1289,0,48
1772695939.2,0.151,22978.5977,0.0,0.0,0,0
1772695939.7,0.459,25272.6172,0.0,0.0078,0,2
1772695940.2,0.071,21369.293,0.0,0.0,0,0
1772695940.7,0.429,24637.9883,0.0,0.1016,0,24
1772695941.2,0.183,21789.707,0.0,0.0,0,0
1772695941.7,0.393,24471.0352,0.0,0.0547,0,12
1772695942.2,0.255,22723.4102,0.0,0.0,0,0
1772695942.7,0.359,25077.4922,0.0,0.0679,0,9
1772695943.2,0.279,23420.0078,0.0,0.0078,0,2
1772695943.7,0.239,24228.6875,0.0,0.0,0,0
1772695944.3,0.402,23983.0156,0.0,0.0,0,0
1772695944.8,0.27,23725.918,0.0,0.0,0,0
1772695945.3,0.369,24529.1289,0.0,0.0,0,0
