时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377686.199310818,.139,7470.3867,0,0,0,0
1744377686.727199629,.338,7538.4843,0,0,0,0
1744377687.256815587,.373,7558.7734,0,0,0,0
1744377687.787143583,.375,7560.8984,0,0,0,0
1744377688.316561991,.373,7562.9648,0,0,0,0
1744377688.846723213,.376,7650.5351,0,0,0,0
1744377689.376992177,.375,7804.9453,0,0,0,0
1744377689.907176185,.374,7960.1953,0,0,0,0
1744377690.438079206,.376,8114.7421,0,0,0,0
1744377690.968568525,.373,8269.7343,0,0,0,0
1744377691.502660931,.376,8425.2343,0,0,0,0
1744377692.033693936,.375,8580.9843,0,0,0,0
1744377692.564964813,.363,8680.4531,0,0,0,0
1744377693.094430155,.358,8696.5390,0,0,0,0
1744377693.625433333,.347,8744.8085,0,0,0,0
1744377694.157377279,.255,7470.4414,0,0,0,0
1744377694.687460192,.258,7536.2109,0,0,0,0
1744377695.220285659,.373,7559.2109,0,0,0,0
1744377695.753145487,.377,7562.2109,0,0,0,0
1744377696.285405821,.374,7666.7109,0,0,0,0
1744377696.819145045,.373,7946.5859,0,0,0,0
1744377697.352428495,.373,8222.4960,0,0,0,0
1744377697.886769881,.376,8497.8710,0,0,0,0
1744377698.421278205,.367,8680.5078,0,0,0,0
1744377698.950910254,.352,8712.6835,0,0,0,0
1744377699.482680662,.343,8744.7890,0,0,0,0
