时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377657.206015564,.134,7470.3750,0,0,0,0
1744377657.734977096,.334,7537.6914,0,0,0,0
1744377658.266513818,.374,7557.3164,0,0,0,0
1744377658.798622932,.374,7559.1914,0,0,0,0
1744377659.329089852,.373,7561.0664,0,0,0,0
1744377659.860504042,.375,7647.1914,0,0,0,0
1744377660.390763917,.375,7801.1914,0,0,0,0
1744377660.920814931,.373,7956.3867,0,0,0,0
1744377661.449898017,.377,8111.0117,0,0,0,0
1744377661.981053284,.372,8266.2617,0,0,0,0
1744377662.514314885,.376,8421.4296,0,0,0,0
1744377663.043974101,.373,8576.6796,0,0,0,0
1744377663.575898382,.371,8678.3789,0,0,0,0
1744377664.106292386,.352,8701.0859,0,0,0,0
1744377664.636988429,.347,8710.4726,0,0,0,0
1744377665.169065621,.255,7471.3242,0,0,0,0
1744377665.699714215,.256,7532.5976,0,0,0,0
1744377666.228913272,.373,7556.6250,0,0,0,0
1744377666.758196987,.376,7558.6250,0,0,0,0
1744377667.289574894,.375,7560.5000,0,0,0,0
1744377667.819672909,.372,7617.6953,0,0,0,0
1744377668.349401699,.376,7830.1953,0,0,0,0
1744377668.881102851,.372,8042.4375,0,0,0,0
1744377669.411792024,.375,8254.6875,0,0,0,0
1744377669.943024812,.375,8467.6875,0,0,0,0
1744377670.471475637,.372,8678.3828,0,0,0,0
1744377671.001158879,.346,8694.3437,0,0,0,0
1744377671.530539139,.353,8710.5234,0,0,0,0
1744377672.061555081,.348,8552.6718,0,0,0,0
