时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744379615.934485223,.130,10654.7500,.0625,0,4,0
1744379616.462957989,.096,10690.4531,5.7656,0,744,0
1744379616.991812211,.124,10752.9531,0,0,0,0
1744379617.523835298,.124,10808.5781,0,0,0,0
1744379618.053474946,.125,10761.5273,0,0,0,0
1744379618.582732261,.124,10694.2187,0,0,0,0
1744379619.111990024,.124,10670.0859,0,0,0,0
1744379619.641242287,.125,10748.0859,0,0,0,0
1744379620.170923649,.124,10819.8359,0,0,0,0
1744379620.699709994,.124,10726.7460,0,0,0,0
