时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378673.550336983,.144,10186.0703,0,0,0,0
1744378674.078044023,.126,10212.2578,0,0,0,0
1744378674.605582002,.125,10212.6328,0,0,0,0
1744378675.134206756,.223,10223.9023,0,0,0,0
1744378675.665881982,.250,10240.0273,0,0,0,0
1744378676.195479393,.249,10255.6875,0,0,0,0
1744378676.725447612,.190,10271.4843,0,.1015,0,26
1744378677.253855656,.125,10288.2343,0,0,0,0
1744378677.782937931,.124,10304.7343,0,0,0,0
1744378678.310839494,.124,10320.6093,0,0,0,0
1744378678.839534754,.125,10336.9843,0,0,0,0
1744378679.367872459,.125,10353.1093,0,0,0,0
1744378679.897309647,.124,10369.4843,0,0,0,0
1744378680.425880880,.126,10385.9492,0,0,0,0
1744378680.953610535,.125,10402.4492,0,0,0,0
1744378681.482929908,.124,10418.9492,0,0,0,0
1744378682.011111892,.125,10435.0742,0,0,0,0
1744378682.540450128,.124,10451.7343,0,0,0,0
1744378683.068492564,.125,10468.2343,0,0,0,0
1744378683.597471218,.125,10484.1093,0,0,0,0
1744378684.124911565,.124,10500.3593,0,0,0,0
1744378684.653288043,.126,10516.8984,0,0,0,0
1744378685.182334686,.124,10533.3984,0,0,0,0
1744378685.711676167,.124,10550.0234,0,0,0,0
1744378686.241156088,.125,10567.1484,0,0,0,0
1744378686.769430629,.125,10584.1484,0,0,0,0
1744378687.297223530,.124,10601.0937,0,0,0,0
1744378687.824314395,.125,10618.0625,0,0,0,0
1744378688.352887627,.125,10634.4375,0,0,0,0
1744378688.881720990,.126,10651.5625,0,0,0,0
1744378689.410205895,.125,10667.8125,0,0,0,0
1744378689.939657466,.124,10684.8125,0,0,0,0
1744378690.469260216,.125,10701.8125,0,0,0,0
1744378690.999981182,.124,10718.8125,0,0,0,0
1744378691.529738566,.125,10735.4140,0,0,0,0
1744378692.059187675,.124,10752.4179,0,0,0,0
1744378692.587708391,.125,10768.9179,0,0,0,0
1744378693.116365609,.125,10785.6679,0,0,0,0
1744378693.644619276,.125,10801.6679,0,0,0,0
1744378694.172325530,.125,10818.0429,0,0,0,0
1744378694.701220036,.125,10835.1679,0,0,0,0
1744378695.231018391,.124,10852.0429,0,0,0,0
1744378695.757978936,.125,10868.9921,0,0,0,0
1744378696.287664404,.124,10885.3671,0,0,0,0
1744378696.818144425,.125,10901.9921,0,0,0,0
1744378697.347886052,.124,10918.2421,0,0,0,0
1744378697.877913558,.125,10934.4921,0,0,0,0
1744378698.406853963,.124,10950.9921,0,0,0,0
1744378698.935419058,.125,10967.9921,0,0,0,0
1744378699.463646967,.125,10984.3437,0,0,0,0
1744378699.992151606,.125,11000.5937,0,0,0,0
1744378700.523234370,.125,11016.8437,0,0,0,0
1744378701.052708492,.128,11024.5000,0,0,0,0
1744378701.579904461,.145,11024.5000,0,0,0,0
1744378702.109225676,.147,11024.5000,0,0,0,0
1744378702.639317610,.145,11024.5000,0,117.0703,0,277
1744378703.171036469,.149,11024.4960,0,0,0,0
1744378703.701031631,.145,11024.4960,0,0,0,0
1744378704.229899368,.146,11024.4960,0,0,0,0
1744378704.760867503,.146,11024.4960,0,0,0,0
1744378705.292146379,.148,11024.4960,0,0,0,0
1744378705.821706000,.142,11024.6210,0,0,0,0
1744378706.352663553,.134,11024.4960,0,0,0,0
1744378706.881223476,.160,11024.6210,0,0,0,0
1744378707.413500920,.143,11024.6210,0,136.5039,0,327
1744378707.942206196,.138,11024.4960,0,253.9023,0,604
1744378708.575306273,.143,11024.4960,0,160.4609,0,376
1744378709.107117678,.147,11024.4960,0,120.0742,0,352
1744378709.636938386,.147,11024.6210,0,0,0,0
1744378710.170617408,.135,10705.1328,0,0,0,0
1744378710.698689715,.124,10381.5234,0,0,0,0
1744378711.226538220,.125,10186.9765,0,0,0,0
1744378711.754625629,.125,10213.4492,0,0,0,0
1744378712.284605878,.125,10213.5546,0,0,0,0
1744378712.814042001,.251,10233.6835,0,0,0,0
1744378713.346219966,.250,10255.1835,0,0,0,0
1744378713.880419523,.249,10275.3085,0,0,0,0
1744378714.412289402,.162,10297.4492,0,0,0,0
