时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378492.251394465,.123,9626.0156,0,0,0,0
1744378492.780001955,.125,9652.4570,.1328,.0234,10,6
1744378493.308020108,.119,9657.2578,4.4765,0,140,0
1744378493.837744090,.207,9680.8984,15.9179,0,2108,0
1744378494.370519445,.234,9724.3632,24.6640,0,4159,0
1744378494.905133923,.241,9770.5000,26.4570,0,4317,0
1744378495.438690448,.228,9812.8164,24.0000,0,3995,0
1744378495.969393003,.122,9855.0234,21.5390,0,4245,0
1744378496.502255017,.119,9894.3671,20.6132,0,3982,0
1744378497.031397623,.121,9935.6367,21.5117,0,4145,0
1744378497.562009063,.123,9974.8710,19.5625,0,4022,0
1744378498.093286982,.122,10013.4492,19.2617,0,3808,0
1744378498.624986792,.115,10051.2851,20.0703,0,3539,0
1744378499.154918234,.110,10087.6992,18.3203,64.5703,3040,181
1744378499.688063874,.115,10120.6406,14.1601,0,2760,0
1744378500.220446379,.119,10148.4296,8.4921,0,1774,0
1744378500.750777135,.116,10180.8125,13.1406,0,2390,0
1744378501.281327200,.115,10216.8164,18.0937,0,3178,0
1744378501.814735306,.116,10253.6718,17.7734,0,3204,0
1744378502.347357992,.117,10290.0859,17.3320,0,3719,0
1744378502.882178284,.125,10325.3515,14.4492,0,3698,0
1744378503.415596929,.118,10357.7812,12.2148,0,3125,0
1744378503.948204598,.121,10391.3515,12.6992,121.1406,3251,286
1744378504.482845087,.118,10423.8906,12.7968,109.4921,3273,293
1744378505.015349899,.120,10456.6054,12.9921,0,3322,0
1744378505.547482773,.118,10490.6914,14.0078,0,3585,0
1744378506.080024809,.125,10526.5664,14.7460,0,3775,0
1744378506.613478882,.125,10562.1054,14.6054,0,3736,0
1744378507.147433065,.124,10598.2617,14.7773,0,3777,0
1744378507.682691928,.125,10633.5000,14.5195,0,3716,0
1744378508.217031865,.125,10661.4101,5.7734,0,1476,0
1744378508.753419721,.125,10684.7851,.0390,0,3,0
1744378509.290585323,.124,10707.6601,.0156,0,2,0
1744378509.830137558,.125,10730.0351,.0703,0,10,0
1744378510.364127674,.123,10751.5351,.2968,0,31,0
1744378510.898821929,.124,10773.3554,.1523,0,19,0
1744378511.432519186,.124,10794.8554,.0429,0,6,0
1744378511.965699266,.125,10815.7304,.0156,0,2,0
1744378512.502586735,.124,10836.2617,.0390,0,5,0
1744378513.036399919,.124,10846.3281,.0546,0,6,0
1744378513.568137930,.124,10866.9765,.0625,0,8,0
1744378514.101309942,.125,10884.1250,.1171,0,16,0
1744378514.635639018,.124,10896.8945,.0781,0,11,0
1744378515.171075166,.124,10907.8867,1.1640,0,29,0
1744378515.705908903,.117,10912.2656,4.7968,0,143,0
1744378516.239209954,.150,10915.4726,5.9140,0,181,0
1744378516.774253817,.159,10916.2031,7.0937,0,194,0
1744378517.306983003,.135,10921.5585,5.6796,0,192,0
1744378517.840309493,.142,10927.1914,5.5546,0,177,0
1744378518.374502492,.136,10929.4960,5.3515,0,196,0
1744378518.906784829,.137,10929.1210,6.1484,0,185,0
1744378519.443913003,.135,10934.5898,5.4531,0,202,0
1744378519.978109385,.144,10939.8085,5.6953,0,195,0
1744378520.516901784,.141,10942.3593,5.5859,0,214,0
1744378521.049759320,.136,10946.7421,5.6953,0,189,0
1744378521.582824076,.141,10951.9218,5.1015,0,182,0
1744378522.120889503,.159,10955.2656,6.5078,0,207,0
1744378522.654515608,.136,10957.8906,5.8671,0,193,0
