时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378138.969383330,.094,9480.3437,0,0,0,0
1744378139.498769200,.181,9535.9062,5.6171,0,483,0
1744378140.030566276,.058,9559.9023,23.5351,0,1978,0
1744378140.558860839,.052,9587.3632,23.3125,0,1871,0
1744378141.086732223,.087,9606.6640,15.9570,0,1120,0
1744378141.615417863,.124,9606.9140,.2343,0,10,0
1744378142.142937154,.125,9607.4140,.5312,0,31,0
1744378142.671040019,.124,9607.9140,.4453,0,23,0
1744378143.198740198,.125,9608.2031,.2578,0,20,0
1744378143.728188517,.124,9608.4531,.3515,0,21,0
1744378144.256107442,.125,9608.5781,.1093,0,9,0
1744378144.783662811,.125,9609.2031,.5234,0,26,0
1744378145.312482091,.124,9609.4531,.3203,0,21,0
1744378145.841900530,.125,9609.8867,.4335,0,24,0
1744378146.370419518,.124,9610.5117,.6250,0,36,0
1744378146.898005781,.125,9610.7617,.2070,0,16,0
1744378147.425792343,.125,9611.1367,.4023,0,25,0
1744378147.953023373,.124,9611.3867,.2187,0,14,0
1744378148.481941293,.125,9611.7617,.3593,0,20,0
1744378149.010376309,.124,9612.1367,.4140,0,32,0
1744378149.539023838,.124,9612.7031,.5820,0,36,0
1744378150.070794387,.125,9613.1992,.5156,0,31,0
1744378150.600003633,.124,9614.1992,.9453,0,47,0
1744378151.129800048,.125,9614.9921,.8359,0,44,0
1744378151.659892723,.124,9615.6171,.5585,.1953,25,50
1744378152.191597078,.125,9616.2421,.6210,0,34,0
1744378152.722830567,.125,9616.7421,.5000,0,33,0
1744378153.253652904,.125,9617.1171,.4531,0,32,0
1744378153.786018730,.124,9617.3125,.1328,0,10,0
1744378154.317544426,.125,9617.6875,.4218,0,28,0
1744378154.848184675,.124,9618.1875,.4375,0,28,0
1744378155.380079016,.124,9618.4375,.2656,0,25,0
1744378155.913099650,.125,9618.5625,.1484,0,11,0
1744378156.444877761,.124,9618.9375,.3398,0,25,0
1744378156.977292610,.125,9619.1875,.2851,7.2070,16,27
1744378157.514038285,.124,9619.3125,.1093,0,8,0
1744378158.047969390,.124,9619.4687,.2343,0,16,0
1744378158.580558723,.124,9619.5937,.1328,0,9,0
1744378159.113501995,.125,9619.8437,.2500,0,17,0
1744378159.645476812,.125,9620.2187,.2656,0,23,0
1744378160.178613192,.124,9620.2187,.0390,0,3,0
1744378160.714451239,.125,9620.2187,.0390,0,3,0
1744378161.247955348,.124,9620.2187,.0390,0,4,0
1744378161.781983190,.125,9620.4531,.1484,0,11,0
1744378162.316021875,.124,9620.4531,.0585,0,7,0
1744378162.848726253,.124,9620.5781,.0898,0,6,0
1744378163.382806500,.125,9620.5781,.0625,0,5,0
1744378163.915763420,.124,9620.7031,.0546,0,6,0
1744378164.449551567,.125,9620.7031,.0468,0,6,0
1744378164.981038040,.124,9620.8281,.0546,0,6,0
1744378165.524705207,.125,9620.7343,0,0,0,0
1744378166.057714337,.125,9620.8750,.0703,0,7,0
1744378166.590318299,.124,9620.8750,0,0,0,0
1744378167.124097012,.124,9620.8750,.0078,0,1,0
1744378167.656804844,.124,9620.8750,0,0,0,0
1744378168.190606024,.125,9620.8750,.0078,0,1,0
1744378168.723585839,.124,9620.8750,0,0,0,0
1744378169.257375889,.125,9620.8750,0,0,0,0
1744378169.791046117,.105,9631.2421,3.5859,0,358,0
1744378170.325991425,.177,9641.7187,3.0390,0,310,0
1744378170.867892839,.375,9643.8671,.0156,0,4,0
1744378171.403597018,.374,9645.1171,0,0,0,0
1744378171.941192451,.376,9646.6171,0,0,0,0
1744378172.477987244,.374,9647.8671,0,0,0,0
1744378173.017371050,.144,9585.0000,4.8398,0,906,0
1744378173.550269178,.217,9639.5742,0,0,0,0
1744378174.084196798,.124,9642.8242,0,0,0,0
1744378174.618276249,.125,9642.8242,0,0,0,0
1744378175.151876728,.124,9642.8242,0,0,0,0
1744378175.686450251,.125,9642.8242,0,0,0,0
1744378176.219926654,.124,9642.8242,0,0,0,0
1744378176.752128043,.124,9642.8164,0,0,0,0
1744378177.285713252,.125,9642.8164,0,0,0,0
1744378177.818582479,.124,9642.8164,0,0,0,0
1744378178.357202103,.125,9642.8164,0,0,0,0
1744378178.890296731,.124,9642.8164,0,7.2226,0,31
1744378179.422032731,.125,9642.8164,0,0,0,0
1744378179.954603421,.124,9642.8164,0,0,0,0
1744378180.487749566,.124,9642.8164,0,0,0,0
1744378181.023882537,.124,9642.8164,0,0,0,0
1744378181.556657286,.124,9642.8164,0,0,0,0
1744378182.089245277,.125,9642.8164,0,0,0,0
1744378182.623150712,.124,9642.8164,0,0,0,0
1744378183.156407267,.125,9642.8164,0,0,0,0
1744378183.694403411,.124,9642.8164,0,0,0,0
1744378184.229055550,.125,9642.8164,0,0,0,0
1744378184.762740617,.124,9642.8164,0,0,0,0
1744378185.299428756,.124,9642.8164,0,0,0,0
1744378185.837963444,.125,9642.8164,0,0,0,0
1744378186.373409653,.125,9642.8164,0,0,0,0
1744378186.908007288,.124,9642.8164,0,0,0,0
1744378187.440538109,.124,9642.8164,0,0,0,0
1744378187.976416210,.125,9642.8164,0,0,0,0
1744378188.521775732,.125,9642.8164,0,0,0,0
1744378189.054515267,.124,9644.3164,0,0,0,0
1744378189.590269848,.236,9651.0664,0,0,0,0
1744378190.134773923,.374,9654.4414,0,0,0,0
