时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378239.319489221,.108,9595.1445,0,0,0,0
1744378239.847810761,.209,9647.6679,.0234,0,2,0
1744378240.378736274,.302,9652.1992,0,0,0,0
1744378240.908077601,.124,9652.1992,0,0,0,0
1744378241.437640090,.125,9652.1992,0,0,0,0
1744378241.966923183,.124,9652.1992,0,0,0,0
1744378242.496012721,.124,9652.1992,0,0,0,0
1744378243.024529568,.124,9652.1679,0,0,0,0
1744378243.552534303,.125,9652.1679,0,0,0,0
1744378244.081539039,.125,9652.1679,0,0,0,0
1744378244.610429564,.124,9652.1679,0,0,0,0
1744378245.139772199,.124,9652.1679,0,.0585,0,15
1744378245.670705031,.125,9652.1679,0,0,0,0
1744378246.198100228,.125,9652.1679,0,0,0,0
1744378246.726317346,.124,9652.1679,0,0,0,0
1744378247.254020069,.125,9652.1679,0,0,0,0
1744378247.783599436,.124,9652.1679,0,0,0,0
1744378248.312822010,.124,9652.1679,0,0,0,0
1744378248.842209871,.125,9652.1679,0,0,0,0
1744378249.370536608,.124,9652.1679,0,0,0,0
1744378249.900941879,.124,9652.1679,0,0,0,0
1744378250.430814853,.125,9652.1679,0,0,0,0
1744378250.959419792,.124,9652.1679,0,0,0,0
1744378251.488226257,.124,9652.1679,0,0,0,0
1744378252.016954575,.124,9652.1679,0,0,0,0
1744378252.547299407,.125,9652.1679,0,0,0,0
1744378253.075652752,.124,9652.1679,0,0,0,0
1744378253.604113249,.124,9652.1679,0,0,0,0
1744378254.133599452,.125,9652.1679,0,0,0,0
1744378254.663407329,.124,9652.1679,0,0,0,0
1744378255.192331707,.124,9652.1679,0,0,0,0
1744378255.721204954,.125,9652.1679,0,0,0,0
1744378256.250583718,.124,9652.1679,0,0,0,0
1744378256.780730982,.124,9652.1679,0,0,0,0
1744378257.308499220,.125,9652.1679,0,0,0,0
1744378257.836414282,.125,9652.1679,0,0,0,0
1744378258.365540427,.125,9652.1679,0,0,0,0
1744378258.895387675,.124,9652.1679,0,0,0,0
1744378259.424311994,.124,9652.1679,0,0,0,0
1744378259.952930646,.124,9652.1679,0,0,0,0
1744378260.482198258,.125,9652.1679,0,0,0,0
1744378261.010613623,.124,9652.1679,0,0,0,0
1744378261.539227227,.124,9652.1679,0,0,0,0
1744378262.067601308,.124,9652.1679,0,0,0,0
1744378262.596928049,.124,9652.1679,0,0,0,0
1744378263.124629491,.125,9652.1679,0,0,0,0
1744378263.653591205,.125,9652.1679,0,0,0,0
1744378264.182908163,.124,9652.1679,0,0,0,0
1744378264.711510910,.124,9652.1679,0,0,0,0
1744378265.240900082,.106,9655.5781,3.4531,0,300,0
1744378265.771764593,.206,9661.3789,2.5664,0,236,0
1744378266.302266215,.375,9661.4335,0,0,0,0
1744378266.832525973,.373,9661.8085,0,0,0,0
1744378267.363019171,.376,9661.8085,0,0,0,0
1744378267.895091447,.205,9601.2890,.0468,0,6,0
1744378268.425431288,.289,9655.9570,0,0,0,0
1744378268.956018552,.229,9658.3398,0,0,0,0
1744378269.484387544,.124,9658.2656,0,0,0,0
1744378270.013586478,.125,9658.2656,0,0,0,0
1744378270.543117302,.124,9658.2656,0,0,0,0
1744378271.071376028,.125,9658.2656,0,0,0,0
1744378271.599693813,.124,9658.2656,0,0,0,0
1744378272.129589030,.125,9658.2656,0,0,0,0
1744378272.657712497,.125,9658.2656,0,0,0,0
1744378273.186148761,.124,9658.2656,0,0,0,0
1744378273.715223977,.124,9658.2656,0,0,0,0
1744378274.243546306,.124,9658.2656,0,0,0,0
1744378274.771449347,.125,9658.2656,0,0,0,0
1744378275.299943031,.124,9658.2656,0,0,0,0
1744378275.828138890,.124,9658.2656,0,0,0,0
1744378276.356731188,.124,9658.2656,0,0,0,0
1744378276.884634129,.125,9658.2656,0,0,0,0
1744378277.412451374,.125,9658.2656,0,0,0,0
1744378277.941356171,.125,9658.2656,0,0,0,0
1744378278.469498466,.125,9658.2656,0,0,0,0
1744378278.997747761,.125,9658.2656,0,0,0,0
1744378279.528094340,.124,9658.2656,0,0,0,0
1744378280.057284844,.124,9658.2656,0,0,0,0
1744378280.587069362,.125,9658.2656,0,0,0,0
1744378281.115028575,.125,9658.2656,0,0,0,0
1744378281.643136888,.125,9658.2656,0,0,0,0
1744378282.171720983,.125,9659.1406,0,0,0,0
1744378282.699283897,.282,9664.7617,0,0,0,0
