时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378345.310879115,.138,9610.6601,0,0,0,0
1744378345.839241502,.210,9661.2929,.0390,0,3,0
1744378346.370994745,.375,9670.6093,0,0,0,0
1744378346.902493953,.268,9670.5625,0,0,0,0
1744378347.431986923,.233,9670.3984,0,0,0,0
1744378347.960512591,.124,9670.3984,0,0,0,0
1744378348.488664322,.124,9670.3984,0,0,0,0
1744378349.018303575,.125,9670.3984,0,0,0,0
1744378349.546110795,.125,9670.3984,0,0,0,0
1744378350.074805837,.124,9670.3984,0,0,0,0
1744378350.604016191,.124,9670.3984,0,0,0,0
1744378351.132167266,.126,9670.3984,0,0,0,0
1744378351.661043569,.124,9670.3984,0,0,0,0
1744378352.189116615,.124,9670.3984,0,0,0,0
1744378352.718180886,.125,9670.3984,0,0,0,0
1744378353.246598118,.124,9670.3984,0,0,0,0
1744378353.775941411,.124,9670.3984,0,0,0,0
1744378354.302647165,.125,9670.3984,0,0,0,0
1744378354.831243732,.124,9670.3984,0,0,0,0
1744378355.360726374,.124,9670.3984,0,0,0,0
1744378355.889203131,.125,9670.3984,0,0,0,0
1744378356.417285475,.124,9670.3984,0,0,0,0
1744378356.946704247,.125,9670.3984,0,0,0,0
1744378357.476049273,.124,9670.3984,0,0,0,0
1744378358.004272963,.124,9670.3984,0,0,0,0
1744378358.532809233,.124,9670.3984,0,0,0,0
1744378359.062286661,.125,9670.3984,0,0,0,0
1744378359.592350538,.124,9670.3984,0,0,0,0
1744378360.120821996,.124,9670.3984,0,0,0,0
1744378360.649441930,.125,9670.3984,0,0,0,0
1744378361.179862283,.124,9670.3984,0,0,0,0
1744378361.708691967,.124,9670.3984,0,0,0,0
1744378362.237087377,.124,9670.3984,0,0,0,0
1744378362.766000933,.125,9670.3984,0,.0468,0,12
1744378363.294293460,.124,9670.3984,0,0,0,0
1744378363.822622679,.124,9670.3984,0,0,0,0
1744378364.350879378,.124,9670.3984,0,0,0,0
1744378364.889507458,.125,9670.3984,0,0,0,0
1744378365.417384231,.125,9670.3984,0,0,0,0
1744378365.945452494,.125,9670.3984,0,0,0,0
1744378366.473624716,.124,9670.3984,0,0,0,0
1744378367.001986814,.124,9670.3984,0,0,0,0
1744378367.530311919,.124,9670.3984,0,0,0,0
1744378368.058017569,.125,9670.3984,0,0,0,0
1744378368.586430156,.124,9670.3984,0,0,0,0
1744378369.116648898,.124,9670.3984,0,0,0,0
1744378369.644416409,.125,9670.3984,0,0,0,0
1744378370.173098157,.124,9670.3984,0,0,0,0
1744378370.700350787,.125,9670.3984,0,0,0,0
1744378371.228758098,.124,9670.3984,0,0,0,0
1744378371.756918058,.124,9670.3984,0,0,0,0
1744378372.284462740,.125,9670.3984,0,0,0,0
1744378372.812270819,.125,9670.3984,0,0,0,0
1744378373.340240330,.125,9670.3984,0,0,0,0
1744378373.868076550,.125,9670.3984,0,0,0,0
1744378374.396083965,.125,9670.3984,0,0,0,0
1744378374.924627458,.124,9670.3984,0,0,0,0
1744378375.454101364,.125,9670.3984,0,0,0,0
1744378375.982139275,.125,9670.3984,0,0,0,0
1744378376.513212755,.124,9670.3984,0,0,0,0
1744378377.041482971,.125,9670.3984,0,0,0,0
1744378377.569104151,.124,9670.3984,0,0,0,0
1744378378.098053136,.125,9670.3984,0,9.0546,0,28
1744378378.625383853,.125,9670.3984,0,0,0,0
1744378379.153334591,.125,9670.3984,0,0,0,0
1744378379.682123929,.124,9670.3984,0,0,0,0
1744378380.210751820,.124,9670.3984,0,0,0,0
1744378380.738362681,.125,9670.3984,0,0,0,0
1744378381.266797776,.115,9672.2968,1.7851,0,154,0
1744378381.797454698,.151,9678.0390,2.9726,0,301,0
1744378382.331502231,.373,9678.3281,0,0,0,0
1744378382.867529622,.276,9615.5781,.0078,0,1,0
1744378383.398643848,.220,9668.2617,0,0,0,0
1744378383.935133698,.360,9675.5078,0,0,0,0
1744378384.469156497,.176,9675.4609,0,0,0,0
1744378385.001263010,.125,9675.4609,0,0,0,0
1744378385.534052041,.124,9675.4609,0,0,0,0
1744378386.066567452,.124,9675.4609,0,0,0,0
1744378386.598984397,.124,9675.4140,0,0,0,0
1744378387.131894365,.124,9675.4140,0,0,0,0
1744378387.666794384,.125,9675.4140,0,0,0,0
1744378388.200881209,.124,9675.4140,0,0,0,0
1744378388.732376417,.125,9675.4140,0,0,0,0
1744378389.264601991,.124,9675.4140,0,0,0,0
1744378389.797086961,.124,9675.4140,0,0,0,0
1744378390.329604302,.125,9675.4140,0,0,0,0
1744378390.863107785,.124,9675.4140,0,0,0,0
1744378391.397484562,.125,9675.4140,0,0,0,0
1744378391.932022125,.124,9675.4140,0,0,0,0
1744378392.465354760,.125,9675.4140,0,0,0,0
1744378393.000347816,.124,9675.4140,0,0,0,0
1744378393.533878135,.125,9675.4140,0,0,0,0
1744378394.066426349,.124,9675.4140,0,0,0,0
1744378394.599385663,.124,9675.4140,0,0,0,0
1744378395.133310104,.125,9675.4140,0,0,0,0
1744378395.671442047,.124,9675.4140,0,0,0,0
1744378396.205781854,.125,9675.4140,0,0,0,0
1744378396.739531995,.124,9675.4140,0,0,0,0
1744378397.273398944,.125,9675.4140,0,0,0,0
1744378397.807250901,.124,9675.4140,0,0,0,0
1744378398.338816155,.125,9675.4140,0,0,0,0
1744378398.872226458,.124,9675.4140,0,.0390,0,10
1744378399.406183673,.125,9675.4140,0,0,0,0
1744378399.939158829,.124,9675.4140,0,0,0,0
1744378400.471381416,.124,9675.4140,0,0,0,0
1744378401.005460552,.125,9675.4140,0,0,0,0
1744378401.538124980,.124,9675.4140,0,0,0,0
1744378402.072322972,.124,9675.4140,0,0,0,0
1744378402.606946876,.125,9675.4140,0,0,0,0
1744378403.139422539,.124,9675.4140,0,0,0,0
1744378403.673123227,.125,9675.4140,0,0,0,0
1744378404.205645415,.125,9675.4140,0,0,0,0
1744378404.740707970,.323,9678.7851,0,0,0,0
