时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378283.358515344,.128,9604.5273,0,0,0,0
1744378283.885554639,.216,9654.8554,.0234,0,2,0
1744378284.414794774,.218,9663.3515,0,0,0,0
1744378284.943548211,.124,9664.7265,0,0,0,0
1744378285.472847078,.124,9664.6250,0,0,0,0
1744378286.001341938,.125,9664.6250,0,.0234,0,6
1744378286.529333050,.124,9664.6250,0,0,0,0
1744378287.057772603,.125,9664.6250,0,0,0,0
1744378287.587391014,.124,9664.6250,0,0,0,0
1744378288.115452522,.125,9664.6250,0,0,0,0
1744378288.643695028,.124,9664.6250,0,0,0,0
1744378289.172396274,.124,9664.6250,0,0,0,0
1744378289.700493352,.124,9664.6250,0,0,0,0
1744378290.227242760,.125,9664.6250,0,0,0,0
1744378290.755257615,.126,9664.6250,0,0,0,0
1744378291.283957189,.124,9664.6250,0,0,0,0
1744378291.811862824,.125,9664.6250,0,0,0,0
1744378292.339462755,.125,9664.6250,0,0,0,0
1744378292.867720264,.124,9664.6250,0,0,0,0
1744378293.396651425,.124,9664.6250,0,0,0,0
1744378293.924752526,.125,9664.6250,0,0,0,0
1744378294.452847800,.125,9664.6250,0,0,0,0
1744378294.981117736,.124,9664.6250,0,0,0,0
1744378295.512492000,.125,9664.6250,0,0,0,0
1744378296.040435401,.125,9664.6250,0,0,0,0
1744378296.567954408,.125,9664.6250,0,0,0,0
1744378297.095214753,.125,9664.6250,0,0,0,0
1744378297.622216466,.125,9664.6250,0,0,0,0
1744378298.150489900,.124,9664.6250,0,0,0,0
1744378298.679163977,.124,9664.6250,0,0,0,0
1744378299.206391615,.125,9664.6250,0,0,0,0
1744378299.733548044,.125,9664.6250,0,0,0,0
1744378300.261086595,.125,9664.6250,0,0,0,0
1744378300.790163022,.124,9664.6250,0,0,0,0
1744378301.319915139,.125,9664.6250,0,0,0,0
1744378301.850254928,.124,9664.6250,0,0,0,0
1744378302.382190811,.125,9664.6250,0,0,0,0
1744378302.914553845,.124,9664.6250,0,0,0,0
1744378303.448276974,.124,9664.6250,0,0,0,0
1744378303.980771035,.124,9664.6250,0,0,0,0
1744378304.516603019,.125,9664.6250,0,0,0,0
1744378305.049322761,.125,9664.6250,0,0,0,0
1744378305.584396708,.124,9664.6250,0,0,0,0
1744378306.116239427,.125,9664.6250,0,0,0,0
1744378306.649801716,.125,9664.6250,0,0,0,0
1744378307.183817832,.124,9664.6250,0,0,0,0
1744378307.718277677,.125,9664.6250,0,0,0,0
1744378308.253536861,.125,9664.6250,0,0,0,0
1744378308.788550284,.125,9664.6250,0,0,0,0
1744378309.323375183,.124,9664.6250,0,0,0,0
1744378309.859390161,.125,9664.6250,0,0,0,0
1744378310.396407725,.125,9664.6250,0,0,0,0
1744378310.930722641,.124,9664.6250,0,0,0,0
1744378311.470007498,.125,9664.6250,0,0,0,0
1744378312.003562178,.124,9664.6250,0,0,0,0
1744378312.539248936,.125,9664.6250,0,0,0,0
1744378313.073912157,.125,9664.6250,0,0,0,0
1744378313.606462925,.124,9664.6250,0,0,0,0
1744378314.143389670,.124,9664.6250,0,0,0,0
1744378314.684515221,.124,9664.6250,0,0,0,0
1744378315.219165179,.125,9664.6250,0,0,0,0
1744378315.753406870,.125,9664.6250,0,0,0,0
1744378316.289759173,.124,9664.6250,0,0,0,0
1744378316.824111383,.124,9664.6250,0,9.3593,0,26
1744378317.359018234,.125,9664.6250,0,0,0,0
1744378317.894005414,.125,9664.6250,0,0,0,0
1744378318.426385478,.124,9664.6250,0,0,0,0
1744378318.959981105,.124,9664.6250,0,0,0,0
1744378319.507474688,.125,9664.6250,0,0,0,0
1744378320.042280534,.112,9667.0976,2.3671,0,209,0
1744378320.575916326,.153,9672.7890,2.7187,0,258,0
1744378321.112184408,.374,9673.1640,0,0,0,0
1744378321.651874453,.374,9673.5390,0,0,0,0
1744378322.190078784,.316,9610.3476,.5781,.0625,61,16
1744378322.724722622,.168,9659.9414,0,0,0,0
1744378323.266121435,.201,9670.3242,0,0,0,0
1744378323.798280815,.125,9670.3242,0,0,0,0
1744378324.329619350,.125,9670.3242,0,0,0,0
1744378324.861292210,.125,9670.3164,0,0,0,0
1744378325.393844119,.124,9670.3164,0,0,0,0
1744378325.925999371,.125,9670.3164,0,0,0,0
1744378326.458088608,.124,9670.3164,0,0,0,0
1744378326.988543282,.124,9670.3164,0,0,0,0
1744378327.524195472,.125,9670.3164,0,0,0,0
1744378328.055232471,.125,9670.3164,0,0,0,0
1744378328.586911006,.125,9670.3164,0,0,0,0
1744378329.118540613,.125,9670.3164,0,0,0,0
1744378329.650001726,.125,9670.3164,0,0,0,0
1744378330.181092971,.124,9670.3164,0,0,0,0
1744378330.712224577,.125,9670.3164,0,0,0,0
1744378331.242831658,.125,9670.3164,0,0,0,0
1744378331.774203211,.125,9670.3164,0,0,0,0
1744378332.304509796,.124,9670.3164,0,0,0,0
1744378332.835224512,.125,9670.3164,0,0,0,0
