时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377588.933806207,.139,7460.3437,0,0,0,0
1744377589.461117870,.338,7528.8398,.6875,0,20,0
1744377589.991630946,.338,7553.6796,5.7226,0,1465,0
1744377590.522737200,.168,7579.6054,24.8828,0,6370,0
1744377591.053292746,.173,7604.5546,23.9062,0,6120,0
1744377591.585821862,.184,7631.0273,25.4765,0,6522,0
1744377592.116535447,.170,7656.9296,24.9453,0,6386,0
1744377592.646044821,.178,7685.9687,26.2500,0,6720,0
1744377593.175421059,.372,7839.5625,0,0,0,0
1744377593.705269627,.376,7993.3046,0,0,0,0
1744377594.234609740,.374,8147.1796,0,0,0,0
1744377594.764933412,.376,8301.8046,0,0,0,0
1744377595.296163240,.372,8455.6796,0,0,0,0
1744377595.826856329,.375,8609.3046,0,0,0,0
1744377596.357001056,.373,8727.2890,0,0,0,0
1744377596.885772672,.358,8718.6484,0,0,0,0
1744377597.415600512,.354,8752.4843,0,0,0,0
1744377597.945990363,.359,8730.5625,0,0,0,0
1744377598.474460500,.223,7486.6718,0,0,0,0
1744377599.003671118,.276,7554.2968,.0859,0,22,0
1744377599.534830417,.322,7580.0351,5.9609,0,1526,0
1744377600.064695101,.373,7581.9296,0,0,0,0
1744377600.594948964,.376,7583.9296,0,0,0,0
1744377601.125035908,.376,7715.0546,0,0,0,0
1744377601.656215779,.372,7917.1093,0,0,0,0
1744377602.186046908,.376,8116.3593,0,0,0,0
1744377602.717395969,.375,8318.8593,0,0,0,0
1744377603.249642058,.374,8521.7343,0,0,0,0
1744377603.780636588,.363,8701.0351,0,0,0,0
1744377604.310375132,.358,8718.7148,0,0,0,0
1744377604.841161075,.351,8734.8320,0,0,0,0
1744377605.370038841,.345,8611.4140,0,0,0,0
