时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377630.657562939,.128,7470.2500,0,0,0,0
1744377631.185496614,.338,7537.8710,0,0,0,0
1744377631.714324037,.374,7557.7031,0,0,0,0
1744377632.243511655,.374,7559.3281,0,0,0,0
1744377632.775165448,.375,7561.3281,0,0,0,0
1744377633.305611832,.375,7646.5781,.0156,0,4,0
1744377633.835857439,.373,7801.0820,0,.1093,0,10
1744377634.365590059,.372,7954.2070,0,0,0,0
1744377634.895776241,.373,8109.4570,0,0,0,0
1744377635.424494650,.374,8263.4375,0,0,0,0
1744377635.955559874,.375,8418.2304,0,0,0,0
1744377636.486224949,.375,8572.0781,0,0,0,0
1744377637.015102075,.364,8678.6835,0,0,0,0
1744377637.546018154,.357,8696.4882,0,0,0,0
1744377638.075356980,.351,8714.0312,0,0,0,0
1744377638.607651432,.336,8516.9726,0,0,0,0
1744377639.136638628,.156,7523.1953,0,0,0,0
1744377639.668629082,.372,7556.8750,0,0,0,0
1744377640.202196250,.376,7559.5000,0,0,0,0
1744377640.736113074,.373,7562.0468,0,0,0,0
1744377641.270752665,.375,7833.1718,0,0,0,0
1744377641.802734774,.374,8111.6367,0,0,0,0
1744377642.335653322,.374,8389.2265,0,0,0,0
1744377642.869267738,.373,8674.3515,0,0,0,0
1744377643.400604884,.343,8712.5468,0,0,0,0
1744377643.930813634,.360,8714.3398,0,0,0,0
