时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377566.168113966,.125,6969.9570,0,0,0,0
1744377566.697679205,.180,7075.2851,48.4882,0,12264,0
1744377567.226672379,.184,7137.6875,50.9921,0,12994,0
1744377567.757626561,.117,7224.4257,75.9375,0,19296,0
1744377568.290521947,.374,7232.9609,0,0,0,0
1744377568.822223456,.374,7234.8203,0,0,0,0
1744377569.352710013,.372,7236.6054,0,0,0,0
1744377569.882727423,.317,7506.1367,157.8867,0,1890,0
1744377570.412424848,.330,7790.5234,180.9687,.0859,2147,3
1744377570.943478202,.332,7905.9296,186.6250,.1406,2194,3
1744377571.477138180,.258,7981.9570,149.5000,.0859,1791,2
1744377572.007404566,.228,8063.2265,137.8906,.1484,1640,3
1744377572.538244113,.229,8159.5390,138.0000,.1406,1629,3
1744377573.070012171,.238,8230.9257,138.3632,.0937,1657,2
1744377573.601086139,.229,8297.8906,138.0078,.1406,1643,3
1744377574.130439036,.232,8347.6054,137.8671,.1406,1648,3
1744377574.663420068,.227,8424.1132,138.5625,.0937,1741,2
1744377575.196134331,.303,8461.3125,37.8828,.1406,925,3
1744377575.726261106,.381,8462.9179,0,.1015,0,2
1744377576.259013399,.390,8462.9843,0,.0312,0,2
1744377576.792033926,.247,7222.5273,.0078,.0859,1,3
1744377577.323463541,.259,7295.0468,16.2187,.0703,4016,2
1744377577.854934909,.198,7372.1562,61.4765,0,15738,0
1744377578.385035905,.110,7460.3984,83.9062,0,21480,0
1744377578.913445256,.091,7517.7812,53.5703,0,13712,0
1744377579.443988625,.112,7570.5195,52.0585,0,13320,0
1744377579.974205445,.116,7625.7382,54.7226,0,14002,0
1744377580.506817833,.103,7674.8320,48.8398,0,12500,0
1744377581.038199528,.126,7734.9531,59.4492,0,15218,0
1744377581.569003853,.110,7787.0234,51.8125,0,13264,0
1744377582.098720511,.117,7843.9062,56.1992,0,14383,0
1744377582.629698275,.118,7898.6171,54.0312,0,13822,0
1744377583.160079680,.117,7953.0742,53.7656,0,13755,0
1744377583.692235260,.115,8006.6054,53.1445,0,13597,0
1744377584.223709332,.342,8189.5546,3.5117,164.3828,899,507
1744377584.757078257,.376,8390.9648,0,0,0,0
1744377585.290268072,.374,8502.3750,0,0,0,0
1744377585.823976099,.373,8580.9179,0,0,0,0
1744377586.356675233,.374,8642.8593,0,0,0,0
1744377586.889933394,.364,8668.5234,0,177.3750,0,511
1744377587.424098165,.354,8700.6054,0,216.7773,0,529
1744377587.956912349,.347,8700.6210,0,142.3710,0,371
1744377588.488391220,.202,8193.7968,0,131.1484,0,320
