时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763130.4,0.667,1242.4258,0.0,0.0,0,0
1755763130.9,0.908,1337.1211,0.0,0.0,0,0
1755763131.4,0.91,1544.0508,0.0,0.0,0,0
1755763131.9,0.766,1333.6367,0.0,0.0,0,0
1755763132.4,1.0,1336.5859,0.0,0.0586,0,2
1755763132.9,0.752,1235.375,0.0,0.0,0,0
1755763133.4,0.903,1335.3477,0.0,0.0703,0,14
1755763133.9,0.92,1573.5664,0.0,0.0,0,0
1755763134.4,0.762,1333.625,0.0,0.0,0,0
1755763134.9,0.998,1336.5781,0.0,0.0,0,0
1755763135.4,0.747,1300.8828,0.0,0.082,0,4
1755763135.9,0.945,1335.582,0.0,0.0352,0,6
1755763136.4,0.918,1702.2617,0.0,0.0,0,0
1755763136.9,0.761,1331.6133,0.0,0.0,0,0
1755763137.4,0.975,1336.0352,0.0,0.0,0,0
1755763137.9,0.677,1287.5469,0.0,0.0273,0,2
1755763138.4,0.942,1336.5117,0.0,0.0,0,0
1755763138.9,0.868,1606.9648,0.0,0.0,0,0
1755763139.4,0.756,1332.3242,0.0,0.0,3,0
1755763139.9,0.995,1335.0273,0.0,0.1055,0,7
1755763140.4,0.709,1255.3945,0.0,0.3164,0,28
1755763140.9,0.935,1333.5664,0.0,0.0,0,0
1755763141.4,0.889,1565.875,0.0,0.0,0,0
1755763141.9,0.764,1331.8281,0.0,0.1211,0,16
1755763142.4,1.0,1335.2734,0.0,0.0,0,0
