时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744793162.162164979,.119,16713.8320,0,0,0,0
1744793162.695067598,.127,16714.1757,.2812,0,71,0
1744793163.227064638,.124,16714.3710,.1445,0,32,0
1744793163.758838215,.140,16714.3710,.0468,0,10,0
1744793164.290862509,.121,16714.7460,.3945,0,87,0
1744793164.823248860,.122,16714.9960,.2734,0,59,0
1744793165.354081838,.184,16715.1210,.0273,0,6,0
1744793165.885430176,.131,16715.2460,.1484,0,34,0
1744793166.415303086,.126,16715.2460,.0195,0,5,0
1744793166.945840483,.124,16715.2460,.0429,0,11,0
1744793167.476594804,.127,16715.3437,.0273,0,7,0
1744793168.007705230,.125,16715.3437,.0468,0,12,0
1744793168.538893459,.126,16715.2929,.0039,0,1,0
1744793169.070309705,.818,16715.3789,0,0,0,0
1744793169.620849515,.477,16715.3789,0,.1718,0,44
1744793170.152074894,.390,16715.5039,.0078,0,2,0
1744793170.684276994,.126,16715.5039,.0078,0,2,0
1744793171.216048724,.125,16715.5390,.0273,0,7,0
1744793171.747623797,.160,16715.5859,.0468,0,12,0
1744793172.280502821,.126,16715.5859,.0039,0,1,0
1744793172.811409948,.126,16715.5859,.0039,0,1,0
1744793173.342857892,.126,16715.5859,.0117,0,3,0
1744793173.875193860,.081,16732.3320,16.8867,0,1545,0
1744793174.406098328,.069,16753.1015,20.8710,0,1817,0
1744793174.937037233,.076,16774.2109,21.0429,.1718,1819,42
1744793175.468056256,.085,16790.1640,15.8750,0,1458,0
1744793176.000287159,.126,16790.1640,0,0,0,0
1744793176.532189091,.219,16790.1640,0,0,0,0
1744793177.062676117,.131,16790.1640,0,0,0,0
1744793177.593321685,.126,16790.1640,0,0,0,0
1744793178.124221894,.127,16790.1640,0,0,0,0
1744793178.656438282,.126,16790.1640,0,0,0,0
1744793179.187897814,.126,16790.1640,0,0,0,0
1744793179.718891096,.126,16790.1640,0,0,0,0
1744793180.250867434,.132,16790.1640,0,0,0,0
1744793180.783285256,.126,16790.1640,0,.0312,0,5
1744793181.316502839,.258,16790.1640,0,0,0,0
1744793181.847920485,.127,16790.1640,0,0,0,0
1744793182.379617772,.126,16790.1640,0,0,0,0
1744793182.910720550,.126,16790.1640,0,0,0,0
1744793183.441355078,.126,16790.1640,0,0,0,0
1744793183.972950207,.127,16790.1640,0,0,0,0
1744793184.507380235,.127,16790.1640,0,0,0,0
1744793185.039335823,.126,16790.1640,0,0,0,0
1744793185.569634824,.128,16790.1640,0,0,0,0
1744793186.101360258,.128,16790.1640,0,0,0,0
1744793186.631947665,.127,16790.1640,0,0,0,0
1744793187.163596290,.275,16790.1640,0,0,0,0
1744793187.694883438,.128,16790.1640,0,0,0,0
1744793188.225895660,.127,16790.1640,0,0,0,0
1744793188.756546312,.128,16790.1640,0,0,0,0
1744793189.287109438,.128,16790.1640,0,0,0,0
1744793189.818108020,.127,16790.1640,0,0,0,0
1744793190.348841455,.128,16790.1640,0,.1328,0,28
1744793190.880241683,.127,16790.1640,0,0,0,0
1744793191.411828821,.133,16790.1640,0,0,0,0
1744793191.942689630,.127,16790.1640,0,0,0,0
1744793192.473543883,.126,16790.1640,0,0,0,0
1744793193.004265112,.162,16790.3593,.1718,0,11,0
1744793193.535751841,.127,16790.3593,0,0,0,0
1744793194.066833344,.127,16790.3593,0,0,0,0
1744793194.597708215,.360,16790.3593,0,0,0,0
1744793195.128952354,.128,16790.3593,0,.0078,0,2
1744793195.659893992,.127,16790.4843,.0078,0,2,0
