时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744793385.719460041,.179,16571.3593,0,0,0,0
1744793386.250349804,.179,13258.9257,.0390,0,8,0
1744793386.782569701,.126,13259.0507,.0039,0,1,0
1744793387.313890703,.136,13259.0507,.0156,0,1,0
1744793387.845008265,.126,13259.0507,0,0,0,0
1744793388.377691016,.136,13259.0507,0,0,0,0
1744793388.912198163,.176,13258.9453,0,0,0,0
1744793389.443208251,.132,13258.9453,0,0,0,0
1744793389.975741824,.126,13258.9453,0,0,0,0
1744793390.512376416,.126,13259.0703,.0039,0,1,0
1744793391.043480350,.723,13259.0390,0,0,0,0
1744793391.588907989,.393,13259.0390,0,0,0,0
1744793392.120574905,.149,13259.0390,0,0,0,0
1744793392.650790425,.126,13259.0390,0,.0234,0,4
1744793393.182087137,.126,13259.0390,0,0,0,0
1744793393.712247503,.126,13259.0390,0,0,0,0
1744793394.242405513,.126,13259.0390,0,.1210,0,31
1744793394.774513139,.126,13259.0390,0,0,0,0
1744793395.304524776,.138,13259.1562,0,0,0,0
1744793395.836565818,.227,13259.1445,0,0,0,0
1744793396.368331976,.132,13259.1445,0,0,0,0
1744793396.899670727,.127,13259.1445,0,0,0,0
1744793397.430024419,.126,13259.1445,0,0,0,0
1744793397.961435139,.126,13259.2695,.0039,0,1,0
1744793398.491437261,.126,13259.2695,.0078,0,2,0
1744793399.021438139,.126,13259.2695,.0117,0,3,0
1744793399.551704234,.129,13259.2695,.0156,0,4,0
1744793400.082696669,.245,13259.2695,.0078,0,2,0
1744793400.615524451,.125,13259.2695,.0351,0,9,0
1744793401.146888394,.127,13259.3554,.0078,0,2,0
1744793401.679822038,.126,13259.3554,.0234,0,6,0
1744793402.212158219,.126,13259.3554,.0156,0,4,0
1744793402.743155425,.298,13259.4804,.0156,0,4,0
1744793403.277471650,.375,13259.4882,.0156,0,4,0
1744793403.813665278,.383,13259.4882,.0078,0,2,0
