时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377777.116166557,.127,6095.5234,0,0,0,0
1744377777.643438074,.197,6151.3750,0,0,0,0
1744377778.173525004,.314,6172.2343,.7187,0,183,0
1744377778.706499416,.330,6182.2617,10.0781,0,2580,0
1744377779.236252833,.314,6200.3046,9.7773,0,2503,0
1744377779.766994473,.347,6203.9726,3.8203,0,978,0
1744377780.298027254,.367,6204.8554,.5117,0,131,0
1744377780.829518449,.374,6205.9804,0,0,0,0
1744377781.361560827,.267,6221.0312,14.4531,0,3700,0
1744377781.890780848,.179,6245.8945,24.3867,0,6243,0
1744377782.420635776,.177,6269.6406,23.3203,0,5970,0
1744377782.950946584,.179,6294.3984,24.4023,0,6245,0
1744377783.481919142,.183,6318.4648,23.6757,0,5942,0
1744377784.011703942,.183,6342.5468,23.6875,0,5954,0
1744377784.541312876,.183,6366.2187,23.4257,0,5914,0
1744377785.071626370,.181,6390.8515,23.9960,0,6056,0
1744377785.600971466,.185,6412.7265,21.0234,0,5326,0
1744377786.130672566,.218,6427.5898,14.5117,0,3675,0
1744377786.661531512,.177,6338.8750,1.5585,0,397,0
1744377787.191693659,.238,6395.7851,0,0,0,0
1744377787.721038752,.357,6423.1992,.1054,0,3,0
1744377788.253212065,.377,6423.2343,0,0,0,0
1744377788.783873477,.373,6424.4843,0,0,0,0
1744377789.316331731,.374,6425.8593,0,0,0,0
1744377789.848085127,.372,6427.1757,.2773,0,37,0
1744377790.379293736,.375,6428.8242,0,0,0,0
