时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377748.194668659,.139,7536.4257,0,0,0,0
1744377748.722922438,.197,7592.1171,0,0,0,0
1744377749.254034083,.317,7612.1835,0,0,0,0
1744377749.783359525,.373,7620.5546,0,0,0,0
1744377750.314095310,.376,7620.5703,0,0,0,0
1744377750.843049200,.373,7636.5703,0,0,0,0
1744377751.373858036,.369,7649.7304,0,0,0,0
1744377751.904400578,.373,8098.4062,0,0,0,0
1744377752.435733545,.375,8590.4375,0,0,0,0
1744377752.967871078,.369,8879.4062,5.1132,0,1309,0
1744377753.502587577,.286,9051.4062,2.6875,96.3671,688,221
1744377754.033064746,.245,9189.7773,3.2304,271.5937,827,613
1744377754.565314191,.280,9323.5625,6.8710,135.2421,1759,317
1744377755.096300278,.242,9460.8320,10.4570,140.2890,2677,346
1744377755.629080272,.213,9587.2734,11.3320,128.9375,2894,333
1744377756.159788439,.225,9685.8750,12.3671,143.2500,3161,350
1744377756.691919677,.215,9818.3437,12.6171,135.6640,3226,354
1744377757.222309916,.290,9856.1679,6.5234,159.0312,1667,398
1744377757.753759661,.375,9874.8515,0,127.0000,0,321
1744377758.288696597,.372,9877.7734,0,116.0000,0,299
1744377758.819931670,.375,9880.0234,0,174.9375,0,436
1744377759.353660326,.124,7429.5195,0,124.9414,0,322
1744377759.881836584,.047,6294.4257,0,137.2500,0,353
1744377760.409844301,.024,5787.3632,0,112.3632,0,315
1744377760.938071628,.135,5756.4335,0,0,0,0
1744377761.469946038,.252,5800.4570,11.2500,0,2880,0
1744377761.999727348,.135,5891.3085,90.4726,0,23161,0
1744377762.530850200,.077,5944.9101,53.5507,0,13709,0
1744377763.060678336,.080,6006.5234,53.9296,0,13806,0
1744377763.589750620,.084,6060.4453,53.5039,0,13697,0
1744377764.118396842,.087,6114.2578,53.9140,0,13802,0
1744377764.650272698,.087,6168.3671,53.8203,0,13778,0
1744377765.179453910,.084,6222.0703,53.8632,0,13789,0
1744377765.707661156,.077,6275.6406,53.5117,0,13699,0
1744377766.236559118,.080,6345.3359,53.6367,0,13731,0
1744377766.766619048,.079,6399.4062,54.2460,0,13887,0
1744377767.296695194,.082,6453.2187,53.4921,0,13694,0
1744377767.826387953,.079,6506.1093,53.3476,0,13657,0
1744377768.357145165,.165,6743.4218,39.9140,0,10218,0
1744377768.889516637,.309,7338.8671,24.0000,0,6144,0
1744377769.423493175,.293,7854.3984,41.7929,0,10699,0
1744377769.953914319,.291,8391.2734,13.5625,0,3472,0
1744377770.483859361,.240,8809.6210,5.2968,267.8906,1356,768
1744377771.017132429,.263,9282.3007,6.2265,134.2031,1582,343
1744377771.548844224,.272,9775.1367,5.4843,142.8750,1404,343
1744377772.079474188,.266,10047.7031,6.9726,138.1757,1783,340
1744377772.609853421,.173,10181.8984,13.6796,144.0000,3483,331
1744377773.142191383,.194,10262.3398,11.3828,146.7226,2888,373
1744377773.674335728,.374,10256.9726,0,135.2929,0,332
1744377774.205250252,.373,10258.4726,0,137.9843,0,342
1744377774.737284846,.374,10260.5976,0,131.0117,0,327
1744377775.270070891,.192,8855.2500,0,140.9882,0,352
1744377775.798115528,.034,7989.3632,0,139.7109,0,347
1744377776.326852022,.065,6494.9843,0,131.0546,0,320
1744377776.854841241,.013,6176.7734,0,124.6367,0,313
