时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377713.925256956,.145,7470.8320,0,0,0,0
1744377714.453433406,.189,7533.3710,8.7773,0,1103,0
1744377714.985720288,.202,7612.0585,56.5156,0,1580,0
1744377715.517561200,.374,7612.3085,0,0,0,0
1744377716.048950035,.375,7620.3085,0,0,0,0
1744377716.579455258,.372,7620.2226,0,0,0,0
1744377717.109456375,.375,7636.3476,0,0,0,0
1744377717.639584487,.373,7636.5976,0,0,0,0
1744377718.170216359,.375,7637.2226,0,0,0,0
1744377718.699944703,.373,7637.8476,0,0,0,0
1744377719.230056477,.376,7638.5976,0,0,0,0
1744377719.759867452,.373,7639.4726,0,0,0,0
1744377720.288998311,.374,7640.2226,0,0,0,0
1744377720.818955715,.376,7641.0664,0,0,0,0
1744377721.348858344,.255,7536.1289,0,0,0,0
1744377721.877804080,.213,7589.9140,0,0,0,0
1744377722.408120545,.330,7620.1054,0,.1562,0,40
1744377722.941606687,.375,7636.3671,0,0,0,0
1744377723.475831281,.373,7636.7421,0,0,0,0
1744377724.008430361,.374,7637.6171,0,0,0,0
1744377724.539279274,.375,7638.5000,0,0,0,0
1744377725.068248903,.374,7639.6835,0,0,0,0
1744377725.596597124,.374,7640.4335,0,0,0,0
