时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378417.021953860,.145,9616.3593,0,0,0,0
1744378417.553677370,.214,9666.7539,0,0,0,0
1744378418.100107267,.372,9666.7148,0,0,0,0
1744378418.640807891,.377,9666.8359,0,0,0,0
1744378419.181113429,.374,9666.8359,0,0,0,0
1744378419.716399005,.194,9616.6132,0,0,0,0
1744378420.248705915,.124,9616.6132,0,0,0,0
1744378420.781202280,.125,9616.5937,0,0,0,0
1744378421.313526719,.125,9616.5937,0,0,0,0
1744378421.846380542,.124,9616.5937,0,0,0,0
1744378422.380642684,.124,9616.5937,0,0,0,0
1744378422.913315562,.125,9616.5937,0,0,0,0
1744378423.445837152,.124,9616.5937,0,0,0,0
1744378423.978053082,.120,9616.8945,.5312,0,47,0
1744378424.513392605,.164,9661.8007,0,0,0,0
1744378425.050859931,.373,9667.2187,0,0,0,0
1744378425.586157806,.373,9667.2187,0,0,0,0
1744378426.122085803,.374,9667.2187,0,0,0,0
1744378426.662609517,.221,9617.1250,0,0,0,0
1744378427.195242515,.125,9617.1250,0,0,0,0
1744378427.727082429,.125,9617.1250,0,0,0,0
1744378428.258417611,.125,9617.1250,0,0,0,0
